method	class	precision	recall	f1_score	support	specificity
SingleCellNet	OPC	0.9974874371859297	0.9778325123152709	0.9875621890547264	406	0.9996858309770656
SingleCellNet	VASCULAR	1.0	0.9019607843137255	0.9484536082474228	51	1.0
SingleCellNet	macro avg	0.9947980069575978	0.9419938783916117	0.9669798912851489	3589	0.0
SingleCellNet	weighted avg	0.9888400453247125	0.9885762050710505	0.9884741099103437	3589	0.0
LAmbDA	ASTOCYTE	0.8137254901960784	0.9431818181818182	0.873684210526316	88	0.9945729791488146
LAmbDA	IMMUNE	0.989724175229854	0.9907958852192745	0.9902597402597403	1847	0.9890929965556832
LAmbDA	NEOPLASTIC	0.9782178217821782	0.9055912007332723	0.9405045216563541	1091	0.9911929543634908
LAmbDA	NEURON	0.8333333333333334	0.9523809523809523	0.888888888888889	21	0.9988789237668162
LAmbDA	OLIGODENDROCYTE	0.6422764227642277	0.9294117647058824	0.7596153846153847	85	0.9874429223744292
LAmbDA	OPC	0.9434889434889435	0.9458128078817734	0.9446494464944649	406	0.9927741124725102
LAmbDA	VASCULAR	0.6216216216216216	0.9019607843137255	0.736	51	0.9920859242509893
LAmbDA	macro avg	0.8317696869166052	0.938447887630957	0.8762288846344497	3589	0.0
LAmbDA	weighted avg	0.962306143228009	0.9556979660072443	0.9574483236413668	3589	0.0
scPred	ASTOCYTE	1.0	0.9090909090909091	0.9523809523809523	88	1.0
scPred	IMMUNE	0.9983704508419338	0.9951272333513806	0.9967462039045553	1847	0.9982778415614236
scPred	NEOPLASTIC	0.9836065573770492	0.9899175068744271	0.9867519415258108	1091	0.9927942353883107
scPred	NEURON	0.9523809523809523	0.9523809523809523	0.9523809523809523	21	0.9997197309417041
scPred	OLIGODENDROCYTE	1.0	0.9647058823529412	0.9820359281437125	85	1.0
scPred	OPC	1.0	0.9778325123152709	0.9887920298879203	406	1.0
scPred	UNLABELED	0.0	0.0	0.0	0	0.9944274171078294
scPred	VASCULAR	1.0	0.9803921568627451	0.99009900990099	51	1.0
scPred	macro avg	0.8667947450749919	0.8461808941535783	0.8561483772656117	3589	0.0
scPred	weighted avg	0.9938994084155509	0.9882975759264419	0.9910180546552128	3589	0.0
CaSTLe	ASTOCYTE	1.0	0.8863636363636364	0.9397590361445783	88	1.0
CaSTLe	IMMUNE	0.9940572663425176	0.9962100703844071	0.9951325040562465	1847	0.9936854190585533
CaSTLe	NEOPLASTIC	0.9584805653710248	0.9945004582951421	0.9761583445793972	1091	0.9811849479583667
CaSTLe	NEURON	1.0	0.8095238095238095	0.8947368421052632	21	1.0
CaSTLe	OLIGODENDROCYTE	1.0	0.9058823529411765	0.9506172839506173	85	1.0
CaSTLe	OPC	0.9974619289340102	0.9679802955665024	0.9825	406	0.9996858309770656
CaSTLe	VASCULAR	1.0	0.7843137254901961	0.8791208791208792	51	1.0
CaSTLe	macro avg	0.9928571086639361	0.9063963355092672	0.9454321271367118	3589	0.0
CaSTLe	weighted avg	0.984033327083206	0.983560880468097	0.9832876544340792	3589	0.0
CHETAH	ASTOCYTE	0.9880952380952381	0.9431818181818182	0.9651162790697674	88	0.9997143673236218
CHETAH	IMMUNE	0.998844598497978	0.9361126150514347	0.966461710452767	1847	0.9988518943742825
CHETAH	NEOPLASTIC	0.9979445015416238	0.8900091659028414	0.9408914728682171	1091	0.9991993594875901
CHETAH	NEURON	1.0	0.9523809523809523	0.975609756097561	21	1.0
CHETAH	OLIGODENDROCYTE	1.0	0.9411764705882353	0.9696969696969697	85	1.0
CHETAH	OPC	1.0	0.9285714285714286	0.962962962962963	406	1.0
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.9228197269434383
CHETAH	VASCULAR	1.0	0.9215686274509803	0.9591836734693878	51	1.0
CHETAH	macro avg	0.873110542266855	0.8141251347659614	0.8424903530772041	3589	0.0
CHETAH	weighted avg	0.9984886613430087	0.9214265812203957	0.958286705565845	3589	0.0
scID	ASTOCYTE	0.010666666666666666	0.09090909090909091	0.019093078758949878	88	0.7880605541273922
scID	IMMUNE	0.9950549450549451	0.9805089334055225	0.9877283883283338	1847	0.994833524684271
scID	NEOPLASTIC	0.8924455825864277	0.6388634280476627	0.7446581196581197	1091	0.966373098478783
scID	NEURON	1.0	0.2857142857142857	0.4444444444444445	21	1.0
scID	OLIGODENDROCYTE	1.0	0.5294117647058824	0.6923076923076924	85	1.0
scID	OPC	1.0	0.21674876847290642	0.35627530364372473	406	1.0
scID	UNLABELED	0.0	0.0	0.0	0	0.9821677347450544
scID	VASCULAR	1.0	0.6862745098039216	0.813953488372093	51	1.0
scID	macro avg	0.7372708992885049	0.428553847632409	0.5073075644391698	3589	0.0
scID	weighted avg	0.9405024465825976	0.7495123989969351	0.8060115411217734	3589	0.0
scmapcell	ASTOCYTE	1.0	0.8409090909090909	0.9135802469135803	88	1.0
scmapcell	IMMUNE	0.9983615510649918	0.989713048186248	0.9940184883088634	1847	0.9982778415614236
scmapcell	NEOPLASTIC	0.984267453294002	0.9175068744271311	0.9497153700189754	1091	0.9935948759007206
scmapcell	NEURON	0.9230769230769231	0.5714285714285714	0.7058823529411765	21	0.9997197309417041
scmapcell	OLIGODENDROCYTE	1.0	0.8588235294117647	0.9240506329113923	85	1.0
scmapcell	OPC	1.0	0.9359605911330049	0.9669211195928753	406	1.0
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.9490108665366397
scmapcell	VASCULAR	1.0	0.35294117647058826	0.5217391304347826	51	1.0
scmapcell	macro avg	0.8632132409294897	0.6834103602457999	0.7469884176402057	3589	0.0
scmapcell	weighted avg	0.9939242662985265	0.9434382836444692	0.9654592314688443	3589	0.0
scmapcluster	ASTOCYTE	1.0	0.8181818181818182	0.9	88	1.0
scmapcluster	IMMUNE	0.9992012779552716	0.6773145641580942	0.8073572120038722	1847	0.9994259471871412
scmapcluster	NEOPLASTIC	0.9889937106918238	0.5765352887259395	0.7284308048639259	1091	0.9971977582065652
scmapcluster	NEURON	0.6923076923076923	0.8571428571428571	0.7659574468085107	21	0.9977578475336323
scmapcluster	OLIGODENDROCYTE	1.0	0.07058823529411765	0.13186813186813187	85	1.0
scmapcluster	OPC	1.0	0.8620689655172413	0.9259259259259259	406	1.0
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.65784341042073
scmapcluster	VASCULAR	1.0	0.37254901960784315	0.5428571428571428	51	1.0
scmapcluster	macro avg	0.8350628351193484	0.5292975935784889	0.6002995830409387	3589	0.0
scmapcluster	weighted avg	0.9944428420971378	0.6533853441069936	0.7790505200560338	3589	0.0
singleR	ASTOCYTE	0.9764705882352941	0.9431818181818182	0.9595375722543352	88	0.9994287346472437
singleR	IMMUNE	0.9956780118854673	0.9978343259339469	0.9967550027041645	1847	0.9954075774971297
singleR	NEOPLASTIC	0.9817850637522769	0.9880843263061412	0.9849246231155778	1091	0.9919935948759008
singleR	NEURON	0.8333333333333334	0.9523809523809523	0.888888888888889	21	0.9988789237668162
singleR	OLIGODENDROCYTE	0.9880952380952381	0.9764705882352941	0.9822485207100591	85	0.9997146118721462
singleR	OPC	0.9974619289340102	0.9679802955665024	0.9825	406	0.9996858309770656
singleR	VASCULAR	0.9433962264150944	0.9803921568627451	0.9615384615384616	51	0.999152063312606
singleR	macro avg	0.959460055807245	0.9723320662096286	0.9651990098873553	3589	0.0
singleR	weighted avg	0.9893131931466623	0.9891334633602675	0.9891584877786436	3589	0.0
