method	class	precision	recall	f1_score	support	specificity
sccatch	STROMAL	0.0	0.0	0.0	21	1.0
sccatch	TCELL	0.14798206278026907	0.9705882352941176	0.2568093385214008	34	0.5796460176991151
sccatch	TUMOR	1.0	0.38485804416403785	0.5558086560364465	317	1.0
sccatch	Unknown	0.0	0.0	0.0	0	0.757201646090535
sccatch	macro avg	0.3435042568401898	0.3352827132430259	0.26270905969903513	486	0.0
sccatch	weighted avg	0.7227341181869896	0.36213991769547327	0.43078029857951605	486	0.0
SVM	BCELL	0.9876543209876543	0.975609756097561	0.9815950920245398	82	0.9975247524752475
SVM	MYELOID	0.9629629629629629	0.8125	0.8813559322033898	32	0.9977973568281938
SVM	STROMAL	0.8333333333333334	0.47619047619047616	0.6060606060606061	21	0.9956989247311828
SVM	TCELL	0.8823529411764706	0.8823529411764706	0.8823529411764706	34	0.9911504424778761
SVM	TUMOR	0.9487951807228916	0.9936908517350158	0.9707241910631742	317	0.8994082840236687
SVM	macro avg	0.9230197478366625	0.8280688050399047	0.864417752505636	486	0.0
SVM	weighted avg	0.946647204578105	0.948559670781893	0.9447346268946907	486	0.0
SVMrej	BCELL	1.0	0.8658536585365854	0.9281045751633987	82	1.0
SVMrej	MYELOID	0.9523809523809523	0.625	0.7547169811320755	32	0.9977973568281938
SVMrej	STROMAL	0.9	0.42857142857142855	0.5806451612903225	21	0.9978494623655914
SVMrej	TCELL	0.9473684210526315	0.5294117647058824	0.679245283018868	34	0.9977876106194691
SVMrej	TUMOR	0.9841772151898734	0.9810725552050473	0.9826224328593997	317	0.9704142011834319
SVMrej	UNLABELED	0.0	0.0	0.0	0	0.8991769547325102
SVMrej	macro avg	0.7973210981039096	0.5716515678364906	0.6542224055773441	486	0.0
SVMrej	weighted avg	0.9785409341711313	0.8827160493827161	0.9198245221929898	486	0.0
RF	BCELL	0.9518072289156626	0.9634146341463414	0.9575757575757576	82	0.9900990099009901
RF	MYELOID	0.9565217391304348	0.6875	0.8	32	0.9977973568281938
RF	STROMAL	0.8333333333333334	0.23809523809523808	0.37037037037037035	21	0.9978494623655914
RF	TCELL	0.88	0.6470588235294118	0.7457627118644068	34	0.9933628318584071
RF	TUMOR	0.9083094555873925	1.0	0.9519519519519519	317	0.8106508875739645
RF	macro avg	0.9059943513933646	0.7072137391541983	0.7651321583524974	486	0.0
RF	weighted avg	0.9136028515318142	0.9156378600823045	0.9033409277184126	486	0.0
LDA	BCELL	0.987012987012987	0.926829268292683	0.9559748427672956	82	0.9975247524752475
LDA	MYELOID	0.8571428571428571	0.75	0.7999999999999999	32	0.9911894273127754
LDA	STROMAL	0.9090909090909091	0.47619047619047616	0.6249999999999999	21	0.9978494623655914
LDA	TCELL	0.8285714285714286	0.8529411764705882	0.8405797101449276	34	0.9867256637168141
LDA	TUMOR	0.9402985074626866	0.9936908517350158	0.9662576687116564	317	0.8816568047337278
LDA	macro avg	0.9044233378561737	0.7999303545377526	0.8375624443247759	486	0.0
LDA	weighted avg	0.9335403310527688	0.934156378600823	0.9300377124144874	486	0.0
LDArej	BCELL	1.0	0.8902439024390244	0.9419354838709678	82	1.0
LDArej	MYELOID	0.8518518518518519	0.71875	0.7796610169491525	32	0.9911894273127754
LDArej	STROMAL	0.9090909090909091	0.47619047619047616	0.6249999999999999	21	0.9978494623655914
LDArej	TCELL	0.896551724137931	0.7647058823529411	0.8253968253968255	34	0.9933628318584071
LDArej	TUMOR	0.9486404833836858	0.9905362776025236	0.9691358024691358	317	0.8994082840236687
LDArej	UNLABELED	0.0	0.0	0.0	0	0.9691358024691358
LDArej	macro avg	0.7676891614107296	0.6400710897641609	0.6901881881143469	486	0.0
LDArej	weighted avg	0.9455801650277499	0.9176954732510288	0.9271448635102888	486	0.0
NMC	BCELL	0.9701492537313433	0.7926829268292683	0.8724832214765101	82	0.995049504950495
NMC	MYELOID	0.7878787878787878	0.8125	0.8	32	0.9845814977973568
NMC	STROMAL	0.35555555555555557	0.7619047619047619	0.48484848484848486	21	0.9376344086021505
NMC	TCELL	0.6585365853658537	0.7941176470588235	0.72	34	0.9690265486725663
NMC	TUMOR	0.9633333333333334	0.9116719242902208	0.9367909238249594	317	0.9349112426035503
NMC	macro avg	0.7470907031729748	0.8145754520166149	0.7628245260299908	486	0.0
NMC	weighted avg	0.9053455499050693	0.8703703703703703	0.8822390230358109	486	0.0
kNN9	BCELL	0.7297297297297297	0.9878048780487805	0.8393782383419688	82	0.9257425742574258
kNN9	MYELOID	0.95	0.59375	0.7307692307692308	32	0.9977973568281938
kNN9	STROMAL	0.9090909090909091	0.47619047619047616	0.6249999999999999	21	0.9978494623655914
kNN9	TCELL	0.8333333333333334	0.29411764705882354	0.4347826086956522	34	0.995575221238938
kNN9	TUMOR	0.9457831325301205	0.9905362776025236	0.9676425269645609	317	0.893491124260355
kNN9	macro avg	0.8735874209368186	0.6684798557801208	0.7195145209542826	486	0.0
kNN9	weighted avg	0.9001550067368898	0.8930041152263375	0.8783208244281375	486	0.0
ACTINN	BCELL	0.9871794871794872	0.9390243902439024	0.9625	82	0.9975247524752475
ACTINN	MYELOID	0.9259259259259259	0.78125	0.847457627118644	32	0.9955947136563876
ACTINN	STROMAL	0.8333333333333334	0.47619047619047616	0.6060606060606061	21	0.9956989247311828
ACTINN	TCELL	0.9090909090909091	0.8823529411764706	0.8955223880597014	34	0.9933628318584071
ACTINN	TUMOR	0.9434523809523809	1.0	0.9709035222052067	317	0.8875739644970414
ACTINN	macro avg	0.9197964072964073	0.8157635615221699	0.8564888286888316	486	0.0
ACTINN	weighted avg	0.9425140807599656	0.9444444444444444	0.940319124543518	486	0.0
scVI	BCELL	0.9285714285714286	0.9512195121951219	0.9397590361445782	82	0.9851485148514851
scVI	MYELOID	0.8518518518518519	0.71875	0.7796610169491525	32	0.9911894273127754
scVI	STROMAL	0.75	0.5714285714285714	0.6486486486486486	21	0.9913978494623656
scVI	TCELL	0.7692307692307693	0.8823529411764706	0.8219178082191781	34	0.9800884955752213
scVI	TUMOR	0.9625	0.9716088328075709	0.967032967032967	317	0.9289940828402367
scVI	macro avg	0.8524308099308099	0.8190719715215469	0.8314038953989049	486	0.0
scVI	weighted avg	0.9267869599916926	0.9279835390946503	0.9261845085529888	486	0.0
Cell_BLAST	BCELL	0.9333333333333333	0.17073170731707318	0.288659793814433	82	0.9975247524752475
Cell_BLAST	MYELOID	0.0	0.0	0.0	32	1.0
Cell_BLAST	STROMAL	0.0	0.0	0.0	21	1.0
Cell_BLAST	TCELL	0.0	0.0	0.0	34	1.0
Cell_BLAST	TUMOR	0.7953367875647669	0.9684542586750788	0.8733997155049787	317	0.5325443786982249
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0	0.8251028806584362
Cell_BLAST	macro avg	0.28811168681635	0.18986432766535866	0.1936765848865686	486	0.0
Cell_BLAST	weighted avg	0.6762450514225605	0.6604938271604939	0.6183905615388102	486	0.0
SingleCellNet	BCELL	0.9518072289156626	0.9634146341463414	0.9575757575757576	82	0.9900990099009901
SingleCellNet	MYELOID	0.9230769230769231	0.75	0.8275862068965517	32	0.9955947136563876
SingleCellNet	STROMAL	0.9	0.42857142857142855	0.5806451612903225	21	0.9978494623655914
SingleCellNet	TCELL	0.8666666666666667	0.7647058823529411	0.8125	34	0.9911504424778761
SingleCellNet	TUMOR	0.9397590361445783	0.9842271293375394	0.9614791987673343	317	0.8816568047337278
SingleCellNet	UNLABELED	0.0	0.0	0.0	0	0.9897119341563786
SingleCellNet	macro avg	0.7635516424673051	0.6484865124013751	0.6899643874216611	486	0.0
SingleCellNet	weighted avg	0.9338620070659339	0.9259259259259259	0.9251263891733407	486	0.0
LAmbDA	BCELL	0.9493670886075949	0.9146341463414634	0.9316770186335404	82	0.9900990099009901
LAmbDA	MYELOID	0.78125	0.78125	0.78125	32	0.9845814977973568
LAmbDA	STROMAL	0.7222222222222222	0.6190476190476191	0.6666666666666666	21	0.989247311827957
LAmbDA	TCELL	0.7714285714285715	0.7941176470588235	0.782608695652174	34	0.9823008849557522
LAmbDA	TUMOR	0.9658385093167702	0.9810725552050473	0.97339593114241	317	0.9349112426035503
LAmbDA	macro avg	0.8380212783150316	0.8180243935305906	0.8271196624189582	486	0.0
LAmbDA	weighted avg	0.926778079865179	0.9279835390946503	0.9271043649223626	486	0.0
scPred	BCELL	0.975	0.9512195121951219	0.9629629629629629	82	0.995049504950495
scPred	MYELOID	0.9047619047619048	0.59375	0.7169811320754718	32	0.9955947136563876
scPred	STROMAL	0.6	0.14285714285714285	0.23076923076923073	21	0.9956989247311828
scPred	TCELL	0.9375	0.8823529411764706	0.9090909090909091	34	0.995575221238938
scPred	TUMOR	0.9510703363914373	0.9810725552050473	0.9658385093167703	317	0.9053254437869822
scPred	UNLABELED	0.0	0.0	0.0	0	0.9567901234567902
scPred	macro avg	0.728055373525557	0.5918753585722971	0.6309404573692242	486	0.0
scPred	weighted avg	0.9359396658198901	0.9074074074074074	0.9132354143992572	486	0.0
CaSTLe	BCELL	0.9875	0.9634146341463414	0.9753086419753086	82	0.9975247524752475
CaSTLe	MYELOID	0.8064516129032258	0.78125	0.7936507936507936	32	0.986784140969163
CaSTLe	STROMAL	0.8571428571428571	0.2857142857142857	0.42857142857142855	21	0.9978494623655914
CaSTLe	TCELL	0.84375	0.7941176470588235	0.8181818181818182	34	0.9889380530973452
CaSTLe	TUMOR	0.9315476190476191	0.9873817034700315	0.9586523736600306	317	0.863905325443787
CaSTLe	macro avg	0.8852784178187404	0.7623756540778964	0.794873011207876	486	0.0
CaSTLe	weighted avg	0.9233941293230422	0.9259259259259259	0.9178664985745109	486	0.0
CHETAH	BCELL	0.9024390243902439	0.9024390243902439	0.9024390243902439	82	0.9801980198019802
CHETAH	MYELOID	0.7941176470588235	0.84375	0.8181818181818182	32	0.9845814977973568
CHETAH	STROMAL	0.3181818181818182	0.6666666666666666	0.43076923076923074	21	0.9354838709677419
CHETAH	TCELL	0.7837837837837838	0.8529411764705882	0.8169014084507041	34	0.9823008849557522
CHETAH	TUMOR	0.972972972972973	0.7949526813880127	0.8749999999999999	317	0.9585798816568047
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.9382716049382716
CHETAH	macro avg	0.6285825410646071	0.6767915914859186	0.6405485802986661	486	0.0
CHETAH	weighted avg	0.9077667982896741	0.8148148148148148	0.8526288475623373	486	0.0
scID	BCELL	0.8987341772151899	0.8658536585365854	0.8819875776397516	82	0.9801980198019802
scID	MYELOID	1.0	0.4375	0.6086956521739131	32	1.0
scID	STROMAL	0.2972972972972973	0.5238095238095238	0.37931034482758624	21	0.9440860215053763
scID	TCELL	0.4342105263157895	0.9705882352941176	0.6000000000000001	34	0.9048672566371682
scID	TUMOR	0.9678571428571429	0.8548895899053628	0.9078726968174204	317	0.9467455621301775
scID	macro avg	0.7196198287370839	0.7305282015091179	0.6755732542917343	486	0.0
scID	weighted avg	0.8920027118422633	0.823045267489712	0.8394288155730997	486	0.0
scmapcell	BCELL	0.8588235294117647	0.8902439024390244	0.874251497005988	82	0.9702970297029703
scmapcell	MYELOID	0.9333333333333333	0.4375	0.5957446808510638	32	0.9977973568281938
scmapcell	STROMAL	1.0	0.047619047619047616	0.0909090909090909	21	1.0
scmapcell	TCELL	1.0	0.11764705882352941	0.21052631578947367	34	1.0
scmapcell	TUMOR	0.9369369369369369	0.9842271293375394	0.9600000000000001	317	0.8757396449704142
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.9012345679012346
scmapcell	macro avg	0.7881822999470058	0.41287285636985677	0.4552385974259361	486	0.0
scmapcell	weighted avg	0.930656800591441	0.831275720164609	0.8315626300157575	486	0.0
scmapcluster	BCELL	0.9090909090909091	0.8536585365853658	0.880503144654088	82	0.9826732673267327
scmapcluster	MYELOID	0.8571428571428571	0.75	0.7999999999999999	32	0.9911894273127754
scmapcluster	STROMAL	0.8888888888888888	0.38095238095238093	0.5333333333333333	21	0.9978494623655914
scmapcluster	TCELL	0.9	0.2647058823529412	0.40909090909090906	34	0.9977876106194691
scmapcluster	TUMOR	0.9895470383275261	0.8958990536277602	0.9403973509933774	317	0.9822485207100592
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.845679012345679
scmapcluster	macro avg	0.7574449489083636	0.5242026422530747	0.5938874563452846	486	0.0
scmapcluster	weighted avg	0.9566401312562108	0.8127572016460906	0.8662887017193966	486	0.0
singleR	BCELL	0.9176470588235294	0.9512195121951219	0.9341317365269461	82	0.9826732673267327
singleR	MYELOID	0.78125	0.78125	0.78125	32	0.9845814977973568
singleR	STROMAL	0.8333333333333334	0.47619047619047616	0.6060606060606061	21	0.9956989247311828
singleR	TCELL	0.8888888888888888	0.9411764705882353	0.9142857142857143	34	0.9911504424778761
singleR	TUMOR	0.956386292834891	0.9684542586750788	0.9623824451410657	317	0.9171597633136095
singleR	macro avg	0.8755011147761286	0.8236581435297825	0.8396221004028664	486	0.0
singleR	weighted avg	0.9282792919226586	0.9300411522633745	0.9269280339874781	486	0.0
