method	class	precision	recall	f1_score	support	specificity
ora	CAF	0.16	1.0	0.2758620689655173	56	0.9272457312546399
ora	ENDOTHELIAL	0.9538461538461539	1.0	0.9763779527559054	62	0.9992565055762082
ora	MACROPHAGE	0.967741935483871	1.0	0.9836065573770492	120	0.9989942167462912
ora	MELANOMA	0.0	0.0	0.0	1252	1.0
ora	NK	0.0	0.0	0.0	51	1.0
ora	TCELL	0.9698275862068966	0.9907045009784736	0.9801548886737658	2044	0.9693132001948368
ora	macro avg	0.4847017534537682	0.7101676072826392	0.5317943570076816	4097	0.0
ora	weighted avg	0.5714916618273918	0.6748840615084208	0.5996610476649996	4097	0.0
adobo	BCELL	0.0	0.0	0.0	512	1.0
adobo	CAF	0.9491525423728814	1.0	0.9739130434782608	56	0.9992576095025983
adobo	ENDOTHELIAL	0.9538461538461539	1.0	0.9763779527559054	62	0.9992565055762082
adobo	MACROPHAGE	0.967741935483871	1.0	0.9836065573770492	120	0.9989942167462912
adobo	MELANOMA	0.0	0.0	0.0	1252	1.0
adobo	NK	0.0	0.0	0.0	51	1.0
adobo	TCELL	0.9698275862068966	0.9907045009784736	0.9801548886737658	2044	0.9693132001948368
adobo	Unknown	0.0	0.0	0.0	0	0.5701732975347815
adobo	macro avg	0.4800710272387254	0.49883806262230923	0.4892565552856227	4097	0.0
adobo	weighted avg	0.5396015675802548	0.5523553819868197	0.5458979601757559	4097	0.0
sccatch	BCELL	0.9774590163934426	0.931640625	0.954	512	0.996931659693166
sccatch	CAF	0.9491525423728814	1.0	0.9739130434782608	56	0.9992576095025983
sccatch	ENDOTHELIAL	0.9538461538461539	1.0	0.9763779527559054	62	0.9992565055762082
sccatch	MACROPHAGE	0.967741935483871	1.0	0.9836065573770492	120	0.9989942167462912
sccatch	MELANOMA	0.9951612903225806	0.4928115015974441	0.6591880341880342	1252	0.998945518453427
sccatch	NK	0.0	0.0	0.0	51	1.0
sccatch	TCELL	0.9923664122137404	0.06360078277886497	0.11954022988505747	2044	0.9995129079396006
sccatch	Unknown	0.0	0.0	0.0	0	0.36294849890163533
sccatch	macro avg	0.7294659188290837	0.5610066136720386	0.5833282272105383	4097	0.0
sccatch	weighted avg	0.9771095764246049	0.35684647302904565	0.4371977054135638	4097	0.0
SVM	BCELL	0.9941634241245136	0.998046875	0.9961013645224172	512	0.999163179916318
SVM	CAF	1.0	1.0	1.0	56	1.0
SVM	ENDOTHELIAL	1.0	1.0	1.0	62	1.0
SVM	MACROPHAGE	0.9836065573770492	1.0	0.9917355371900827	120	0.9994971083731455
SVM	MELANOMA	0.9992	0.9976038338658147	0.9984012789768185	1252	0.9996485061511423
SVM	NK	0.9705882352941176	0.6470588235294118	0.7764705882352942	51	0.9997528423133959
SVM	TCELL	0.9907722195240408	0.9980430528375733	0.9943943456007799	2044	0.990745250852411
SVM	macro avg	0.9911900623313887	0.9486789407475429	0.9653004449321989	4097	0.0
SVM	weighted avg	0.9935760987903676	0.9936538930925067	0.9932029794447786	4097	0.0
SVMrej	BCELL	0.9961013645224172	0.998046875	0.9970731707317074	512	0.999442119944212
SVMrej	CAF	1.0	0.9821428571428571	0.9909909909909909	56	1.0
SVMrej	ENDOTHELIAL	1.0	1.0	1.0	62	1.0
SVMrej	MACROPHAGE	0.9831932773109243	0.975	0.9790794979079498	120	0.9994971083731455
SVMrej	MELANOMA	0.9992	0.9976038338658147	0.9984012789768185	1252	0.9996485061511423
SVMrej	NK	0.9666666666666667	0.5686274509803921	0.7160493827160493	51	0.9997528423133959
SVMrej	TCELL	0.9985294117647059	0.9965753424657534	0.9975514201762976	2044	0.9985387238188017
SVMrej	UNLABELED	0.0	0.0	0.0	0	0.9931657310226996
SVMrej	macro avg	0.8679613400330892	0.8147495449318523	0.8348932176874767	4097	0.0
SVMrej	weighted avg	0.9976274370417006	0.9909690017085673	0.9936535321691314	4097	0.0
RF	BCELL	0.9922330097087378	0.998046875	0.9951314508276533	512	0.998884239888424
RF	CAF	1.0	0.8571428571428571	0.923076923076923	56	1.0
RF	ENDOTHELIAL	1.0	1.0	1.0	62	1.0
RF	MACROPHAGE	0.9914529914529915	0.9666666666666667	0.9789029535864978	120	0.9997485541865728
RF	MELANOMA	0.9952191235059761	0.9976038338658147	0.9964100518548066	1252	0.9978910369068541
RF	NK	1.0	0.0784313725490196	0.14545454545454545	51	1.0
RF	TCELL	0.9747137404580153	0.9995107632093934	0.9869565217391304	2044	0.974184120798831
RF	macro avg	0.9933741235893887	0.842486052633393	0.8608474923627938	4097	0.0
RF	weighted avg	0.9847026819797164	0.9843788137661704	0.9794802690069876	4097	0.0
LDA	BCELL	0.9922027290448343	0.994140625	0.9931707317073171	512	0.998884239888424
LDA	CAF	0.9491525423728814	1.0	0.9739130434782608	56	0.9992576095025983
LDA	ENDOTHELIAL	1.0	0.9838709677419355	0.991869918699187	62	1.0
LDA	MACROPHAGE	0.975609756097561	1.0	0.9876543209876543	120	0.9992456625597184
LDA	MELANOMA	0.9991993594875901	0.9968051118210862	0.998000799680128	1252	0.9996485061511423
LDA	NK	0.9375	0.5882352941176471	0.7228915662650602	51	0.9995056846267919
LDA	TCELL	0.9878640776699029	0.9955968688845401	0.9917153996101364	2044	0.9878226984900146
LDA	macro avg	0.977361209238967	0.9369498382236012	0.9513165400611062	4097	0.0
LDA	weighted avg	0.9905388780110539	0.9907249206736637	0.9901117272221026	4097	0.0
LDArej	BCELL	0.9921722113502935	0.990234375	0.9912023460410557	512	0.998884239888424
LDArej	CAF	0.9491525423728814	1.0	0.9739130434782608	56	0.9992576095025983
LDArej	ENDOTHELIAL	1.0	0.9838709677419355	0.991869918699187	62	1.0
LDArej	MACROPHAGE	0.975609756097561	1.0	0.9876543209876543	120	0.9992456625597184
LDArej	MELANOMA	0.9991993594875901	0.9968051118210862	0.998000799680128	1252	0.9996485061511423
LDArej	NK	0.9666666666666667	0.5686274509803921	0.7160493827160493	51	0.9997528423133959
LDArej	TCELL	0.9878640776699029	0.9955968688845401	0.9917153996101364	2044	0.9878226984900146
LDArej	UNLABELED	0.0	0.0	0.0	0	0.9990236758603857
LDArej	macro avg	0.8588330767056119	0.8168918468034942	0.831300651401559	4097	0.0
LDArej	weighted avg	0.9908981347697542	0.9899926775689529	0.9897805666601974	4097	0.0
NMC	BCELL	0.9578544061302682	0.9765625	0.9671179883945841	512	0.993863319386332
NMC	CAF	0.9767441860465116	0.75	0.8484848484848485	56	0.9997525365008662
NMC	ENDOTHELIAL	0.9682539682539683	0.9838709677419355	0.976	62	0.9995043370508054
NMC	MACROPHAGE	0.9262295081967213	0.9416666666666667	0.9338842975206612	120	0.9977369876791552
NMC	MELANOMA	0.9774193548387097	0.9680511182108626	0.9727126805778492	1252	0.990158172231986
NMC	NK	0.8780487804878049	0.7058823529411765	0.782608695652174	51	0.9987642115669797
NMC	TCELL	0.9690222652468539	0.9794520547945206	0.9742092457420926	2044	0.9688261081344374
NMC	macro avg	0.9505103527429768	0.9007836657650231	0.9221453937674585	4097	0.0
NMC	weighted avg	0.9679007682695061	0.96802538442763	0.9676081755270256	4097	0.0
kNN9	BCELL	0.9892241379310345	0.896484375	0.9405737704918032	512	0.99860529986053
kNN9	CAF	1.0	0.2857142857142857	0.4444444444444445	56	1.0
kNN9	ENDOTHELIAL	1.0	0.016129032258064516	0.031746031746031744	62	1.0
kNN9	MACROPHAGE	0.9823008849557522	0.925	0.9527896995708154	120	0.9994971083731455
kNN9	MELANOMA	0.9286775631500743	0.9984025559105432	0.962278675904542	1252	0.9662565905096661
kNN9	NK	0.0	0.0	0.0	51	1.0
kNN9	TCELL	0.9439035697728326	0.9960861056751468	0.9692930254701261	2044	0.9410618606916707
kNN9	macro avg	0.8348723079728134	0.5882594792225772	0.6144465210896806	4097	0.0
kNN9	weighted avg	0.9359048256028663	0.9453258481815963	0.9296493833514446	4097	0.0
ACTINN	BCELL	0.9941747572815534	1.0	0.9970788704965919	512	0.999163179916318
ACTINN	CAF	1.0	0.9821428571428571	0.9909909909909909	56	1.0
ACTINN	ENDOTHELIAL	1.0	1.0	1.0	62	1.0
ACTINN	MACROPHAGE	0.9833333333333333	0.9833333333333333	0.9833333333333333	120	0.9994971083731455
ACTINN	MELANOMA	0.9976038338658147	0.9976038338658147	0.9976038338658147	1252	0.998945518453427
ACTINN	NK	1.0	0.27450980392156865	0.43076923076923085	51	1.0
ACTINN	TCELL	0.9817219817219818	0.9985322896281801	0.9900557846228475	2044	0.9814905017048222
ACTINN	macro avg	0.9938334151718118	0.8908745882702506	0.9128331491541156	4097	0.0
ACTINN	weighted avg	0.9889326840048538	0.988772272394435	0.986244357268265	4097	0.0
scVI	BCELL	0.9941747572815534	1.0	0.9970788704965919	512	0.999163179916318
scVI	CAF	0.9491525423728814	1.0	0.9739130434782608	56	0.9992576095025983
scVI	ENDOTHELIAL	1.0	1.0	1.0	62	1.0
scVI	MACROPHAGE	0.9754098360655737	0.9916666666666667	0.9834710743801653	120	0.9992456625597184
scVI	MELANOMA	0.9968051118210862	0.9968051118210862	0.9968051118210862	1252	0.9985940246045695
scVI	NK	1.0	0.2549019607843137	0.40625	51	1.0
scVI	TCELL	0.9816779170684667	0.9960861056751468	0.9888295288975231	2044	0.9814905017048222
scVI	macro avg	0.9853171663727945	0.8913514064210305	0.9066210898676611	4097	0.0
scVI	weighted avg	0.9877395315881992	0.9875518672199171	0.9848538804298743	4097	0.0
Cell_BLAST	BCELL	0.5555555555555556	0.009765625	0.019193857965451054	512	0.998884239888424
Cell_BLAST	CAF	0.0	0.0	0.0	56	1.0
Cell_BLAST	ENDOTHELIAL	0.5	0.12903225806451613	0.20512820512820512	62	0.9980173482032219
Cell_BLAST	MACROPHAGE	0.9523809523809523	0.3333333333333333	0.4938271604938272	120	0.9994971083731455
Cell_BLAST	MELANOMA	0.9667497921862012	0.9289137380191693	0.9474541751527494	1252	0.9859402460456942
Cell_BLAST	NK	0.0	0.0	0.0	51	1.0
Cell_BLAST	TCELL	0.7752808988764045	0.9789628180039139	0.8652972972972973	2044	0.717486604968339
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0	0.9399560654137173
Cell_BLAST	macro avg	0.4687458998748892	0.29750097155261657	0.3163625870046912	4097	0.0
Cell_BLAST	weighted avg	0.7871064329633032	0.7852086892848426	0.7411971604155325	4097	0.0
SingleCellNet	BCELL	0.9961013645224172	0.998046875	0.9970731707317074	512	0.999442119944212
SingleCellNet	CAF	0.9818181818181818	0.9642857142857143	0.972972972972973	56	0.9997525365008662
SingleCellNet	ENDOTHELIAL	1.0	0.9838709677419355	0.991869918699187	62	1.0
SingleCellNet	MACROPHAGE	0.9834710743801653	0.9916666666666667	0.9875518672199171	120	0.9994971083731455
SingleCellNet	MELANOMA	0.996802557953637	0.9960063897763578	0.9964043148222133	1252	0.9985940246045695
SingleCellNet	NK	0.9767441860465116	0.8235294117647058	0.8936170212765957	51	0.9997528423133959
SingleCellNet	TCELL	0.9946419873356064	0.9990215264187867	0.9968269465462535	2044	0.9946419873356064
SingleCellNet	macro avg	0.9899399074366456	0.9652039359505953	0.9766166017526923	4097	0.0
SingleCellNet	weighted avg	0.9948404256537029	0.9948742982670247	0.9947710661239736	4097	0.0
LAmbDA	BCELL	0.9155963302752294	0.974609375	0.9441816461684012	512	0.9871687587168759
LAmbDA	CAF	0.7833333333333333	0.8392857142857143	0.8103448275862069	56	0.9967829745112596
LAmbDA	ENDOTHELIAL	0.8714285714285714	0.9838709677419355	0.9242424242424242	62	0.9977695167286246
LAmbDA	MACROPHAGE	0.8796992481203008	0.975	0.9249011857707509	120	0.9959768669851647
LAmbDA	MELANOMA	0.9991896272285251	0.9848242811501597	0.9919549477071601	1252	0.9996485061511423
LAmbDA	NK	0.26119402985074625	0.6862745098039216	0.37837837837837834	51	0.9755313890261987
LAmbDA	TCELL	0.9880270692347736	0.9285714285714286	0.957377049180328	2044	0.9887968826108134
LAmbDA	macro avg	0.8140668870673543	0.9103480395075944	0.8473400655762356	4097	0.0
LAmbDA	weighted avg	0.9656036385889603	0.9494752257749572	0.9556248635903885	4097	0.0
scPred	BCELL	0.9921722113502935	0.990234375	0.9912023460410557	512	0.998884239888424
scPred	CAF	0.9642857142857143	0.9642857142857143	0.9642857142857143	56	0.9995050730017322
scPred	ENDOTHELIAL	1.0	0.9838709677419355	0.991869918699187	62	1.0
scPred	MACROPHAGE	0.9596774193548387	0.9916666666666667	0.9754098360655739	120	0.998742770932864
scPred	MELANOMA	0.9959967974379503	0.9936102236421726	0.9948020791683326	1252	0.9982425307557118
scPred	NK	0.9230769230769231	0.9411764705882353	0.9320388349514563	51	0.9990113692535838
scPred	TCELL	0.9970472440944882	0.9911937377690803	0.9941118743866536	2044	0.9970774476376035
scPred	UNLABELED	0.0	0.0	0.0	0	0.997071027581157
scPred	macro avg	0.854032038700026	0.8570047694617255	0.8554650754497467	4097	0.0
scPred	weighted avg	0.9936985459927512	0.9907249206736637	0.992197112864983	4097	0.0
CaSTLe	BCELL	0.9921875	0.9921875	0.9921875	512	0.998884239888424
CaSTLe	CAF	0.9607843137254902	0.875	0.9158878504672897	56	0.9995050730017322
CaSTLe	ENDOTHELIAL	0.9838709677419355	0.9838709677419355	0.9838709677419355	62	0.9997521685254027
CaSTLe	MACROPHAGE	0.959349593495935	0.9833333333333333	0.97119341563786	120	0.998742770932864
CaSTLe	MELANOMA	0.9936305732484076	0.9968051118210862	0.9952153110047847	1252	0.9971880492091388
CaSTLe	NK	1.0	0.5882352941176471	0.7407407407407407	51	1.0
CaSTLe	TCELL	0.9888511875908871	0.9980430528375733	0.9934258582907232	2044	0.9887968826108134
CaSTLe	macro avg	0.9826677336860936	0.9167821799787965	0.9417888062690477	4097	0.0
CaSTLe	weighted avg	0.9895443441373979	0.9895045154991458	0.9888168735671755	4097	0.0
CHETAH	BCELL	1.0	0.955078125	0.977022977022977	512	1.0
CHETAH	CAF	1.0	0.875	0.9333333333333333	56	1.0
CHETAH	ENDOTHELIAL	1.0	0.967741935483871	0.9836065573770492	62	1.0
CHETAH	MACROPHAGE	0.9741379310344828	0.9416666666666667	0.9576271186440678	120	0.9992456625597184
CHETAH	MELANOMA	1.0	0.9249201277955271	0.9609958506224066	1252	1.0
CHETAH	NK	0.647887323943662	0.9019607843137255	0.7540983606557378	51	0.9938210578348987
CHETAH	TCELL	0.9994764397905759	0.9339530332681018	0.9656044511886697	2044	0.9995129079396006
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.9404442274835245
CHETAH	macro avg	0.8276877118460901	0.8125400840659864	0.8165360811055302	4097	0.0
CHETAH	weighted avg	0.994598156743276	0.9333658774713205	0.9625878963386458	4097	0.0
scID	BCELL	1.0	0.96875	0.9841269841269841	512	1.0
scID	CAF	0.5208333333333334	0.8928571428571429	0.6578947368421053	56	0.9886166790398416
scID	ENDOTHELIAL	0.8378378378378378	1.0	0.911764705882353	62	0.9970260223048327
scID	MACROPHAGE	0.9444444444444444	0.9916666666666667	0.967479674796748	120	0.9982398793060095
scID	MELANOMA	0.9991228070175439	0.9097444089456869	0.9523411371237458	1252	0.9996485061511423
scID	NK	0.07105263157894737	0.5294117647058824	0.12529002320185614	51	0.9127533366287691
scID	TCELL	0.9987546699875467	0.3923679060665362	0.5634000702493853	2044	0.9995129079396006
scID	UNLABELED	0.0	0.0	0.0	0	0.7603124237246766
scID	macro avg	0.6715057155249566	0.7105997361552394	0.6452871665278972	4097	0.0
scID	weighted avg	0.9769162631186191	0.6577983890651696	0.7477795294919349	4097	0.0
scmapcell	BCELL	1.0	0.283203125	0.441400304414003	512	1.0
scmapcell	CAF	0.875	0.25	0.3888888888888889	56	0.9995050730017322
scmapcell	ENDOTHELIAL	0.0	0.0	0.0	62	1.0
scmapcell	MACROPHAGE	0.9574468085106383	0.375	0.5389221556886227	120	0.9994971083731455
scmapcell	MELANOMA	0.9633385335413417	0.9864217252396166	0.9747434885556432	1252	0.9834797891036907
scmapcell	NK	0.0	0.0	0.0	51	1.0
scmapcell	TCELL	0.9505606523955148	0.912426614481409	0.9311033449825262	2044	0.9527520701412567
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.8425677324871857
scmapcell	macro avg	0.5932932493059369	0.3508814330901282	0.40938227281621054	4097	0.0
scmapcell	weighted avg	0.9335951756191039	0.8064437393214547	0.8386623083076229	4097	0.0
scmapcluster	BCELL	0.0	0.0	0.0	512	1.0
scmapcluster	CAF	0.6851851851851852	0.6607142857142857	0.6727272727272727	56	0.9957931205147241
scmapcluster	ENDOTHELIAL	1.0	0.45161290322580644	0.6222222222222222	62	1.0
scmapcluster	MACROPHAGE	0.9316239316239316	0.9083333333333333	0.919831223628692	120	0.9979884334925824
scmapcluster	MELANOMA	0.9927125506072875	0.9792332268370607	0.9859268194611982	1252	0.9968365553602812
scmapcluster	NK	0.0	0.0	0.0	51	1.0
scmapcluster	TCELL	1.0	0.019569471624266144	0.038387715930902115	2044	1.0
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.3597754454478887
scmapcluster	macro avg	0.5761902084270505	0.37743290259184403	0.4048869067462859	4097	0.0
scmapcluster	weighted avg	0.8540496352271335	0.3514766902611667	0.36599343939812845	4097	0.0
singleR	BCELL	0.996039603960396	0.982421875	0.9891838741396264	512	0.999442119944212
singleR	CAF	0.9333333333333333	1.0	0.9655172413793104	56	0.9990101460034645
singleR	ENDOTHELIAL	0.9841269841269841	1.0	0.9919999999999999	62	0.9997521685254027
singleR	MACROPHAGE	0.96	1.0	0.9795918367346939	120	0.998742770932864
singleR	MELANOMA	0.9881046788263284	0.9952076677316294	0.9916434540389972	1252	0.9947275922671354
singleR	NK	0.75	1.0	0.8571428571428571	51	0.9957983193277311
singleR	TCELL	0.9995037220843672	0.9853228962818004	0.9923626508992363	2044	0.9995129079396006
singleR	macro avg	0.9444440460473441	0.9947074912876328	0.9667774163335316	4097	0.0
singleR	weighted avg	0.9901873279817603	0.9890163534293386	0.9893159087366471	4097	0.0
