method	class	precision	recall	f1_score	support	specificity
ACTINN	ENDOTHELIAL_CELL	0.9958734525447043	0.9608493696084937	0.9780479567713609	1507	0.9998806397708283
ACTINN	EPITHELIAL_CELLS	0.8788659793814433	0.89501312335958	0.8868660598179455	381	0.999085496361443
ACTINN	ERYTHROBLASTS	0.0	0.0	0.0	8	1.0
ACTINN	FIBROBLASTS	0.9916142557651991	0.9719178082191781	0.9816672431684539	1460	0.9997615025340356
ACTINN	GRANULOCYTES	0.8685446009389671	0.7756813417190775	0.8194905869324474	477	0.9989083395064136
ACTINN	LANGERHANS_CELLS	0.8581979320531757	0.8137254901960784	0.8353702372393961	714	0.9981198958108929
ACTINN	LYMPHATIC_EC	0.9404761904761905	0.9294117647058824	0.9349112426035503	85	0.9999032694911976
ACTINN	MACROPHAGES	0.970246913580247	0.9790706366014701	0.9746388044893657	8027	0.994491176739508
ACTINN	MAST_CELLS	0.9983050847457627	0.9608482871125612	0.9792186201163757	613	0.9999804542433838
ACTINN	NATURAL_KILLER_CELLS	0.9444772593030124	0.9184376794945434	0.9312754804892255	1741	0.9981212775312788
ACTINN	SECRETORY_CLUB_CELLS	0.952	0.8814814814814815	0.9153846153846154	135	0.9998838109992254
ACTINN	T_CELLS	0.9848549670574143	0.9944274050714934	0.9896180383896138	23149	0.9876336197862083
ACTINN	macro avg	0.8918471908439547	0.8666532977679227	0.878647392299328	51775	0.0
ACTINN	weighted avg	0.9771475547871868	0.9774987928536939	0.9772414278620076	51775	0.0
scVI	ALVEOLAR_CELL	0.756210283073368	0.9805243445692884	0.8538812785388129	1335	0.9916336241078509
scVI	BASAL_CELLS	0.0	0.0	0.0	68	1.0
scVI	B_CELLS	0.9514285714285714	0.9830258302583026	0.9669691470054446	4065	0.995724166841333
scVI	CANCER_CELLS	0.9924507953626315	0.9916487068965517	0.9920495890041773	7424	0.9987373452684268
scVI	DENDRITIC_CELLS	0.6088154269972452	0.3771331058020478	0.4657534246575343	586	0.9972259665162437
scVI	ENDOTHELIAL_CELL	0.9383647798742139	0.9900464499004645	0.9635130771714562	1507	0.9980504495901965
scVI	EPITHELIAL_CELLS	0.9075144508670521	0.4120734908136483	0.5667870036101084	381	0.9996886796124062
scVI	ERYTHROBLASTS	0.0	0.0	0.0	8	1.0
scVI	FIBROBLASTS	0.984993178717599	0.989041095890411	0.987012987012987	1460	0.9995627546457319
scVI	GRANULOCYTES	0.9186046511627907	0.16561844863731656	0.28063943161634103	477	0.9998635424383017
