method	class	precision	recall	f1_score	support	specificity
adobo	ENDOTHELIAL_CELL	0.9910220994475138	0.9443896018427114	0.9671440606571188	9117	0.9983888624956107
adobo	FIBROBLAST	0.9937031484257871	0.9830910708988431	0.9883686251118401	6742	0.9991730329999212
adobo	MACROPHAGE	0.0	0.0	0.0	5361	1.0
adobo	STELLATE_CELL	0.98896600818651	0.9407482647706111	0.9642547284400487	5907	0.9987989849485694
adobo	T_CELL	0.9965659340659341	0.7928961748633879	0.8831405964698722	3660	0.999814367922777
adobo	Unknown	0.0	0.0	0.0	0	0.6281418390405006
adobo	macro avg	0.8028878090527848	0.5740315060098742	0.6397532976809952	57530	0.0
adobo	weighted avg	0.8915296510208923	0.6191899878324353	0.695939641746413	57530	0.0
sccatch	ACINAR_CELL	0.0	0.0	0.0	1935.0	1.0
sccatch	B_CELL	0.0	0.0	0.0	2447.0	1.0
sccatch	DUCTAL_CELL_TYPE_1	0.0	0.0	0.0	10317.0	1.0
sccatch	DUCTAL_CELL_TYPE_2	0.0	0.0	0.0	11315.0	1.0
sccatch	ENDOCRINE_CELL	0.0	0.0	0.0	729.0	1.0
sccatch	ENDOTHELIAL_CELL	0.0	0.0	0.0	9117.0	1.0
sccatch	FIBROBLAST	0.0	0.0	0.0	6742.0	1.0
sccatch	MACROPHAGE	0.0	0.0	0.0	5361.0	1.0
sccatch	STELLATE_CELL	0.0	0.0	0.0	5907.0	1.0
sccatch	T_CELL	0.0	0.0	0.0	3660.0	1.0
sccatch	Unknown	0.0	0.0	0.0	0.0	0.0
sccatch	macro avg	0.0	0.0	0.0	57530.0	0.0
sccatch	weighted avg	0.0	0.0	0.0	57530.0	0.0
SVM	ACINAR_CELL	0.9810924369747899	0.965374677002584	0.9731700963792653	1935	0.999352459753575
SVM	B_CELL	0.9721099434114794	0.9828361258684103	0.9774436090225564	2447	0.9987473449158543
SVM	DUCTAL_CELL_TYPE_1	0.9818583221347668	0.9914703886788795	0.986640945261635	10317	0.9959968652701586
SVM	DUCTAL_CELL_TYPE_2	0.9941690962099126	0.9945205479452055	0.9943447910223558	11315	0.9985718922427783
SVM	ENDOCRINE_CELL	0.9584527220630372	0.9176954732510288	0.9376313945339875	729	0.999489445608352
SVM	ENDOTHELIAL_CELL	0.992851644121852	0.9902380168915214	0.9915431081823174	9117	0.9986573854130089
SVM	FIBROBLAST	0.9808541973490427	0.9878374369623257	0.9843334318652084	6742	0.9974403402378514
SVM	MACROPHAGE	0.9869621903520208	0.9884349934713673	0.9876980428704566	5361	0.9986582069811574
SVM	STELLATE_CELL	0.9847157822428302	0.9707127137294735	0.9776641091219097	5907	0.9982759622648819
SVM	T_CELL	0.9645799011532126	0.9598360655737705	0.9622021364009861	3660	0.997605346203824
SVM	macro avg	0.9797646236012945	0.9748956439374566	0.9772671664660679	57530	0.0
SVM	weighted avg	0.9848368654429015	0.9848426907700331	0.9848192823160484	57530	0.0
SVMrej	ACINAR_CELL	0.9918655097613883	0.945219638242894	0.9679809473405664	1935	0.9997301915639896
SVMrej	B_CELL	0.9846089850249584	0.9673069064160196	0.9758812615955473	2447	0.9993282864041537
SVMrej	DUCTAL_CELL_TYPE_1	0.9896746541983246	0.9847823979839101	0.987222465141136	10317	0.997754855654163
SVMrej	DUCTAL_CELL_TYPE_2	0.996437794995102	0.9888643393725144	0.9926366217175301	11315	0.9991344801471383
SVMrej	ENDOCRINE_CELL	0.973186119873817	0.8463648834019204	0.9053558327219368	729	0.9997007094945511
SVMrej	ENDOTHELIAL_CELL	0.9957773085898434	0.9828891082592959	0.9892912342680503	9117	0.999215086856836
SVMrej	FIBROBLAST	0.9843166542195668	0.9774547611984574	0.98087370692863	6742	0.9979325824998031
SVMrej	MACROPHAGE	0.9918653045781309	0.9779891811229249	0.9848783694937542	5361	0.9991757557169967
SVMrej	STELLATE_CELL	0.9926173316927404	0.9559844252581683	0.9739565367368058	5907	0.9991864091587084
SVMrej	T_CELL	0.9840319361277445	0.942896174863388	0.9630249755825311	3660	0.9989604603675515
SVMrej	UNLABELED	0.0	0.0	0.0	0	0.983017556057709
SVMrej	macro avg	0.8985801453692378	0.8699774378290447	0.8837365410478625	57530	0.0
SVMrej	weighted avg	0.9911406162768627	0.9743438206153311	0.9825842318234761	57530	0.0
RF	ACINAR_CELL	0.986021505376344	0.9478036175710595	0.9665349143610013	1935	0.9995323320442486
RF	B_CELL	0.9643002028397566	0.9713935431140172	0.9678338762214983	2447	0.9984024109071764
RF	DUCTAL_CELL_TYPE_1	0.9682373140022892	0.9839100513715228	0.9760107687130427	10317	0.9929468578569461
RF	DUCTAL_CELL_TYPE_2	0.9742192231161865	0.9952275740167918	0.9846113491300166	11315	0.9935518770961809
RF	ENDOCRINE_CELL	0.9721669980119284	0.6707818930041153	0.7938311688311689	729	0.999753525466101
RF	ENDOTHELIAL_CELL	0.9906367041198502	0.9863990347702095	0.9885133278373179	9117	0.9982442732323963
RF	FIBROBLAST	0.9601262191623637	0.9928804509047761	0.9762286714306548	6742	0.9945262660470977
RF	MACROPHAGE	0.9783653846153846	0.9869427345644469	0.982635342185904	5361	0.997757288811363
RF	STELLATE_CELL	0.9906755805770584	0.9532757745048248	0.9716159088948323	5907	0.9989733258431319
RF	T_CELL	0.9647426784191072	0.9270491803278689	0.9455204124285913	3660	0.9976981622424355
RF	macro avg	0.9749491810240268	0.9415663854149633	0.9553335740034028	57530	0.0
RF	weighted avg	0.9755188651900418	0.9753867547366591	0.97496046685497	57530	0.0
LDA	ACINAR_CELL	0.0	0.0	0.0	1935.0	1.0
LDA	B_CELL	0.0	0.0	0.0	2447.0	1.0
LDA	DUCTAL_CELL_TYPE_1	0.0	0.0	0.0	10317.0	1.0
LDA	DUCTAL_CELL_TYPE_2	0.0	0.0	0.0	11315.0	1.0
LDA	ENDOCRINE_CELL	0.0	0.0	0.0	729.0	1.0
LDA	ENDOTHELIAL_CELL	0.0	0.0	0.0	9117.0	1.0
LDA	FIBROBLAST	0.0	0.0	0.0	6742.0	1.0
LDA	MACROPHAGE	0.0	0.0	0.0	5361.0	1.0
LDA	STELLATE_CELL	0.0	0.0	0.0	5907.0	1.0
LDA	T_CELL	0.0	0.0	0.0	3660.0	1.0
LDA	UNAVAILABLE	0.0	0.0	0.0	0.0	0.0
LDA	macro avg	0.0	0.0	0.0	57530.0	0.0
LDA	weighted avg	0.0	0.0	0.0	57530.0	0.0
LDArej	ACINAR_CELL	0.0	0.0	0.0	1935.0	1.0
LDArej	B_CELL	0.0	0.0	0.0	2447.0	1.0
LDArej	DUCTAL_CELL_TYPE_1	0.0	0.0	0.0	10317.0	1.0
LDArej	DUCTAL_CELL_TYPE_2	0.0	0.0	0.0	11315.0	1.0
LDArej	ENDOCRINE_CELL	0.0	0.0	0.0	729.0	1.0
LDArej	ENDOTHELIAL_CELL	0.0	0.0	0.0	9117.0	1.0
LDArej	FIBROBLAST	0.0	0.0	0.0	6742.0	1.0
LDArej	MACROPHAGE	0.0	0.0	0.0	5361.0	1.0
LDArej	STELLATE_CELL	0.0	0.0	0.0	5907.0	1.0
LDArej	T_CELL	0.0	0.0	0.0	3660.0	1.0
LDArej	UNAVAILABLE	0.0	0.0	0.0	0.0	0.0
LDArej	macro avg	0.0	0.0	0.0	57530.0	0.0
LDArej	weighted avg	0.0	0.0	0.0	57530.0	0.0
NMC	ACINAR_CELL	0.9469740634005763	0.8490956072351421	0.8953678474114442	1935	0.9983451749258027
NMC	B_CELL	0.9087947882736156	0.9121373109930527	0.9104629818478482	2447	0.9959334095819037
NMC	DUCTAL_CELL_TYPE_1	0.9052377292192819	0.7990694969467869	0.848846787479407	10317	0.9817211361277615
NMC	DUCTAL_CELL_TYPE_2	0.8293761414976449	0.7625276182059213	0.794548300948522	11315	0.9615925565292653
NMC	ENDOCRINE_CELL	0.8003220611916264	0.6817558299039781	0.7362962962962963	729	0.9978169398426084
NMC	ENDOTHELIAL_CELL	0.9906995551961181	0.8061862454754853	0.8889695210449927	9117	0.9985747629768864
NMC	FIBROBLAST	0.9162587412587413	0.7773657668347671	0.8411169956668272	6742	0.9905686382610065
NMC	MACROPHAGE	0.9255995080959213	0.842380152956538	0.8820312499999999	5361	0.9930418447737162
NMC	STELLATE_CELL	0.8100433178244826	0.8547486033519553	0.8317957166392093	5907	0.9770644867597776
NMC	T_CELL	0.3647426593725578	0.8926229508196721	0.5178727114210985	3660	0.8943753480601448
NMC	macro avg	0.8398048565330567	0.8177889582723299	0.8147308408755645	57530	0.0
NMC	weighted avg	0.8631153552664695	0.8111767773335651	0.8266645731683013	57530	0.0
kNN9	ACINAR_CELL	0.9507537688442211	0.9777777777777777	0.9640764331210192	1935	0.9982372515513985
kNN9	B_CELL	0.8261758691206544	0.9906007355946056	0.9009477792231928	2447	0.9907412450302271
kNN9	DUCTAL_CELL_TYPE_1	0.9581554227156277	0.9787728990985751	0.9683544303797469	10317	0.9906593522970368
kNN9	DUCTAL_CELL_TYPE_2	0.993344725245076	0.9761378700839594	0.9846661317642864	11315	0.998398788272206
kNN9	ENDOCRINE_CELL	0.7604306864064603	0.7750342935528121	0.7676630434782609	729	0.996866252354712
kNN9	ENDOTHELIAL_CELL	0.9940585009140768	0.9542612701546561	0.9737534277239912	9117	0.9989259083304072
kNN9	FIBROBLAST	0.9750074827895839	0.96633046573717	0.9706495828367104	6742	0.996711821690163
kNN9	MACROPHAGE	0.9697196261682243	0.9677299011378474	0.9687237419475305	5361	0.9968947075849642
kNN9	STELLATE_CELL	0.96398891966759	0.9426104621635348	0.9531798339467602	5907	0.9959707882145555
kNN9	T_CELL	0.9100137174211248	0.9062841530054645	0.908145106091718	3660	0.9939112678670874
kNN9	macro avg	0.930164871929264	0.9435539828306402	0.9360159510513217	57530	0.0
kNN9	weighted avg	0.962986813820162	0.9614462019815748	0.9617789891835454	57530	0.0
ACTINN	ACINAR_CELL	0.9757356737222509	0.9767441860465116	0.9762396694214875	1935	0.999154600233834
ACTINN	B_CELL	0.9755201958384333	0.9771148344912137	0.976316864026133	2447	0.9989107347094385
ACTINN	DUCTAL_CELL_TYPE_1	0.9851380042462845	0.9894349132499758	0.9872817834518111	10317	0.9967381865164255
ACTINN	DUCTAL_CELL_TYPE_2	0.9925050700996385	0.9947856827220504	0.9936440677966103	11315	0.998160770312669
ACTINN	ENDOCRINE_CELL	0.9482014388489208	0.9039780521262003	0.9255617977528091	729	0.9993662083414024
ACTINN	ENDOTHELIAL_CELL	0.9933993399339934	0.9904573872984535	0.9919261822376009	9117	0.9987606634581621
ACTINN	FIBROBLAST	0.976723759332455	0.9896173242361317	0.9831282693582849	6742	0.9968693392139876
ACTINN	MACROPHAGE	0.9866071428571429	0.9893676552881925	0.9879854708018999	5361	0.9986198700377619
ACTINN	STELLATE_CELL	0.9883962590924835	0.9661418655832064	0.9771423679479497	5907	0.9987021288960347
ACTINN	T_CELL	0.9616117615028587	0.9650273224043716	0.9633165143870176	3660	0.9973825877111565
ACTINN	macro avg	0.9783838645474463	0.9742669223446306	0.9762542987181604	57530	0.0
ACTINN	weighted avg	0.9846914473281927	0.9846862506518338	0.9846623462319325	57530	0.0
scVI	ACINAR_CELL	0.984375	0.9767441860465116	0.980544747081712	1935	0.9994603831279791
scVI	B_CELL	0.9820700896495518	0.984879444217409	0.9834727606610895	2447	0.9992012054535883
scVI	DUCTAL_CELL_TYPE_1	0.9903185206699584	0.9914703886788795	0.990894119926378	10317	0.9978819392963802
scVI	DUCTAL_CELL_TYPE_2	0.9939881531252763	0.9936367653557225	0.99381242817997	11315	0.9985286162501352
scVI	ENDOCRINE_CELL	0.9494535519125683	0.953360768175583	0.9514031485284052	729	0.9993486030175525
scVI	ENDOTHELIAL_CELL	0.9946254250301634	0.9946254250301634	0.9946254250301634	9117	0.998987875157499
scVI	FIBROBLAST	0.9836644591611479	0.9913972115099378	0.9875156977173672	6742	0.9978144443569347
scVI	MACROPHAGE	0.990695943431336	0.9930983025554934	0.991895668374476	5361	0.9990415764151124
scVI	STELLATE_CELL	0.9864038069340585	0.9825630607753513	0.984479687897549	5907	0.9984503031594444
scVI	T_CELL	0.9809075816270061	0.9685792349726776	0.9747044267253231	3660	0.9987191386671617
scVI	macro avg	0.9836502531541068	0.9830354787317729	0.9833348110122433	57530	0.0
scVI	weighted avg	0.9889089288509536	0.9889101338432122	0.9889040555665978	57530	0.0
Cell_BLAST	ACINAR_CELL	0.9888	0.958139534883721	0.973228346456693	1935	0.9996222681895854
Cell_BLAST	B_CELL	0.9822387443205287	0.9718022067838169	0.9769926047658176	2447	0.9992193598750976
Cell_BLAST	DUCTAL_CELL_TYPE_1	0.9708479726521698	0.9909857516719977	0.9808135072908672	10317	0.9934975536398873
Cell_BLAST	DUCTAL_CELL_TYPE_2	0.9921169176262179	0.989924878479894	0.991019685910197	11315	0.9980742183273829
Cell_BLAST	ENDOCRINE_CELL	0.9543446244477173	0.8888888888888888	0.9204545454545454	729	0.9994542349606521
Cell_BLAST	ENDOTHELIAL_CELL	0.9934466289014773	0.9810244598003729	0.9871964679911699	9117	0.9987813190671927
Cell_BLAST	FIBROBLAST	0.9740659340659341	0.9860575496885198	0.9800250608093167	6742	0.9965149247853824
Cell_BLAST	MACROPHAGE	0.982319002419505	0.9845178138407014	0.9834171790572015	5361	0.9981789951887136
Cell_BLAST	STELLATE_CELL	0.9900972590627763	0.9478584729981379	0.9685175575160008	5907	0.9989152122116111
Cell_BLAST	T_CELL	0.9813769751693002	0.9502732240437158	0.9655746807329261	3660	0.9987748282903286
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0	0.9941943333912742
Cell_BLAST	macro avg	0.8917867326059663	0.8772247982799789	0.8842945123622488	57530	0.0
Cell_BLAST	weighted avg	0.983583986596724	0.9777855032157136	0.9805681386753496	57530	0.0
SingleCellNet	ACINAR_CELL	0.9861036878674505	0.9534883720930233	0.9695218076720968	1935	0.9995323320442486
SingleCellNet	B_CELL	0.9575070821529745	0.9668982427462198	0.9621797478649858	2447	0.9980937857415173
SingleCellNet	DUCTAL_CELL_TYPE_1	0.9643939393939394	0.9871086556169429	0.9756191023614503	10317	0.9920360917543897
SingleCellNet	DUCTAL_CELL_TYPE_2	0.9861111111111112	0.991427308882015	0.9887620642545504	11315	0.9965811965811966
SingleCellNet	ENDOCRINE_CELL	0.96964586846543	0.7887517146776406	0.869894099848714	729	0.9996831041707013
SingleCellNet	ENDOTHELIAL_CELL	0.9913563829787234	0.981243830207305	0.9862741855465521	9117	0.9983888624956107
SingleCellNet	FIBROBLAST	0.965123010130246	0.9891723524176802	0.9769997070026369	6742	0.9952547845947862
SingleCellNet	MACROPHAGE	0.9774575018477457	0.9867562022010818	0.9820848417339645	5361	0.9976614464528744
SingleCellNet	STELLATE_CELL	0.9878734622144113	0.9515828677839852	0.9693886349918083	5907	0.9986633864750208
SingleCellNet	T_CELL	0.9511454595638973	0.9415300546448088	0.9463133324179597	3660	0.9967143122331539
SingleCellNet	macro avg	0.9736717505725929	0.9537959601270701	0.9627037523694719	57530	0.0
SingleCellNet	weighted avg	0.9763126693505637	0.9761863375630107	0.9760363714598641	57530	0.0
LAmbDA	ACINAR_CELL	0.9074168797953964	0.9167958656330749	0.9120822622107969	1935	0.9967443115388075
LAmbDA	B_CELL	0.8973282442748092	0.9607682876992235	0.927965265443063	2447	0.9951164606139825
LAmbDA	DUCTAL_CELL_TYPE_1	0.9584920402383045	0.9512455171076863	0.9548550301615099	10317	0.990998242009616
LAmbDA	DUCTAL_CELL_TYPE_2	0.9560013776476666	0.9812638091029606	0.9684678791050635	11315	0.9889429838796927
LAmbDA	ENDOCRINE_CELL	0.897125567322239	0.813443072702332	0.8532374100719424	729	0.9988028379782046
LAmbDA	ENDOTHELIAL_CELL	0.9797448522829006	0.960293956345289	0.9699218966376779	9117	0.9962613347654555
LAmbDA	FIBROBLAST	0.912326768781911	0.9276179175318896	0.9199088034125175	6742	0.9881664960226825
LAmbDA	MACROPHAGE	0.9383979885057471	0.974631598582354	0.9561716533992132	5361	0.9934252142076713
LAmbDA	STELLATE_CELL	0.9284959492779148	0.8925004232266802	0.9101424255502806	5907	0.9921352885341805
LAmbDA	T_CELL	0.9195064629847238	0.855191256830601	0.8861834654586636	3660	0.9949136810840913
LAmbDA	macro avg	0.9294836131111615	0.923375170476209	0.9258936091450728	57530	0.0
LAmbDA	weighted avg	0.9434303514448684	0.943351294976534	0.9431176040594456	57530	0.0
scPred	ACINAR_CELL	0.9857594936708861	0.9658914728682171	0.975724353954581	1935	0.9995143448151812
scPred	B_CELL	0.9871688741721855	0.9746628524724152	0.9808760024676126	2447	0.9994372129332099
scPred	DUCTAL_CELL_TYPE_1	0.9888262728332685	0.9864301638073083	0.98762676500558	10317	0.9975642301908373
scPred	DUCTAL_CELL_TYPE_2	0.9947759872498672	0.9929297392841361	0.993852005838383	11315	0.9987233582170291
scPred	ENDOCRINE_CELL	0.9554896142433235	0.8834019204389575	0.9180327868852459	729	0.9994718402845021
scPred	ENDOTHELIAL_CELL	0.9959070796460177	0.98749588680487	0.9916836481797653	9117	0.9992357424658667
scPred	FIBROBLAST	0.9885450758702767	0.9856125778700682	0.9870766488413547	6742	0.9984838938331889
scPred	MACROPHAGE	0.9904189366898366	0.9833986196605111	0.9868962935230251	5361	0.9990224079434147
scPred	STELLATE_CELL	0.9927083333333333	0.9680040629761301	0.980200565698123	5907	0.9991864091587084
scPred	T_CELL	0.9806505888951206	0.9554644808743169	0.9678937171325769	3660	0.9987191386671617
scPred	UNLABELED	0.0	0.0	0.0	0	0.9904919172605597
scPred	macro avg	0.8963863869640104	0.8802992524597211	0.888169344320568	57530	0.0
scPred	weighted avg	0.9905164380895093	0.9811402746393186	0.9857742786026055	57530	0.0
CaSTLe	ACINAR_CELL	0.9723958333333333	0.9648578811369509	0.9686121919584953	1935	0.9990466768594298
CaSTLe	B_CELL	0.9499399279134962	0.9693502247650184	0.959546925566343	2447	0.9977306973113301
CaSTLe	DUCTAL_CELL_TYPE_1	0.9705854264158151	0.9850731801880391	0.9777756397921877	10317	0.9934763730328511
CaSTLe	DUCTAL_CELL_TYPE_2	0.983781888314193	0.9917808219178083	0.987765161517472	11315	0.995996970680515
CaSTLe	ENDOCRINE_CELL	0.9270186335403726	0.8189300411522634	0.8696285506190823	729	0.9991725497790532
CaSTLe	ENDOTHELIAL_CELL	0.9906945829179129	0.9809147745969069	0.9857804232804233	9117	0.9982649288414269
CaSTLe	FIBROBLAST	0.9693413525011002	0.9801245921091665	0.9747031491997935	6742	0.9958848546900843
CaSTLe	MACROPHAGE	0.9769773486817676	0.9815332960268607	0.9792500232623058	5361	0.9976231095094789
CaSTLe	STELLATE_CELL	0.98340321453529	0.9529371931606568	0.9679305304788927	5907	0.9981597350018403
CaSTLe	T_CELL	0.9417102007148749	0.9357923497267759	0.9387419487460601	3660	0.9960645999628736
CaSTLe	macro avg	0.9665848408868156	0.9561294354780449	0.9609734544421056	57530	0.0
CaSTLe	weighted avg	0.9749272907308657	0.974934816617417	0.9748381455174566	57530	0.0
CHETAH	ACINAR_CELL	0.8687440982058546	0.9509043927648578	0.9079694053787318	1935	0.9949995503192733
CHETAH	B_CELL	0.9531113058720421	0.8888434818144667	0.9198562063861281	2447	0.9980574768984987
CHETAH	DUCTAL_CELL_TYPE_1	0.9665732378282985	0.9024910342153727	0.9334335839598997	10317	0.9931798445343444
CHETAH	DUCTAL_CELL_TYPE_2	0.8492585837760686	0.9465311533362792	0.8952603861907549	11315	0.9588661689927512
CHETAH	ENDOCRINE_CELL	0.7252604166666666	0.7640603566529492	0.7441549766199065	729	0.9962852766676643
CHETAH	ENDOTHELIAL_CELL	0.9946630259401762	0.8790172205769442	0.93327122394317	9117	0.9991118088116828
CHETAH	FIBROBLAST	0.9315187490951209	0.9543162266389795	0.9427796908198404	6742	0.9906867764038749
CHETAH	MACROPHAGE	0.944719786504003	0.9244543928371572	0.9344772320165927	5361	0.9944411432076521
CHETAH	STELLATE_CELL	0.9841572819240313	0.8728627052649399	0.9251749506549435	5907	0.9983921895279236
CHETAH	T_CELL	0.9403553299492385	0.6073770491803279	0.7380478087649404	3660	0.9973825877111565
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.9599339475056492
CHETAH	macro avg	0.832578346887409	0.7900780012074794	0.8067659513395372	57530	0.0
CHETAH	weighted avg	0.9350234237898715	0.8930297236224578	0.9099818138100109	57530	0.0
scID	ACINAR_CELL	0.9911373707533235	0.6935400516795865	0.8160535117056856	1935	0.9997841532511916
scID	B_CELL	0.19420053093730855	0.38863914997956683	0.25898692810457513	2447	0.9283626527240709
scID	DUCTAL_CELL_TYPE_1	0.8959634790965881	0.3614422797324804	0.5150908211893086	10317	0.9908287971533264
scID	DUCTAL_CELL_TYPE_2	0.9947171472595201	0.3993813521873619	0.5699331567663009	11315	0.999480688088283
scID	ENDOCRINE_CELL	0.9713114754098361	0.6502057613168725	0.7789646672144618	729	0.999753525466101
scID	ENDOTHELIAL_CELL	0.9987129987129987	0.25534715366897004	0.40670859538784065	9117	0.9999380331729081
scID	FIBROBLAST	0.9828737300435414	0.5022248590922574	0.6647688230097183	6742	0.9988383082617941
