method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
LDA	BCELL	0.746268656716418	1.0	0.8547008547008548	50	0.9433333333333334	0.14285714285714285	512	balanced
CaSTLe	BCELL	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	512	balanced
Cell_BLAST	BCELL	1.0	0.02	0.0392156862745098	50	1.0	0.14285714285714285	512	balanced
SingleCellNet	BCELL	1.0	1.0	1.0	50	1.0	0.14285714285714285	512	balanced
ACTINN	BCELL	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	512	balanced
RF	BCELL	1.0	1.0	1.0	50	1.0	0.14285714285714285	512	balanced
SVM	BCELL	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	512	balanced
scmapcluster	BCELL	1.0	0.32	0.48484848484848486	50	1.0	0.14285714285714285	512	balanced
kNN9	BCELL	0.5882352941176471	1.0	0.7407407407407407	50	0.8833333333333333	0.14285714285714285	512	balanced
ACTINN	MELANOMA	1.0	0.98	0.98989898989899	50	1.0	0.14285714285714285	1252	balanced
scID	MELANOMA	1.0	0.98	0.98989898989899	50	1.0	0.14285714285714285	1252	balanced
scVI	MELANOMA	1.0	1.0	1.0	50	1.0	0.14285714285714285	1252	balanced
singleR	MELANOMA	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	1252	balanced
scPred	MELANOMA	1.0	1.0	1.0	50	1.0	0.14285714285714285	1252	balanced
Cell_BLAST	MELANOMA	1.0	0.44	0.6111111111111112	50	1.0	0.14285714285714285	1252	balanced
LAmbDA	MELANOMA	0.9259259259259259	1.0	0.9615384615384615	50	0.9866666666666667	0.14285714285714285	1252	balanced
CHETAH	MELANOMA	1.0	0.94	0.9690721649484536	50	1.0	0.14285714285714285	1252	balanced
kNN9	MELANOMA	0.684931506849315	1.0	0.8130081300813007	50	0.9233333333333333	0.14285714285714285	1252	balanced
RF	MELANOMA	1.0	1.0	1.0	50	1.0	0.14285714285714285	1252	balanced
LDA	MELANOMA	1.0	0.94	0.9690721649484536	50	1.0	0.14285714285714285	1252	balanced
scmapcell	MELANOMA	0.9782608695652174	0.9	0.9375	50	0.9966666666666667	0.14285714285714285	1252	balanced
SingleCellNet	MELANOMA	1.0	0.96	0.9795918367346939	50	1.0	0.14285714285714285	1252	balanced
NMC	MELANOMA	1.0	0.94	0.9690721649484536	50	1.0	0.14285714285714285	1252	balanced
SVMrej	MELANOMA	1.0	0.94	0.9690721649484536	50	1.0	0.14285714285714285	1252	balanced
CaSTLe	MELANOMA	0.9791666666666666	0.94	0.9591836734693877	50	0.9966666666666667	0.14285714285714285	1252	balanced
scmapcluster	MELANOMA	0.9795918367346939	0.96	0.9696969696969697	50	0.9966666666666667	0.14285714285714285	1252	balanced
SVM	MELANOMA	1.0	1.0	1.0	50	1.0	0.14285714285714285	1252	balanced
LDArej	MELANOMA	1.0	0.88	0.9361702127659575	50	1.0	0.14285714285714285	1252	balanced
SingleCellNet	TCELL	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	2044	balanced
LAmbDA	TCELL	0.7413793103448276	0.86	0.7962962962962963	50	0.95	0.14285714285714285	2044	balanced
SVMrej	TCELL	1.0	0.76	0.8636363636363636	50	1.0	0.14285714285714285	2044	balanced
scPred	TCELL	0.98	0.98	0.98	50	0.9966666666666667	0.14285714285714285	2044	balanced
Cell_BLAST	TCELL	0.0	0.0	0.0	50	1.0	0.14285714285714285	2044	balanced
SVM	TCELL	0.9803921568627451	1.0	0.99009900990099	50	0.9966666666666667	0.14285714285714285	2044	balanced
scmapcluster	TCELL	1.0	0.02	0.0392156862745098	50	1.0	0.14285714285714285	2044	balanced
NMC	TCELL	0.8867924528301887	0.94	0.912621359223301	50	0.98	0.14285714285714285	2044	balanced
scID	TCELL	0.765625	0.98	0.8596491228070174	50	0.95	0.14285714285714285	2044	balanced
scmapcell	TCELL	1.0	0.32	0.48484848484848486	50	1.0	0.14285714285714285	2044	balanced
kNN9	TCELL	0.68	0.68	0.68	50	0.9466666666666667	0.14285714285714285	2044	balanced
CaSTLe	TCELL	0.9166666666666666	0.88	0.8979591836734694	50	0.9866666666666667	0.14285714285714285	2044	balanced
ACTINN	TCELL	0.92	0.92	0.92	50	0.9866666666666667	0.14285714285714285	2044	balanced
singleR	TCELL	0.9591836734693877	0.94	0.9494949494949495	50	0.9933333333333333	0.14285714285714285	2044	balanced
LDArej	TCELL	0.0	0.0	0.0	50	1.0	0.14285714285714285	2044	balanced
scVI	TCELL	0.94	0.94	0.94	50	0.99	0.14285714285714285	2044	balanced
LDA	TCELL	0.8636363636363636	0.76	0.8085106382978724	50	0.98	0.14285714285714285	2044	balanced
RF	TCELL	0.98	0.98	0.98	50	0.9966666666666667	0.14285714285714285	2044	balanced
CHETAH	TCELL	0.9787234042553191	0.92	0.9484536082474226	50	0.9966666666666667	0.14285714285714285	2044	balanced
