method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
Cell_BLAST	OLIGODENDROCYTE	0.98989898989899	0.98	0.9849246231155778	800	0.9983333333333333	0.14285714285714285	85	balanced
NMC	OLIGODENDROCYTE	0.9306930693069307	0.94	0.9353233830845772	800	0.9883333333333333	0.14285714285714285	85	balanced
RF	OLIGODENDROCYTE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	85	balanced
LDArej	OLIGODENDROCYTE	0.970873786407767	1.0	0.9852216748768473	800	0.995	0.14285714285714285	85	balanced
singleR	OLIGODENDROCYTE	1.0	0.98	0.98989898989899	800	1.0	0.14285714285714285	85	balanced
SingleCellNet	OLIGODENDROCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	85	balanced
scID	OLIGODENDROCYTE	1.0	0.9225	0.9596879063719116	800	1.0	0.14285714285714285	85	balanced
LDA	OLIGODENDROCYTE	0.970873786407767	1.0	0.9852216748768473	800	0.995	0.14285714285714285	85	balanced
LAmbDA	OLIGODENDROCYTE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	85	balanced
scPred	OLIGODENDROCYTE	0.9812967581047382	0.98375	0.982521847690387	800	0.996875	0.14285714285714285	85	balanced
CHETAH	OLIGODENDROCYTE	1.0	0.9475	0.9730423620025674	800	1.0	0.14285714285714285	85	balanced
scmapcluster	OLIGODENDROCYTE	1.0	0.5375	0.6991869918699186	800	1.0	0.14285714285714285	85	balanced
SVMrej	OLIGODENDROCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	85	balanced
scVI	ASTOCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	88	balanced
SingleCellNet	ASTOCYTE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	88	balanced
NMC	ASTOCYTE	0.9973924380704041	0.95625	0.9763880025526482	800	0.9995833333333334	0.14285714285714285	88	balanced
RF	ASTOCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	88	balanced
scmapcell	ASTOCYTE	0.9949622166246851	0.9875	0.9912170639899623	800	0.9991666666666666	0.14285714285714285	88	balanced
singleR	ASTOCYTE	0.9986842105263158	0.94875	0.9730769230769232	800	0.9997916666666666	0.14285714285714285	88	balanced
Cell_BLAST	ASTOCYTE	0.9912609238451935	0.9925	0.9918800749531543	800	0.9985416666666667	0.14285714285714285	88	balanced
scID	ASTOCYTE	0.9986431478968792	0.92	0.9577098243331165	800	0.9997916666666666	0.14285714285714285	88	balanced
scPred	ASTOCYTE	1.0	0.98875	0.994343180389692	800	1.0	0.14285714285714285	88	balanced
CHETAH	ASTOCYTE	0.9986928104575163	0.955	0.9763578274760383	800	0.9997916666666666	0.14285714285714285	88	balanced
SVMrej	ASTOCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	88	balanced
kNN9	ASTOCYTE	0.8432835820895522	0.98875	0.9102416570771001	800	0.969375	0.14285714285714285	88	balanced
LAmbDA	ASTOCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	88	balanced
LDA	ASTOCYTE	0.9084668192219679	0.9925	0.948626045400239	800	0.9833333333333333	0.14285714285714285	88	balanced
SVM	ASTOCYTE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	88	balanced
ACTINN	ASTOCYTE	1.0	1.0	1.0	800	1.0	0.14285714285714285	88	balanced
scmapcluster	ASTOCYTE	0.9985915492957746	0.88625	0.9390728476821193	800	0.9997916666666666	0.14285714285714285	88	balanced
LDArej	ASTOCYTE	0.9084668192219679	0.9925	0.948626045400239	800	0.9833333333333333	0.14285714285714285	88	balanced
CaSTLe	ASTOCYTE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	88	balanced
CHETAH	OPC	1.0	0.92	0.9583333333333334	800	1.0	0.14285714285714285	406	balanced
SVM	OPC	1.0	0.995	0.9974937343358395	800	1.0	0.14285714285714285	406	balanced
LDArej	OPC	0.9962121212121212	0.98625	0.9912060301507537	800	0.999375	0.14285714285714285	406	balanced
Cell_BLAST	OPC	0.9855263157894737	0.93625	0.9602564102564104	800	0.9977083333333333	0.14285714285714285	406	balanced
scmapcell	OPC	1.0	0.975	0.9873417721518987	800	1.0	0.14285714285714285	406	balanced
kNN9	OPC	0.9797979797979798	0.2425	0.38877755511022044	800	0.9991666666666666	0.14285714285714285	406	balanced
CaSTLe	OPC	0.9962453066332916	0.995	0.9956222639149468	800	0.999375	0.14285714285714285	406	balanced
singleR	OPC	1.0	0.96125	0.9802421924792861	800	1.0	0.14285714285714285	406	balanced
SVMrej	OPC	1.0	0.99375	0.9968652037617556	800	1.0	0.14285714285714285	406	balanced
scID	OPC	1.0	0.8925	0.9431968295904887	800	1.0	0.14285714285714285	406	balanced
LDA	OPC	0.9962121212121212	0.98625	0.9912060301507537	800	0.999375	0.14285714285714285	406	balanced
scPred	OPC	0.9987129987129987	0.97	0.984147114774889	800	0.9997916666666666	0.14285714285714285	406	balanced
SingleCellNet	OPC	0.9975031210986267	0.99875	0.9981261711430357	800	0.9995833333333334	0.14285714285714285	406	balanced
RF	OPC	0.9987437185929648	0.99375	0.9962406015037594	800	0.9997916666666666	0.14285714285714285	406	balanced
LAmbDA	OPC	0.9987373737373737	0.98875	0.9937185929648241	800	0.9997916666666666	0.14285714285714285	406	balanced
NMC	OPC	0.9425717852684145	0.94375	0.94316052467208	800	0.9904166666666666	0.14285714285714285	406	balanced
scVI	OPC	0.9962593516209476	0.99875	0.9975031210986267	800	0.999375	0.14285714285714285	406	balanced
ACTINN	OPC	1.0	0.9975	0.9987484355444306	800	1.0	0.14285714285714285	406	balanced
scmapcluster	OPC	1.0	0.84875	0.9181879648411089	800	1.0	0.14285714285714285	406	balanced
scPred	NEOPLASTIC	0.9845956354300385	0.95875	0.9715009499683345	800	0.9975	0.14285714285714285	1091	balanced
ACTINN	NEOPLASTIC	0.9912718204488778	0.99375	0.9925093632958802	800	0.9985416666666667	0.14285714285714285	1091	balanced
LDArej	NEOPLASTIC	0.9858356940509915	0.87	0.9243027888446215	800	0.9979166666666667	0.14285714285714285	1091	balanced
scID	NEOPLASTIC	0.91	0.91	0.91	800	0.985	0.14285714285714285	1091	balanced
singleR	NEOPLASTIC	0.8685651697699891	0.99125	0.9258610624635143	800	0.975	0.14285714285714285	1091	balanced
LAmbDA	NEOPLASTIC	0.9802712700369913	0.99375	0.9869646182495344	800	0.9966666666666667	0.14285714285714285	1091	balanced
Cell_BLAST	NEOPLASTIC	0.9292149292149292	0.9025	0.9156626506024096	800	0.9885416666666667	0.14285714285714285	1091	balanced
CHETAH	NEOPLASTIC	0.9971428571428571	0.8725	0.9306666666666666	800	0.9995833333333334	0.14285714285714285	1091	balanced
LDA	NEOPLASTIC	0.9858557284299858	0.87125	0.9250165892501658	800	0.9979166666666667	0.14285714285714285	1091	balanced
RF	NEOPLASTIC	0.986318407960199	0.99125	0.9887780548628429	800	0.9977083333333333	0.14285714285714285	1091	balanced
CaSTLe	NEOPLASTIC	0.9837702871410736	0.985	0.9843847595252967	800	0.9972916666666667	0.14285714285714285	1091	balanced
scmapcell	NEOPLASTIC	0.9986111111111111	0.89875	0.9460526315789475	800	0.9997916666666666	0.14285714285714285	1091	balanced
SingleCellNet	NEOPLASTIC	0.9949748743718593	0.99	0.9924812030075189	800	0.9991666666666666	0.14285714285714285	1091	balanced
SVM	NEOPLASTIC	0.9875776397515528	0.99375	0.9906542056074766	800	0.9979166666666667	0.14285714285714285	1091	balanced
scmapcluster	NEOPLASTIC	0.9929078014184397	0.35	0.5175600739371534	800	0.9995833333333334	0.14285714285714285	1091	balanced
SVMrej	NEOPLASTIC	0.9949109414758269	0.9775	0.9861286254728877	800	0.9991666666666666	0.14285714285714285	1091	balanced
NMC	NEOPLASTIC	0.9211886304909561	0.89125	0.9059720457433291	800	0.9872916666666667	0.14285714285714285	1091	balanced
kNN9	NEOPLASTIC	0.7321428571428571	0.3075	0.43309859154929575	800	0.98125	0.14285714285714285	1091	balanced
scVI	NEOPLASTIC	0.9949874686716792	0.9925	0.9937421777221527	800	0.9991666666666666	0.14285714285714285	1091	balanced
NMC	IMMUNE	0.7702702702702703	0.9975	0.8692810457516341	800	0.9504166666666667	0.14285714285714285	1847	balanced
SingleCellNet	IMMUNE	0.9950062421972534	0.99625	0.995627732667083	800	0.9991666666666666	0.14285714285714285	1847	balanced
LAmbDA	IMMUNE	0.9949748743718593	0.99	0.9924812030075189	800	0.9991666666666666	0.14285714285714285	1847	balanced
CHETAH	IMMUNE	0.9778357235984355	0.9375	0.9572431397574984	800	0.9964583333333333	0.14285714285714285	1847	balanced
LDA	IMMUNE	0.9948652118100129	0.96875	0.9816339455351488	800	0.9991666666666666	0.14285714285714285	1847	balanced
SVM	IMMUNE	0.9974842767295597	0.99125	0.9943573667711598	800	0.9995833333333334	0.14285714285714285	1847	balanced
scVI	IMMUNE	0.9962453066332916	0.995	0.9956222639149468	800	0.999375	0.14285714285714285	1847	balanced
SVMrej	IMMUNE	1.0	0.98875	0.994343180389692	800	1.0	0.14285714285714285	1847	balanced
scPred	IMMUNE	0.9974779319041615	0.98875	0.9930947897049592	800	0.9995833333333334	0.14285714285714285	1847	balanced
ACTINN	IMMUNE	0.9962406015037594	0.99375	0.9949937421777222	800	0.999375	0.14285714285714285	1847	balanced
RF	IMMUNE	0.9937421777221527	0.9925	0.9931207004377736	800	0.9989583333333333	0.14285714285714285	1847	balanced
scID	IMMUNE	0.9885931558935361	0.975	0.9817495280050346	800	0.998125	0.14285714285714285	1847	balanced
LDArej	IMMUNE	0.9948652118100129	0.96875	0.9816339455351488	800	0.9991666666666666	0.14285714285714285	1847	balanced
scmapcluster	IMMUNE	1.0	0.44625	0.6171132238547968	800	1.0	0.14285714285714285	1847	balanced
scmapcell	IMMUNE	1.0	0.98625	0.9930774071743234	800	1.0	0.14285714285714285	1847	balanced
Cell_BLAST	IMMUNE	0.998730964467005	0.98375	0.9911838790931989	800	0.9997916666666666	0.14285714285714285	1847	balanced
singleR	IMMUNE	0.961352657004831	0.995	0.977886977886978	800	0.9933333333333333	0.14285714285714285	1847	balanced
kNN9	IMMUNE	0.967741935483871	0.2625	0.41297935103244837	800	0.9985416666666667	0.14285714285714285	1847	balanced
CaSTLe	IMMUNE	0.9987373737373737	0.98875	0.9937185929648241	800	0.9997916666666666	0.14285714285714285	1847	balanced
