method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
CaSTLe	ENDOTHELIAL_CELL	0.9587628865979382	0.93	0.9441624365482233	100	0.9955555555555555	0.1	9117.0	balanced
SVMrej	ENDOTHELIAL_CELL	0.9894736842105263	0.94	0.964102564102564	100	0.9988888888888889	0.1	9117.0	balanced
CHETAH	ENDOTHELIAL_CELL	0.989247311827957	0.92	0.9533678756476685	100	0.9988888888888889	0.1	9117.0	balanced
SingleCellNet	ENDOTHELIAL_CELL	0.9900990099009901	1.0	0.9950248756218906	100	0.9988888888888889	0.1	9117.0	balanced
SVM	ENDOTHELIAL_CELL	0.99	0.99	0.99	100	0.9988888888888889	0.1	9117.0	balanced
RF	ENDOTHELIAL_CELL	0.9803921568627451	1.0	0.99009900990099	100	0.9977777777777778	0.1	9117.0	balanced
scmapcell	ENDOTHELIAL_CELL	0.9897959183673469	0.97	0.9797979797979798	100	0.9988888888888889	0.1	9117.0	balanced
NMC	DUCTAL_CELL_TYPE_1	0.9090909090909091	0.7	0.7909604519774012	100	0.9922222222222222	0.1	10317.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_1	0.9223300970873787	0.95	0.9359605911330049	100	0.9911111111111112	0.1	10317.0	balanced
scID	DUCTAL_CELL_TYPE_1	0.6888888888888889	0.31	0.4275862068965517	100	0.9844444444444445	0.1	10317.0	balanced
scmapcell	DUCTAL_CELL_TYPE_1	0.9247311827956989	0.86	0.8911917098445595	100	0.9922222222222222	0.1	10317.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_1	0.9117647058823529	0.93	0.9207920792079208	100	0.99	0.1	10317.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_1	0.0	0.0	0.0	100	1.0	0.1	10317.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_1	0.9514563106796117	0.98	0.9655172413793104	100	0.9944444444444445	0.1	10317.0	balanced
scVI	DUCTAL_CELL_TYPE_1	0.9523809523809523	1.0	0.975609756097561	100	0.9944444444444445	0.1	10317.0	balanced
singleR	DUCTAL_CELL_TYPE_1	0.9230769230769231	0.96	0.9411764705882353	100	0.9911111111111112	0.1	10317.0	balanced
ACTINN	DUCTAL_CELL_TYPE_1	0.9339622641509434	0.99	0.9611650485436893	100	0.9922222222222222	0.1	10317.0	balanced
CHETAH	DUCTAL_CELL_TYPE_1	0.9565217391304348	0.88	0.9166666666666666	100	0.9955555555555555	0.1	10317.0	balanced
SVM	DUCTAL_CELL_TYPE_1	0.908256880733945	0.99	0.9473684210526316	100	0.9888888888888889	0.1	10317.0	balanced
RF	DUCTAL_CELL_TYPE_1	0.9245283018867925	0.98	0.9514563106796116	100	0.9911111111111112	0.1	10317.0	balanced
kNN9	DUCTAL_CELL_TYPE_1	0.8785046728971962	0.94	0.9082125603864735	100	0.9855555555555555	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_1	0.8532110091743119	0.93	0.8899521531100477	100	0.9822222222222222	0.1	10317.0	balanced
SVMrej	DUCTAL_CELL_TYPE_1	0.967741935483871	0.9	0.9326424870466321	100	0.9966666666666667	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_2	0.9158878504672897	0.98	0.9468599033816426	100	0.99	0.1	11315.0	balanced
CHETAH	DUCTAL_CELL_TYPE_2	0.7164179104477612	0.96	0.8205128205128206	100	0.9577777777777777	0.1	11315.0	balanced
scVI	DUCTAL_CELL_TYPE_2	1.0	1.0	1.0	100	1.0	0.1	11315.0	balanced
ACTINN	DUCTAL_CELL_TYPE_2	0.9900990099009901	1.0	0.9950248756218906	100	0.9988888888888889	0.1	11315.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_2	1.0	0.02	0.0392156862745098	100	1.0	0.1	11315.0	balanced
scID	DUCTAL_CELL_TYPE_2	0.9661016949152542	0.57	0.7169811320754716	100	0.9977777777777778	0.1	11315.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_2	0.9519230769230769	0.99	0.9705882352941176	100	0.9944444444444445	0.1	11315.0	balanced
singleR	DUCTAL_CELL_TYPE_2	0.9433962264150944	1.0	0.970873786407767	100	0.9933333333333333	0.1	11315.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_2	0.9705882352941176	0.99	0.9801980198019802	100	0.9966666666666667	0.1	11315.0	balanced
kNN9	DUCTAL_CELL_TYPE_2	1.0	0.76	0.8636363636363636	100	1.0	0.1	11315.0	balanced
NMC	DUCTAL_CELL_TYPE_2	0.7653061224489796	0.75	0.7575757575757575	100	0.9744444444444444	0.1	11315.0	balanced
RF	DUCTAL_CELL_TYPE_2	0.9705882352941176	0.99	0.9801980198019802	100	0.9966666666666667	0.1	11315.0	balanced
SVMrej	DUCTAL_CELL_TYPE_2	1.0	0.9	0.9473684210526316	100	1.0	0.1	11315.0	balanced
scmapcell	DUCTAL_CELL_TYPE_2	1.0	1.0	1.0	100	1.0	0.1	11315.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_2	0.9238095238095239	0.97	0.9463414634146342	100	0.9911111111111112	0.1	11315.0	balanced
SVM	DUCTAL_CELL_TYPE_2	0.99	0.99	0.99	100	0.9988888888888889	0.1	11315.0	balanced
