method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
singleR	OLIGODENDROCYTE	1.0	0.98	0.98989898989899	400	1.0	0.14285714285714285	85	balanced
SingleCellNet	OLIGODENDROCYTE	1.0	0.9975	0.9987484355444306	400	1.0	0.14285714285714285	85	balanced
scID	OLIGODENDROCYTE	1.0	0.935	0.9664082687338501	400	1.0	0.14285714285714285	85	balanced
LDA	OLIGODENDROCYTE	0.9924433249370277	0.985	0.9887076537013803	400	0.99875	0.14285714285714285	85	balanced
LAmbDA	OLIGODENDROCYTE	0.9975062344139651	1.0	0.9987515605493134	400	0.9995833333333334	0.14285714285714285	85	balanced
scPred	OLIGODENDROCYTE	0.9872448979591837	0.9675	0.9772727272727273	400	0.9979166666666667	0.14285714285714285	85	balanced
CHETAH	OLIGODENDROCYTE	1.0	0.9475	0.9730423620025674	400	1.0	0.14285714285714285	85	balanced
scmapcluster	OLIGODENDROCYTE	1.0	0.625	0.7692307692307693	400	1.0	0.14285714285714285	85	balanced
SVMrej	OLIGODENDROCYTE	1.0	0.9975	0.9987484355444306	400	1.0	0.14285714285714285	85	balanced
scVI	ASTOCYTE	1.0	0.9925	0.9962358845671266	400	1.0	0.14285714285714285	88	balanced
SingleCellNet	ASTOCYTE	1.0	1.0	1.0	400	1.0	0.14285714285714285	88	balanced
NMC	ASTOCYTE	0.9847328244274809	0.9675	0.9760403530895334	400	0.9975	0.14285714285714285	88	balanced
RF	ASTOCYTE	0.9975062344139651	1.0	0.9987515605493134	400	0.9995833333333334	0.14285714285714285	88	balanced
scmapcell	ASTOCYTE	0.9974293059125964	0.97	0.9835234474017744	400	0.9995833333333334	0.14285714285714285	88	balanced
singleR	ASTOCYTE	0.9973404255319149	0.9375	0.9664948453608248	400	0.9995833333333334	0.14285714285714285	88	balanced
Cell_BLAST	ASTOCYTE	0.9946808510638298	0.935	0.9639175257731958	400	0.9991666666666666	0.14285714285714285	88	balanced
scID	ASTOCYTE	0.9841688654353562	0.9325	0.9576379974326059	400	0.9975	0.14285714285714285	88	balanced
scPred	ASTOCYTE	1.0	0.965	0.9821882951653944	400	1.0	0.14285714285714285	88	balanced
CHETAH	ASTOCYTE	0.9973753280839895	0.95	0.9731113956466069	400	0.9995833333333334	0.14285714285714285	88	balanced
SVMrej	ASTOCYTE	1.0	0.995	0.9974937343358395	400	1.0	0.14285714285714285	88	balanced
kNN9	ASTOCYTE	1.0	0.7375	0.8489208633093526	400	1.0	0.14285714285714285	88	balanced
LAmbDA	ASTOCYTE	1.0	0.9975	0.9987484355444306	400	1.0	0.14285714285714285	88	balanced
LDA	ASTOCYTE	0.8783185840707964	0.9925	0.931924882629108	400	0.9770833333333333	0.14285714285714285	88	balanced
SVM	ASTOCYTE	1.0	1.0	1.0	400	1.0	0.14285714285714285	88	balanced
ACTINN	ASTOCYTE	1.0	1.0	1.0	400	1.0	0.14285714285714285	88	balanced
scmapcluster	ASTOCYTE	1.0	0.8625	0.9261744966442953	400	1.0	0.14285714285714285	88	balanced
LDArej	ASTOCYTE	0.8822222222222222	0.9925	0.9341176470588236	400	0.9779166666666667	0.14285714285714285	88	balanced
CaSTLe	ASTOCYTE	0.9974811083123426	0.99	0.9937264742785445	400	0.9995833333333334	0.14285714285714285	88	balanced
CHETAH	OPC	1.0	0.93	0.9637305699481865	400	1.0	0.14285714285714285	406	balanced
SVM	OPC	1.0	0.9775	0.988621997471555	400	1.0	0.14285714285714285	406	balanced
LDArej	OPC	1.0	0.9475	0.9730423620025674	400	1.0	0.14285714285714285	406	balanced
Cell_BLAST	OPC	0.9832869080779945	0.8825	0.9301712779973649	400	0.9975	0.14285714285714285	406	balanced
scmapcell	OPC	0.9974025974025974	0.96	0.978343949044586	400	0.9995833333333334	0.14285714285714285	406	balanced
kNN9	OPC	1.0	0.0225	0.044009779951100246	400	1.0	0.14285714285714285	406	balanced
CaSTLe	OPC	0.9898477157360406	0.975	0.982367758186398	400	0.9983333333333333	0.14285714285714285	406	balanced
singleR	OPC	0.9974093264248705	0.9625	0.9796437659033079	400	0.9995833333333334	0.14285714285714285	406	balanced
SVMrej	OPC	1.0	0.96	0.9795918367346939	400	1.0	0.14285714285714285	406	balanced
scID	OPC	0.9972527472527473	0.9075	0.9502617801047121	400	0.9995833333333334	0.14285714285714285	406	balanced
LDA	OPC	1.0	0.9475	0.9730423620025674	400	1.0	0.14285714285714285	406	balanced
scPred	OPC	0.9974293059125964	0.97	0.9835234474017744	400	0.9995833333333334	0.14285714285714285	406	balanced
SingleCellNet	OPC	0.9949238578680203	0.98	0.9874055415617129	400	0.9991666666666666	0.14285714285714285	406	balanced
RF	OPC	0.9974489795918368	0.9775	0.9873737373737373	400	0.9995833333333334	0.14285714285714285	406	balanced
LAmbDA	OPC	0.9897435897435898	0.965	0.9772151898734178	400	0.9983333333333333	0.14285714285714285	406	balanced
NMC	OPC	0.9717223650385605	0.945	0.9581749049429658	400	0.9954166666666666	0.14285714285714285	406	balanced
scVI	OPC	1.0	0.985	0.9924433249370278	400	1.0	0.14285714285714285	406	balanced
ACTINN	OPC	1.0	0.98	0.98989898989899	400	1.0	0.14285714285714285	406	balanced
scmapcluster	OPC	1.0	0.8275	0.9056087551299589	400	1.0	0.14285714285714285	406	balanced
scPred	NEOPLASTIC	0.964735516372796	0.9575	0.9611041405269762	400	0.9941666666666666	0.14285714285714285	1091	balanced
ACTINN	NEOPLASTIC	0.9802955665024631	0.995	0.9875930521091811	400	0.9966666666666667	0.14285714285714285	1091	balanced
LDArej	NEOPLASTIC	0.9806629834254144	0.8875	0.931758530183727	400	0.9970833333333333	0.14285714285714285	1091	balanced
scID	NEOPLASTIC	0.9104859335038363	0.89	0.900126422250316	400	0.9854166666666667	0.14285714285714285	1091	balanced
singleR	NEOPLASTIC	0.8633405639913232	0.995	0.924506387921022	400	0.97375	0.14285714285714285	1091	balanced
LAmbDA	NEOPLASTIC	0.9656862745098039	0.985	0.9752475247524752	400	0.9941666666666666	0.14285714285714285	1091	balanced
Cell_BLAST	NEOPLASTIC	0.8903394255874674	0.8525	0.8710089399744572	400	0.9825	0.14285714285714285	1091	balanced
CHETAH	NEOPLASTIC	0.9970760233918129	0.8525	0.9191374663072777	400	0.9995833333333334	0.14285714285714285	1091	balanced
LDA	NEOPLASTIC	0.9806629834254144	0.8875	0.931758530183727	400	0.9970833333333333	0.14285714285714285	1091	balanced
RF	NEOPLASTIC	0.9778325123152709	0.9925	0.9851116625310173	400	0.99625	0.14285714285714285	1091	balanced
CaSTLe	NEOPLASTIC	0.98	0.98	0.98	400	0.9966666666666667	0.14285714285714285	1091	balanced
scmapcell	NEOPLASTIC	0.9912536443148688	0.85	0.9152086137281292	400	0.99875	0.14285714285714285	1091	balanced
SingleCellNet	NEOPLASTIC	0.980246913580247	0.9925	0.9863354037267081	400	0.9966666666666667	0.14285714285714285	1091	balanced
SVM	NEOPLASTIC	0.9802955665024631	0.995	0.9875930521091811	400	0.9966666666666667	0.14285714285714285	1091	balanced
scmapcluster	NEOPLASTIC	0.9924812030075187	0.33	0.49530956848030017	400	0.9995833333333334	0.14285714285714285	1091	balanced
SVMrej	NEOPLASTIC	0.987012987012987	0.95	0.9681528662420381	400	0.9979166666666667	0.14285714285714285	1091	balanced
NMC	NEOPLASTIC	0.9343832020997376	0.89	0.9116517285531371	400	0.9895833333333334	0.14285714285714285	1091	balanced
kNN9	NEOPLASTIC	0.7954545454545454	0.175	0.28688524590163933	400	0.9925	0.14285714285714285	1091	balanced
scVI	NEOPLASTIC	0.9779411764705882	0.9975	0.9876237623762375	400	0.99625	0.14285714285714285	1091	balanced
NMC	IMMUNE	0.7585551330798479	0.9975	0.8617710583153347	400	0.9470833333333334	0.14285714285714285	1847	balanced
SingleCellNet	IMMUNE	0.9975062344139651	1.0	0.9987515605493134	400	0.9995833333333334	0.14285714285714285	1847	balanced
LAmbDA	IMMUNE	0.9925	0.9925	0.9925	400	0.99875	0.14285714285714285	1847	balanced
CHETAH	IMMUNE	0.9713541666666666	0.9325	0.951530612244898	400	0.9954166666666666	0.14285714285714285	1847	balanced
LDA	IMMUNE	0.9974489795918368	0.9775	0.9873737373737373	400	0.9995833333333334	0.14285714285714285	1847	balanced
SVM	IMMUNE	0.995	0.995	0.995	400	0.9991666666666666	0.14285714285714285	1847	balanced
scVI	IMMUNE	0.9975	0.9975	0.9975	400	0.9995833333333334	0.14285714285714285	1847	balanced
SVMrej	IMMUNE	0.9974619289340102	0.9825	0.9899244332493703	400	0.9995833333333334	0.14285714285714285	1847	balanced
scPred	IMMUNE	1.0	0.9875	0.9937106918238994	400	1.0	0.14285714285714285	1847	balanced
ACTINN	IMMUNE	0.9975	0.9975	0.9975	400	0.9995833333333334	0.14285714285714285	1847	balanced
RF	IMMUNE	0.9974874371859297	0.9925	0.9949874686716792	400	0.9995833333333334	0.14285714285714285	1847	balanced
scID	IMMUNE	0.9974424552429667	0.975	0.9860935524652339	400	0.9995833333333334	0.14285714285714285	1847	balanced
LDArej	IMMUNE	0.9974489795918368	0.9775	0.9873737373737373	400	0.9995833333333334	0.14285714285714285	1847	balanced
scmapcluster	IMMUNE	1.0	0.555	0.7138263665594855	400	1.0	0.14285714285714285	1847	balanced
scmapcell	IMMUNE	1.0	0.985	0.9924433249370278	400	1.0	0.14285714285714285	1847	balanced
Cell_BLAST	IMMUNE	0.9949622166246851	0.9875	0.9912170639899623	400	0.9991666666666666	0.14285714285714285	1847	balanced
singleR	IMMUNE	0.963855421686747	1.0	0.9815950920245399	400	0.99375	0.14285714285714285	1847	balanced
kNN9	IMMUNE	1.0	0.135	0.2378854625550661	400	1.0	0.14285714285714285	1847	balanced
CaSTLe	IMMUNE	0.9924812030075187	0.99	0.9912390488110137	400	0.99875	0.14285714285714285	1847	balanced
