method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
LDA	BASAL_CELLS	0.9523809523809523	0.8	0.8695652173913043	50	0.9975	0.058823529411764705	68.0	balanced
ACTINN	BASAL_CELLS	0.9607843137254902	0.98	0.9702970297029702	50	0.9975	0.058823529411764705	68.0	balanced
SVMrej	BASAL_CELLS	1.0	0.76	0.8636363636363636	50	1.0	0.058823529411764705	68.0	balanced
scPred	BASAL_CELLS	0.875	0.28	0.42424242424242425	50	0.9975	0.058823529411764705	68.0	balanced
scID	BASAL_CELLS	0.48148148148148145	0.26	0.33766233766233766	50	0.9825	0.058823529411764705	68.0	balanced
scmapcell	BASAL_CELLS	1.0	0.84	0.9130434782608696	50	1.0	0.058823529411764705	68.0	balanced
CHETAH	BASAL_CELLS	1.0	0.78	0.8764044943820225	50	1.0	0.058823529411764705	68.0	balanced
LDArej	BASAL_CELLS	0.972972972972973	0.72	0.8275862068965518	50	0.99875	0.058823529411764705	68.0	balanced
NMC	BASAL_CELLS	0.9411764705882353	0.64	0.7619047619047621	50	0.9975	0.058823529411764705	68.0	balanced
RF	BASAL_CELLS	0.94	0.94	0.94	50	0.99625	0.058823529411764705	68.0	balanced
LAmbDA	BASAL_CELLS	0.7708333333333334	0.74	0.7551020408163266	50	0.98625	0.058823529411764705	68.0	balanced
CaSTLe	BASAL_CELLS	0.9285714285714286	0.78	0.8478260869565217	50	0.99625	0.058823529411764705	68.0	balanced
SVM	BASAL_CELLS	0.9423076923076923	0.98	0.9607843137254902	50	0.99625	0.058823529411764705	68.0	balanced
LDArej	LYMPHATIC_EC	1.0	0.74	0.8505747126436781	50	1.0	0.058823529411764705	85.0	balanced
kNN9	LYMPHATIC_EC	0.8837209302325582	0.76	0.8172043010752689	50	0.99375	0.058823529411764705	85.0	balanced
CaSTLe	LYMPHATIC_EC	0.8214285714285714	0.92	0.8679245283018867	50	0.9875	0.058823529411764705	85.0	balanced
scPred	LYMPHATIC_EC	1.0	0.16	0.2758620689655173	50	1.0	0.058823529411764705	85.0	balanced
ACTINN	LYMPHATIC_EC	0.96	0.96	0.96	50	0.9975	0.058823529411764705	85.0	balanced
scmapcluster	LYMPHATIC_EC	0.9090909090909091	1.0	0.9523809523809523	50	0.99375	0.058823529411764705	85.0	balanced
LDA	LYMPHATIC_EC	1.0	0.76	0.8636363636363636	50	1.0	0.058823529411764705	85.0	balanced
scID	LYMPHATIC_EC	0.7586206896551724	0.44	0.5569620253164557	50	0.99125	0.058823529411764705	85.0	balanced
CHETAH	LYMPHATIC_EC	0.9347826086956522	0.86	0.8958333333333334	50	0.99625	0.058823529411764705	85.0	balanced
SVMrej	LYMPHATIC_EC	1.0	0.82	0.9010989010989011	50	1.0	0.058823529411764705	85.0	balanced
singleR	LYMPHATIC_EC	0.8909090909090909	0.98	0.9333333333333333	50	0.9925	0.058823529411764705	85.0	balanced
SingleCellNet	LYMPHATIC_EC	1.0	0.98	0.98989898989899	50	1.0	0.058823529411764705	85.0	balanced
NMC	LYMPHATIC_EC	0.7804878048780488	0.64	0.7032967032967035	50	0.98875	0.058823529411764705	85.0	balanced
scVI	LYMPHATIC_EC	1.0	0.98	0.98989898989899	50	1.0	0.058823529411764705	85.0	balanced
RF	LYMPHATIC_EC	0.9375	0.9	0.9183673469387755	50	0.99625	0.058823529411764705	85.0	balanced
SVM	LYMPHATIC_EC	1.0	1.0	1.0	50	1.0	0.058823529411764705	85.0	balanced
scmapcell	LYMPHATIC_EC	0.9803921568627451	1.0	0.99009900990099	50	0.99875	0.058823529411764705	85.0	balanced
LAmbDA	LYMPHATIC_EC	0.4915254237288136	0.58	0.5321100917431192	50	0.9625	0.058823529411764705	85.0	balanced
NMC	SECRETORY_CLUB_CELLS	0.717391304347826	0.66	0.6875	50	0.98375	0.058823529411764705	135.0	balanced
singleR	SECRETORY_CLUB_CELLS	0.8928571428571429	1.0	0.9433962264150945	50	0.9925	0.058823529411764705	135.0	balanced
LDA	SECRETORY_CLUB_CELLS	0.9411764705882353	0.64	0.7619047619047621	50	0.9975	0.058823529411764705	135.0	balanced
scmapcell	SECRETORY_CLUB_CELLS	0.9772727272727273	0.86	0.9148936170212766	50	0.99875	0.058823529411764705	135.0	balanced
SVM	SECRETORY_CLUB_CELLS	0.9411764705882353	0.96	0.9504950495049505	50	0.99625	0.058823529411764705	135.0	balanced
LDArej	SECRETORY_CLUB_CELLS	0.9393939393939394	0.62	0.7469879518072288	50	0.9975	0.058823529411764705	135.0	balanced
scVI	SECRETORY_CLUB_CELLS	0.9795918367346939	0.96	0.9696969696969697	50	0.99875	0.058823529411764705	135.0	balanced
CaSTLe	SECRETORY_CLUB_CELLS	0.8181818181818182	0.9	0.8571428571428572	50	0.9875	0.058823529411764705	135.0	balanced
SingleCellNet	SECRETORY_CLUB_CELLS	0.9423076923076923	0.98	0.9607843137254902	50	0.99625	0.058823529411764705	135.0	balanced
scID	SECRETORY_CLUB_CELLS	0.08275862068965517	0.24	0.12307692307692307	50	0.83375	0.058823529411764705	135.0	balanced
scmapcluster	SECRETORY_CLUB_CELLS	0.8653846153846154	0.9	0.8823529411764707	50	0.99125	0.058823529411764705	135.0	balanced
SVMrej	SECRETORY_CLUB_CELLS	1.0	0.76	0.8636363636363636	50	1.0	0.058823529411764705	135.0	balanced
CHETAH	SECRETORY_CLUB_CELLS	0.9761904761904762	0.82	0.8913043478260869	50	0.99875	0.058823529411764705	135.0	balanced
scPred	SECRETORY_CLUB_CELLS	0.6923076923076923	0.18	0.28571428571428575	50	0.995	0.058823529411764705	135.0	balanced
kNN9	SECRETORY_CLUB_CELLS	0.8679245283018868	0.92	0.8932038834951457	50	0.99125	0.058823529411764705	135.0	balanced
RF	SECRETORY_CLUB_CELLS	0.9411764705882353	0.96	0.9504950495049505	50	0.99625	0.058823529411764705	135.0	balanced
ACTINN	SECRETORY_CLUB_CELLS	0.9591836734693877	0.94	0.9494949494949495	50	0.9975	0.058823529411764705	135.0	balanced
LAmbDA	SECRETORY_CLUB_CELLS	0.6538461538461539	0.68	0.6666666666666666	50	0.9775	0.058823529411764705	135.0	balanced
kNN9	EPITHELIAL_CELLS	1.0	0.52	0.6842105263157895	50	1.0	0.058823529411764705	381.0	balanced
SVMrej	EPITHELIAL_CELLS	1.0	0.54	0.7012987012987013	50	1.0	0.058823529411764705	381.0	balanced
scID	EPITHELIAL_CELLS	0.75	0.3	0.4285714285714285	50	0.99375	0.058823529411764705	381.0	balanced
LDArej	EPITHELIAL_CELLS	0.9302325581395349	0.8	0.8602150537634408	50	0.99625	0.058823529411764705	381.0	balanced
CaSTLe	EPITHELIAL_CELLS	0.6808510638297872	0.64	0.6597938144329897	50	0.98125	0.058823529411764705	381.0	balanced
LAmbDA	EPITHELIAL_CELLS	0.8292682926829268	0.68	0.7472527472527474	50	0.99125	0.058823529411764705	381.0	balanced
singleR	EPITHELIAL_CELLS	0.7833333333333333	0.94	0.8545454545454546	50	0.98375	0.058823529411764705	381.0	balanced
SingleCellNet	EPITHELIAL_CELLS	0.8260869565217391	0.76	0.7916666666666667	50	0.99	0.058823529411764705	381.0	balanced
ACTINN	EPITHELIAL_CELLS	0.8275862068965517	0.96	0.888888888888889	50	0.9875	0.058823529411764705	381.0	balanced
RF	EPITHELIAL_CELLS	0.9318181818181818	0.82	0.8723404255319149	50	0.99625	0.058823529411764705	381.0	balanced
CHETAH	EPITHELIAL_CELLS	0.7719298245614035	0.88	0.822429906542056	50	0.98375	0.058823529411764705	381.0	balanced
NMC	EPITHELIAL_CELLS	1.0	0.66	0.7951807228915663	50	1.0	0.058823529411764705	381.0	balanced
scmapcluster	EPITHELIAL_CELLS	0.8163265306122449	0.8	0.8080808080808082	50	0.98875	0.058823529411764705	381.0	balanced
LDA	EPITHELIAL_CELLS	0.9333333333333333	0.84	0.8842105263157894	50	0.99625	0.058823529411764705	381.0	balanced
scPred	EPITHELIAL_CELLS	1.0	0.38	0.5507246376811594	50	1.0	0.058823529411764705	381.0	balanced
scmapcell	EPITHELIAL_CELLS	0.8035714285714286	0.9	0.8490566037735849	50	0.98625	0.058823529411764705	381.0	balanced
scVI	EPITHELIAL_CELLS	0.9019607843137255	0.92	0.9108910891089109	50	0.99375	0.058823529411764705	381.0	balanced
SVM	EPITHELIAL_CELLS	0.9166666666666666	0.88	0.8979591836734694	50	0.995	0.058823529411764705	381.0	balanced
RF	GRANULOCYTES	0.8490566037735849	0.9	0.8737864077669903	50	0.99	0.058823529411764705	477.0	balanced
CaSTLe	GRANULOCYTES	0.7692307692307693	0.8	0.7843137254901961	50	0.985	0.058823529411764705	477.0	balanced
singleR	GRANULOCYTES	0.8979591836734694	0.88	0.888888888888889	50	0.99375	0.058823529411764705	477.0	balanced
kNN9	GRANULOCYTES	0.6470588235294118	0.88	0.7457627118644068	50	0.97	0.058823529411764705	477.0	balanced
SVMrej	GRANULOCYTES	1.0	0.6	0.7499999999999999	50	1.0	0.058823529411764705	477.0	balanced
CHETAH	GRANULOCYTES	0.8627450980392157	0.88	0.8712871287128714	50	0.99125	0.058823529411764705	477.0	balanced
scmapcluster	GRANULOCYTES	0.9111111111111111	0.82	0.8631578947368421	50	0.995	0.058823529411764705	477.0	balanced
SVM	GRANULOCYTES	0.92	0.92	0.92	50	0.995	0.058823529411764705	477.0	balanced
NMC	GRANULOCYTES	0.6545454545454545	0.72	0.6857142857142857	50	0.97625	0.058823529411764705	477.0	balanced
LAmbDA	GRANULOCYTES	0.7142857142857143	0.6	0.6521739130434783	50	0.985	0.058823529411764705	477.0	balanced
scPred	GRANULOCYTES	1.0	0.2	0.33333333333333337	50	1.0	0.058823529411764705	477.0	balanced
LDA	GRANULOCYTES	0.6470588235294118	0.88	0.7457627118644068	50	0.97	0.058823529411764705	477.0	balanced
SingleCellNet	GRANULOCYTES	0.8490566037735849	0.9	0.8737864077669903	50	0.99	0.058823529411764705	477.0	balanced
ACTINN	GRANULOCYTES	0.8888888888888888	0.8	0.8421052631578948	50	0.99375	0.058823529411764705	477.0	balanced
scID	GRANULOCYTES	0.0	0.0	0.0	50	0.9025	0.058823529411764705	477.0	balanced
scVI	GRANULOCYTES	0.8867924528301887	0.94	0.912621359223301	50	0.9925	0.058823529411764705	477.0	balanced
scmapcell	GRANULOCYTES	1.0	0.6	0.7499999999999999	50	1.0	0.058823529411764705	477.0	balanced
LDArej	GRANULOCYTES	0.7358490566037735	0.78	0.7572815533980584	50	0.9825	0.058823529411764705	477.0	balanced
scVI	DENDRITIC_CELLS	0.9583333333333334	0.92	0.9387755102040817	50	0.9975	0.058823529411764705	586.0	balanced
LDA	DENDRITIC_CELLS	1.0	0.58	0.7341772151898733	50	1.0	0.058823529411764705	586.0	balanced
RF	DENDRITIC_CELLS	0.8157894736842105	0.62	0.7045454545454546	50	0.99125	0.058823529411764705	586.0	balanced
scmapcluster	DENDRITIC_CELLS	0.84375	0.54	0.6585365853658537	50	0.99375	0.058823529411764705	586.0	balanced
scmapcell	DENDRITIC_CELLS	1.0	0.5	0.6666666666666666	50	1.0	0.058823529411764705	586.0	balanced
NMC	DENDRITIC_CELLS	0.5526315789473685	0.42	0.4772727272727273	50	0.97875	0.058823529411764705	586.0	balanced
scPred	DENDRITIC_CELLS	0.0	0.0	0.0	50	1.0	0.058823529411764705	586.0	balanced
SVM	DENDRITIC_CELLS	0.94	0.94	0.94	50	0.99625	0.058823529411764705	586.0	balanced
CaSTLe	DENDRITIC_CELLS	0.5652173913043478	0.52	0.5416666666666667	50	0.975	0.058823529411764705	586.0	balanced
SVMrej	DENDRITIC_CELLS	1.0	0.68	0.8095238095238095	50	1.0	0.058823529411764705	586.0	balanced
scID	DENDRITIC_CELLS	0.2066115702479339	0.5	0.2923976608187135	50	0.88	0.058823529411764705	586.0	balanced
kNN9	DENDRITIC_CELLS	0.6060606060606061	0.4	0.4819277108433735	50	0.98375	0.058823529411764705	586.0	balanced
SingleCellNet	DENDRITIC_CELLS	0.8775510204081632	0.86	0.8686868686868686	50	0.9925	0.058823529411764705	586.0	balanced
singleR	DENDRITIC_CELLS	0.9111111111111111	0.82	0.8631578947368421	50	0.995	0.058823529411764705	586.0	balanced
ACTINN	DENDRITIC_CELLS	0.8245614035087719	0.94	0.8785046728971964	50	0.9875	0.058823529411764705	586.0	balanced
LDArej	DENDRITIC_CELLS	1.0	0.54	0.7012987012987013	50	1.0	0.058823529411764705	586.0	balanced
LAmbDA	DENDRITIC_CELLS	0.6153846153846154	0.48	0.5393258426966293	50	0.98125	0.058823529411764705	586.0	balanced
CHETAH	DENDRITIC_CELLS	0.675	0.54	0.6000000000000001	50	0.98375	0.058823529411764705	586.0	balanced
SVM	MAST_CELLS	1.0	0.98	0.98989898989899	50	1.0	0.058823529411764705	613.0	balanced
SVMrej	MAST_CELLS	1.0	0.74	0.8505747126436781	50	1.0	0.058823529411764705	613.0	balanced
SingleCellNet	MAST_CELLS	0.9803921568627451	1.0	0.99009900990099	50	0.99875	0.058823529411764705	613.0	balanced
scVI	MAST_CELLS	0.98	0.98	0.98	50	0.99875	0.058823529411764705	613.0	balanced
RF	MAST_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	613.0	balanced
kNN9	MAST_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	613.0	balanced
CHETAH	MAST_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	613.0	balanced
CaSTLe	MAST_CELLS	0.8867924528301887	0.94	0.912621359223301	50	0.9925	0.058823529411764705	613.0	balanced
singleR	MAST_CELLS	1.0	0.98	0.98989898989899	50	1.0	0.058823529411764705	613.0	balanced
LAmbDA	MAST_CELLS	0.7254901960784313	0.74	0.7326732673267328	50	0.9825	0.058823529411764705	613.0	balanced
scID	MAST_CELLS	0.018867924528301886	0.02	0.019417475728155338	50	0.935	0.058823529411764705	613.0	balanced
scmapcluster	MAST_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	613.0	balanced
NMC	MAST_CELLS	1.0	0.9	0.9473684210526316	50	1.0	0.058823529411764705	613.0	balanced
LDA	MAST_CELLS	1.0	0.98	0.98989898989899	50	1.0	0.058823529411764705	613.0	balanced
LDArej	MAST_CELLS	1.0	0.94	0.9690721649484536	50	1.0	0.058823529411764705	613.0	balanced
ACTINN	MAST_CELLS	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	613.0	balanced
scmapcell	MAST_CELLS	1.0	0.92	0.9583333333333334	50	1.0	0.058823529411764705	613.0	balanced
scPred	MAST_CELLS	1.0	0.02	0.0392156862745098	50	1.0	0.058823529411764705	613.0	balanced
LDA	LANGERHANS_CELLS	0.9333333333333333	0.56	0.7000000000000001	50	0.9975	0.058823529411764705	714.0	balanced
scVI	LANGERHANS_CELLS	0.9361702127659575	0.88	0.9072164948453608	50	0.99625	0.058823529411764705	714.0	balanced
ACTINN	LANGERHANS_CELLS	0.851063829787234	0.8	0.8247422680412372	50	0.99125	0.058823529411764705	714.0	balanced
CHETAH	LANGERHANS_CELLS	0.8709677419354839	0.54	0.6666666666666666	50	0.995	0.058823529411764705	714.0	balanced
scPred	LANGERHANS_CELLS	1.0	0.02	0.0392156862745098	50	1.0	0.058823529411764705	714.0	balanced
scID	LANGERHANS_CELLS	0.5652173913043478	0.26	0.3561643835616438	50	0.9875	0.058823529411764705	714.0	balanced
LDArej	LANGERHANS_CELLS	0.9655172413793104	0.56	0.7088607594936709	50	0.99875	0.058823529411764705	714.0	balanced
SingleCellNet	LANGERHANS_CELLS	0.8367346938775511	0.82	0.8282828282828283	50	0.99	0.058823529411764705	714.0	balanced
scmapcell	LANGERHANS_CELLS	0.9090909090909091	0.4	0.5555555555555556	50	0.9975	0.058823529411764705	714.0	balanced
LAmbDA	LANGERHANS_CELLS	0.6379310344827587	0.74	0.6851851851851852	50	0.97375	0.058823529411764705	714.0	balanced
SVMrej	LANGERHANS_CELLS	1.0	0.52	0.6842105263157895	50	1.0	0.058823529411764705	714.0	balanced
scmapcluster	LANGERHANS_CELLS	0.5972222222222222	0.86	0.7049180327868853	50	0.96375	0.058823529411764705	714.0	balanced
singleR	LANGERHANS_CELLS	0.6617647058823529	0.9	0.7627118644067796	50	0.97125	0.058823529411764705	714.0	balanced
SVM	LANGERHANS_CELLS	0.8627450980392157	0.88	0.8712871287128714	50	0.99125	0.058823529411764705	714.0	balanced
CaSTLe	LANGERHANS_CELLS	0.5454545454545454	0.6	0.5714285714285713	50	0.96875	0.058823529411764705	714.0	balanced
RF	LANGERHANS_CELLS	0.6851851851851852	0.74	0.7115384615384615	50	0.97875	0.058823529411764705	714.0	balanced
kNN9	LANGERHANS_CELLS	0.7575757575757576	0.5	0.6024096385542169	50	0.99	0.058823529411764705	714.0	balanced
NMC	LANGERHANS_CELLS	0.5454545454545454	0.6	0.5714285714285713	50	0.96875	0.058823529411764705	714.0	balanced
NMC	ALVEOLAR_CELL	0.631578947368421	0.24	0.34782608695652173	50	0.99125	0.058823529411764705	1335.0	balanced
scmapcell	ALVEOLAR_CELL	0.96	0.48	0.64	50	0.99875	0.058823529411764705	1335.0	balanced
RF	ALVEOLAR_CELL	0.8269230769230769	0.86	0.8431372549019608	50	0.98875	0.058823529411764705	1335.0	balanced
scID	ALVEOLAR_CELL	0.20754716981132076	0.22	0.21359223300970873	50	0.9475	0.058823529411764705	1335.0	balanced
singleR	ALVEOLAR_CELL	1.0	0.68	0.8095238095238095	50	1.0	0.058823529411764705	1335.0	balanced
CHETAH	ALVEOLAR_CELL	0.7346938775510204	0.72	0.7272727272727272	50	0.98375	0.058823529411764705	1335.0	balanced
SVMrej	ALVEOLAR_CELL	0.95	0.38	0.5428571428571428	50	0.99875	0.058823529411764705	1335.0	balanced
scPred	ALVEOLAR_CELL	1.0	0.12	0.21428571428571425	50	1.0	0.058823529411764705	1335.0	balanced
kNN9	ALVEOLAR_CELL	0.44554455445544555	0.9	0.5960264900662252	50	0.93	0.058823529411764705	1335.0	balanced
LDA	ALVEOLAR_CELL	0.9583333333333334	0.46	0.6216216216216216	50	0.99875	0.058823529411764705	1335.0	balanced
LAmbDA	ALVEOLAR_CELL	0.5952380952380952	0.5	0.5434782608695652	50	0.97875	0.058823529411764705	1335.0	balanced
SingleCellNet	ALVEOLAR_CELL	0.8181818181818182	0.72	0.7659574468085107	50	0.99	0.058823529411764705	1335.0	balanced
LDArej	ALVEOLAR_CELL	1.0	0.4	0.5714285714285715	50	1.0	0.058823529411764705	1335.0	balanced
SVM	ALVEOLAR_CELL	0.8936170212765957	0.84	0.8659793814432989	50	0.99375	0.058823529411764705	1335.0	balanced
scVI	ALVEOLAR_CELL	0.9148936170212766	0.86	0.8865979381443299	50	0.995	0.058823529411764705	1335.0	balanced
CaSTLe	ALVEOLAR_CELL	0.6956521739130435	0.64	0.6666666666666666	50	0.9825	0.058823529411764705	1335.0	balanced
scmapcluster	ALVEOLAR_CELL	1.0	0.44	0.6111111111111112	50	1.0	0.058823529411764705	1335.0	balanced
ACTINN	ALVEOLAR_CELL	0.926829268292683	0.76	0.8351648351648352	50	0.99625	0.058823529411764705	1335.0	balanced
RF	FIBROBLASTS	1.0	0.92	0.9583333333333334	50	1.0	0.058823529411764705	1460.0	balanced
scmapcell	FIBROBLASTS	1.0	0.88	0.9361702127659575	50	1.0	0.058823529411764705	1460.0	balanced
scmapcluster	FIBROBLASTS	1.0	0.78	0.8764044943820225	50	1.0	0.058823529411764705	1460.0	balanced
CHETAH	FIBROBLASTS	1.0	0.88	0.9361702127659575	50	1.0	0.058823529411764705	1460.0	balanced
CaSTLe	FIBROBLASTS	0.8571428571428571	0.6	0.7058823529411764	50	0.99375	0.058823529411764705	1460.0	balanced
singleR	FIBROBLASTS	1.0	0.9	0.9473684210526316	50	1.0	0.058823529411764705	1460.0	balanced
LDArej	FIBROBLASTS	1.0	0.72	0.8372093023255813	50	1.0	0.058823529411764705	1460.0	balanced
ACTINN	FIBROBLASTS	1.0	0.9	0.9473684210526316	50	1.0	0.058823529411764705	1460.0	balanced
LAmbDA	FIBROBLASTS	0.574468085106383	0.54	0.5567010309278351	50	0.975	0.058823529411764705	1460.0	balanced
scID	FIBROBLASTS	1.0	0.32	0.48484848484848486	50	1.0	0.058823529411764705	1460.0	balanced
LDA	FIBROBLASTS	1.0	0.76	0.8636363636363636	50	1.0	0.058823529411764705	1460.0	balanced
scPred	FIBROBLASTS	1.0	0.84	0.9130434782608696	50	1.0	0.058823529411764705	1460.0	balanced
SVM	FIBROBLASTS	1.0	0.9	0.9473684210526316	50	1.0	0.058823529411764705	1460.0	balanced
SVMrej	FIBROBLASTS	1.0	0.68	0.8095238095238095	50	1.0	0.058823529411764705	1460.0	balanced
NMC	FIBROBLASTS	1.0	0.62	0.7654320987654321	50	1.0	0.058823529411764705	1460.0	balanced
kNN9	FIBROBLASTS	1.0	0.66	0.7951807228915663	50	1.0	0.058823529411764705	1460.0	balanced
SingleCellNet	FIBROBLASTS	1.0	0.88	0.9361702127659575	50	1.0	0.058823529411764705	1460.0	balanced
scVI	FIBROBLASTS	1.0	0.94	0.9690721649484536	50	1.0	0.058823529411764705	1460.0	balanced
SingleCellNet	ENDOTHELIAL_CELL	1.0	0.94	0.9690721649484536	50	1.0	0.058823529411764705	1507.0	balanced
CaSTLe	ENDOTHELIAL_CELL	0.5757575757575758	0.76	0.6551724137931034	50	0.965	0.058823529411764705	1507.0	balanced
CHETAH	ENDOTHELIAL_CELL	0.7021276595744681	0.66	0.6804123711340208	50	0.9825	0.058823529411764705	1507.0	balanced
ACTINN	ENDOTHELIAL_CELL	1.0	0.96	0.9795918367346939	50	1.0	0.058823529411764705	1507.0	balanced
NMC	ENDOTHELIAL_CELL	0.5666666666666667	0.68	0.6181818181818183	50	0.9675	0.058823529411764705	1507.0	balanced
scID	ENDOTHELIAL_CELL	0.24193548387096775	0.3	0.26785714285714285	50	0.94125	0.058823529411764705	1507.0	balanced
LDArej	ENDOTHELIAL_CELL	1.0	0.82	0.9010989010989011	50	1.0	0.058823529411764705	1507.0	balanced
scmapcluster	ENDOTHELIAL_CELL	1.0	0.56	0.717948717948718	50	1.0	0.058823529411764705	1507.0	balanced
scVI	ENDOTHELIAL_CELL	1.0	1.0	1.0	50	1.0	0.058823529411764705	1507.0	balanced
RF	ENDOTHELIAL_CELL	0.8627450980392157	0.88	0.8712871287128714	50	0.99125	0.058823529411764705	1507.0	balanced
kNN9	ENDOTHELIAL_CELL	0.9393939393939394	0.62	0.7469879518072288	50	0.9975	0.058823529411764705	1507.0	balanced
LAmbDA	ENDOTHELIAL_CELL	0.5918367346938775	0.58	0.5858585858585857	50	0.975	0.058823529411764705	1507.0	balanced
singleR	ENDOTHELIAL_CELL	1.0	0.8	0.888888888888889	50	1.0	0.058823529411764705	1507.0	balanced
SVMrej	ENDOTHELIAL_CELL	1.0	0.6	0.7499999999999999	50	1.0	0.058823529411764705	1507.0	balanced
scPred	ENDOTHELIAL_CELL	0.8823529411764706	0.3	0.44776119402985076	50	0.9975	0.058823529411764705	1507.0	balanced
LDA	ENDOTHELIAL_CELL	0.9166666666666666	0.88	0.8979591836734694	50	0.995	0.058823529411764705	1507.0	balanced
SVM	ENDOTHELIAL_CELL	1.0	0.94	0.9690721649484536	50	1.0	0.058823529411764705	1507.0	balanced
scmapcell	ENDOTHELIAL_CELL	1.0	0.5	0.6666666666666666	50	1.0	0.058823529411764705	1507.0	balanced
scmapcluster	NATURAL_KILLER_CELLS	0.8867924528301887	0.94	0.912621359223301	50	0.9925	0.058823529411764705	1741.0	balanced
SVM	NATURAL_KILLER_CELLS	0.9607843137254902	0.98	0.9702970297029702	50	0.9975	0.058823529411764705	1741.0	balanced
ACTINN	NATURAL_KILLER_CELLS	0.7894736842105263	0.9	0.8411214953271027	50	0.985	0.058823529411764705	1741.0	balanced
CHETAH	NATURAL_KILLER_CELLS	0.9767441860465116	0.84	0.9032258064516129	50	0.99875	0.058823529411764705	1741.0	balanced
NMC	NATURAL_KILLER_CELLS	0.8032786885245902	0.98	0.882882882882883	50	0.985	0.058823529411764705	1741.0	balanced
CaSTLe	NATURAL_KILLER_CELLS	0.6666666666666666	0.68	0.6732673267326733	50	0.97875	0.058823529411764705	1741.0	balanced
scVI	NATURAL_KILLER_CELLS	0.9607843137254902	0.98	0.9702970297029702	50	0.9975	0.058823529411764705	1741.0	balanced
RF	NATURAL_KILLER_CELLS	0.8421052631578947	0.96	0.8971962616822429	50	0.98875	0.058823529411764705	1741.0	balanced
singleR	NATURAL_KILLER_CELLS	0.8888888888888888	0.96	0.923076923076923	50	0.9925	0.058823529411764705	1741.0	balanced
scPred	NATURAL_KILLER_CELLS	0.0	0.0	0.0	50	0.99875	0.058823529411764705	1741.0	balanced
LDArej	NATURAL_KILLER_CELLS	0.8979591836734694	0.88	0.888888888888889	50	0.99375	0.058823529411764705	1741.0	balanced
