method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
ACTINN	VASCULAR	1.0	1.0	1.0	200	1.0	0.14285714285714285	51	balanced
CHETAH	VASCULAR	1.0	0.92	0.9583333333333334	200	1.0	0.14285714285714285	51	balanced
Cell_BLAST	VASCULAR	0.8977272727272727	0.395	0.5486111111111112	200	0.9925	0.14285714285714285	51	balanced
RF	VASCULAR	1.0	1.0	1.0	200	1.0	0.14285714285714285	51	balanced
LAmbDA	VASCULAR	0.9803921568627451	1.0	0.99009900990099	200	0.9966666666666667	0.14285714285714285	51	balanced
kNN9	VASCULAR	0.3663003663003663	1.0	0.5361930294906165	200	0.7116666666666667	0.14285714285714285	51	balanced
ACTINN	OLIGODENDROCYTE	0.9900990099009901	1.0	0.9950248756218906	200	0.9983333333333333	0.14285714285714285	85	balanced
scVI	OLIGODENDROCYTE	1.0	0.985	0.9924433249370278	200	1.0	0.14285714285714285	85	balanced
kNN9	OLIGODENDROCYTE	0.9236641221374046	0.605	0.7311178247734138	200	0.9916666666666667	0.14285714285714285	85	balanced
CaSTLe	OLIGODENDROCYTE	0.9897959183673469	0.97	0.9797979797979798	200	0.9983333333333333	0.14285714285714285	85	balanced
scmapcell	OLIGODENDROCYTE	1.0	0.935	0.9664082687338501	200	1.0	0.14285714285714285	85	balanced
SVM	OLIGODENDROCYTE	0.9803921568627451	1.0	0.99009900990099	200	0.9966666666666667	0.14285714285714285	85	balanced
Cell_BLAST	OLIGODENDROCYTE	0.9710144927536232	0.335	0.49814126394052044	200	0.9983333333333333	0.14285714285714285	85	balanced
NMC	OLIGODENDROCYTE	0.9739583333333334	0.935	0.9540816326530612	200	0.9958333333333333	0.14285714285714285	85	balanced
RF	OLIGODENDROCYTE	0.9852216748768473	1.0	0.9925558312655086	200	0.9975	0.14285714285714285	85	balanced
LDArej	OLIGODENDROCYTE	1.0	0.985	0.9924433249370278	200	1.0	0.14285714285714285	85	balanced
singleR	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	200	1.0	0.14285714285714285	85	balanced
SingleCellNet	OLIGODENDROCYTE	0.9950248756218906	1.0	0.9975062344139651	200	0.9991666666666666	0.14285714285714285	85	balanced
scID	OLIGODENDROCYTE	1.0	0.925	0.961038961038961	200	1.0	0.14285714285714285	85	balanced
LDA	OLIGODENDROCYTE	1.0	0.985	0.9924433249370278	200	1.0	0.14285714285714285	85	balanced
LAmbDA	OLIGODENDROCYTE	0.9949748743718593	0.99	0.9924812030075189	200	0.9991666666666666	0.14285714285714285	85	balanced
scPred	OLIGODENDROCYTE	1.0	0.955	0.9769820971867007	200	1.0	0.14285714285714285	85	balanced
CHETAH	OLIGODENDROCYTE	1.0	0.93	0.9637305699481865	200	1.0	0.14285714285714285	85	balanced
scmapcluster	OLIGODENDROCYTE	1.0	0.685	0.8130563798219584	200	1.0	0.14285714285714285	85	balanced
SVMrej	OLIGODENDROCYTE	1.0	0.985	0.9924433249370278	200	1.0	0.14285714285714285	85	balanced
scVI	ASTOCYTE	0.9949494949494949	0.985	0.9899497487437187	200	0.9991666666666666	0.14285714285714285	88	balanced
SingleCellNet	ASTOCYTE	1.0	0.975	0.9873417721518987	200	1.0	0.14285714285714285	88	balanced
NMC	ASTOCYTE	0.9849246231155779	0.98	0.9824561403508771	200	0.9975	0.14285714285714285	88	balanced
RF	ASTOCYTE	0.9949238578680203	0.98	0.9874055415617129	200	0.9991666666666666	0.14285714285714285	88	balanced
scmapcell	ASTOCYTE	0.9948717948717949	0.97	0.9822784810126582	200	0.9991666666666666	0.14285714285714285	88	balanced
singleR	ASTOCYTE	1.0	0.95	0.9743589743589743	200	1.0	0.14285714285714285	88	balanced
Cell_BLAST	ASTOCYTE	0.9285714285714286	0.195	0.32231404958677684	200	0.9975	0.14285714285714285	88	balanced
scID	ASTOCYTE	0.9887640449438202	0.88	0.9312169312169312	200	0.9983333333333333	0.14285714285714285	88	balanced
scPred	ASTOCYTE	1.0	0.97	0.9847715736040609	200	1.0	0.14285714285714285	88	balanced
CHETAH	ASTOCYTE	1.0	0.955	0.9769820971867007	200	1.0	0.14285714285714285	88	balanced
SVMrej	ASTOCYTE	1.0	0.96	0.9795918367346939	200	1.0	0.14285714285714285	88	balanced
kNN9	ASTOCYTE	0.7214611872146118	0.79	0.7541766109785203	200	0.9491666666666667	0.14285714285714285	88	balanced
LAmbDA	ASTOCYTE	1.0	0.975	0.9873417721518987	200	1.0	0.14285714285714285	88	balanced
LDA	ASTOCYTE	0.8418803418803419	0.985	0.9078341013824884	200	0.9691666666666666	0.14285714285714285	88	balanced
SVM	ASTOCYTE	1.0	0.975	0.9873417721518987	200	1.0	0.14285714285714285	88	balanced
ACTINN	ASTOCYTE	1.0	0.98	0.98989898989899	200	1.0	0.14285714285714285	88	balanced
scmapcluster	ASTOCYTE	1.0	0.87	0.9304812834224598	200	1.0	0.14285714285714285	88	balanced
LDArej	ASTOCYTE	0.8454935622317596	0.985	0.9099307159353349	200	0.97	0.14285714285714285	88	balanced
CaSTLe	ASTOCYTE	1.0	0.975	0.9873417721518987	200	1.0	0.14285714285714285	88	balanced
CHETAH	OPC	1.0	0.94	0.9690721649484536	200	1.0	0.14285714285714285	406	balanced
SVM	OPC	0.9947916666666666	0.955	0.9744897959183673	200	0.9991666666666666	0.14285714285714285	406	balanced
LDArej	OPC	0.9739583333333334	0.935	0.9540816326530612	200	0.9958333333333333	0.14285714285714285	406	balanced
Cell_BLAST	OPC	0.9166666666666666	0.055	0.10377358490566037	200	0.9991666666666666	0.14285714285714285	406	balanced
scmapcell	OPC	1.0	0.96	0.9795918367346939	200	1.0	0.14285714285714285	406	balanced
kNN9	OPC	0.875	0.035	0.06730769230769232	200	0.9991666666666666	0.14285714285714285	406	balanced
CaSTLe	OPC	1.0	0.96	0.9795918367346939	200	1.0	0.14285714285714285	406	balanced
singleR	OPC	1.0	0.96	0.9795918367346939	200	1.0	0.14285714285714285	406	balanced
SVMrej	OPC	1.0	0.945	0.9717223650385605	200	1.0	0.14285714285714285	406	balanced
scID	OPC	0.9882352941176471	0.84	0.9081081081081082	200	0.9983333333333333	0.14285714285714285	406	balanced
LDA	OPC	0.9639175257731959	0.935	0.949238578680203	200	0.9941666666666666	0.14285714285714285	406	balanced
scPred	OPC	1.0	0.97	0.9847715736040609	200	1.0	0.14285714285714285	406	balanced
SingleCellNet	OPC	0.9948717948717949	0.97	0.9822784810126582	200	0.9991666666666666	0.14285714285714285	406	balanced
RF	OPC	0.9947916666666666	0.955	0.9744897959183673	200	0.9991666666666666	0.14285714285714285	406	balanced
LAmbDA	OPC	0.9896907216494846	0.96	0.9746192893401014	200	0.9983333333333333	0.14285714285714285	406	balanced
NMC	OPC	0.958974358974359	0.935	0.9468354430379747	200	0.9933333333333333	0.14285714285714285	406	balanced
scVI	OPC	1.0	0.97	0.9847715736040609	200	1.0	0.14285714285714285	406	balanced
ACTINN	OPC	1.0	0.985	0.9924433249370278	200	1.0	0.14285714285714285	406	balanced
scmapcluster	OPC	1.0	0.795	0.8857938718662953	200	1.0	0.14285714285714285	406	balanced
scPred	NEOPLASTIC	0.945	0.945	0.945	200	0.9908333333333333	0.14285714285714285	1091	balanced
ACTINN	NEOPLASTIC	0.9656862745098039	0.985	0.9752475247524752	200	0.9941666666666666	0.14285714285714285	1091	balanced
LDArej	NEOPLASTIC	0.9881656804733728	0.835	0.9051490514905149	200	0.9983333333333333	0.14285714285714285	1091	balanced
scID	NEOPLASTIC	0.9176470588235294	0.78	0.8432432432432432	200	0.9883333333333333	0.14285714285714285	1091	balanced
singleR	NEOPLASTIC	0.8733624454148472	1.0	0.9324009324009325	200	0.9758333333333333	0.14285714285714285	1091	balanced
LAmbDA	NEOPLASTIC	0.9371980676328503	0.97	0.9533169533169534	200	0.9891666666666666	0.14285714285714285	1091	balanced
Cell_BLAST	NEOPLASTIC	0.8333333333333334	0.1	0.17857142857142858	200	0.9966666666666667	0.14285714285714285	1091	balanced
CHETAH	NEOPLASTIC	1.0	0.855	0.921832884097035	200	1.0	0.14285714285714285	1091	balanced
LDA	NEOPLASTIC	0.9766081871345029	0.835	0.9002695417789757	200	0.9966666666666667	0.14285714285714285	1091	balanced
RF	NEOPLASTIC	0.9326923076923077	0.97	0.9509803921568627	200	0.9883333333333333	0.14285714285714285	1091	balanced
CaSTLe	NEOPLASTIC	0.9320388349514563	0.96	0.9458128078817734	200	0.9883333333333333	0.14285714285714285	1091	balanced
scmapcell	NEOPLASTIC	0.9834254143646409	0.89	0.9343832020997376	200	0.9975	0.14285714285714285	1091	balanced
SingleCellNet	NEOPLASTIC	0.9425837320574163	0.985	0.9633251833740831	200	0.99	0.14285714285714285	1091	balanced
SVM	NEOPLASTIC	0.9326923076923077	0.97	0.9509803921568627	200	0.9883333333333333	0.14285714285714285	1091	balanced
scmapcluster	NEOPLASTIC	1.0	0.415	0.5865724381625441	200	1.0	0.14285714285714285	1091	balanced
SVMrej	NEOPLASTIC	0.9690721649484536	0.94	0.9543147208121826	200	0.995	0.14285714285714285	1091	balanced
NMC	NEOPLASTIC	0.9144385026737968	0.855	0.8837209302325582	200	0.9866666666666667	0.14285714285714285	1091	balanced
kNN9	NEOPLASTIC	0.5157894736842106	0.245	0.3322033898305085	200	0.9616666666666667	0.14285714285714285	1091	balanced
scVI	NEOPLASTIC	0.9471153846153846	0.985	0.965686274509804	200	0.9908333333333333	0.14285714285714285	1091	balanced
NMC	IMMUNE	0.7537878787878788	0.995	0.8577586206896551	200	0.9458333333333333	0.14285714285714285	1847	balanced
SingleCellNet	IMMUNE	1.0	0.995	0.9974937343358395	200	1.0	0.14285714285714285	1847	balanced
LAmbDA	IMMUNE	0.9800995024875622	0.985	0.9825436408977556	200	0.9966666666666667	0.14285714285714285	1847	balanced
CHETAH	IMMUNE	0.9744897959183674	0.955	0.9646464646464646	200	0.9958333333333333	0.14285714285714285	1847	balanced
LDA	IMMUNE	1.0	0.99	0.9949748743718593	200	1.0	0.14285714285714285	1847	balanced
SVM	IMMUNE	0.995	0.995	0.995	200	0.9991666666666666	0.14285714285714285	1847	balanced
scVI	IMMUNE	0.995	0.995	0.995	200	0.9991666666666666	0.14285714285714285	1847	balanced
SVMrej	IMMUNE	0.9949238578680203	0.98	0.9874055415617129	200	0.9991666666666666	0.14285714285714285	1847	balanced
scPred	IMMUNE	0.995	0.995	0.995	200	0.9991666666666666	0.14285714285714285	1847	balanced
ACTINN	IMMUNE	0.9950248756218906	1.0	0.9975062344139651	200	0.9991666666666666	0.14285714285714285	1847	balanced
RF	IMMUNE	0.995	0.995	0.995	200	0.9991666666666666	0.14285714285714285	1847	balanced
scID	IMMUNE	0.98	0.98	0.98	200	0.9966666666666667	0.14285714285714285	1847	balanced
LDArej	IMMUNE	1.0	0.99	0.9949748743718593	200	1.0	0.14285714285714285	1847	balanced
scmapcluster	IMMUNE	1.0	0.54	0.7012987012987013	200	1.0	0.14285714285714285	1847	balanced
scmapcell	IMMUNE	0.995	0.995	0.995	200	0.9991666666666666	0.14285714285714285	1847	balanced
Cell_BLAST	IMMUNE	0.9285714285714286	0.585	0.7177914110429447	200	0.9925	0.14285714285714285	1847	balanced
singleR	IMMUNE	0.9523809523809523	1.0	0.975609756097561	200	0.9916666666666667	0.14285714285714285	1847	balanced
kNN9	IMMUNE	1.0	0.475	0.6440677966101694	200	1.0	0.14285714285714285	1847	balanced
CaSTLe	IMMUNE	0.9852216748768473	1.0	0.9925558312655086	200	0.9975	0.14285714285714285	1847	balanced
