method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
RF	OLIGODENDROCYTE	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	85	balanced
LDArej	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	85	balanced
singleR	OLIGODENDROCYTE	1.0	0.99	0.9949748743718593	100	1.0	0.14285714285714285	85	balanced
SingleCellNet	OLIGODENDROCYTE	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	85	balanced
scID	OLIGODENDROCYTE	1.0	0.93	0.9637305699481865	100	1.0	0.14285714285714285	85	balanced
LDA	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	85	balanced
LAmbDA	OLIGODENDROCYTE	1.0	0.98	0.98989898989899	100	1.0	0.14285714285714285	85	balanced
scPred	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	85	balanced
CHETAH	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	85	balanced
scmapcluster	OLIGODENDROCYTE	1.0	0.69	0.8165680473372781	100	1.0	0.14285714285714285	85	balanced
SVMrej	OLIGODENDROCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	85	balanced
scVI	ASTOCYTE	1.0	0.99	0.9949748743718593	100	1.0	0.14285714285714285	88	balanced
SingleCellNet	ASTOCYTE	1.0	0.99	0.9949748743718593	100	1.0	0.14285714285714285	88	balanced
NMC	ASTOCYTE	0.9896907216494846	0.96	0.9746192893401014	100	0.9983333333333333	0.14285714285714285	88	balanced
RF	ASTOCYTE	1.0	0.98	0.98989898989899	100	1.0	0.14285714285714285	88	balanced
scmapcell	ASTOCYTE	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	88	balanced
singleR	ASTOCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	88	balanced
Cell_BLAST	ASTOCYTE	0.8888888888888888	0.08	0.14678899082568808	100	0.9983333333333333	0.14285714285714285	88	balanced
scID	ASTOCYTE	0.9789473684210527	0.93	0.9538461538461539	100	0.9966666666666667	0.14285714285714285	88	balanced
scPred	ASTOCYTE	0.9696969696969697	0.96	0.964824120603015	100	0.995	0.14285714285714285	88	balanced
CHETAH	ASTOCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	88	balanced
SVMrej	ASTOCYTE	1.0	0.93	0.9637305699481865	100	1.0	0.14285714285714285	88	balanced
kNN9	ASTOCYTE	1.0	0.33	0.49624060150375937	100	1.0	0.14285714285714285	88	balanced
LAmbDA	ASTOCYTE	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	88	balanced
LDA	ASTOCYTE	0.782258064516129	0.97	0.8660714285714286	100	0.955	0.14285714285714285	88	balanced
SVM	ASTOCYTE	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	88	balanced
ACTINN	ASTOCYTE	0.98989898989899	0.98	0.9849246231155778	100	0.9983333333333333	0.14285714285714285	88	balanced
scmapcluster	ASTOCYTE	1.0	0.86	0.924731182795699	100	1.0	0.14285714285714285	88	balanced
LDArej	ASTOCYTE	0.7886178861788617	0.97	0.8699551569506726	100	0.9566666666666667	0.14285714285714285	88	balanced
CaSTLe	ASTOCYTE	0.9897959183673469	0.97	0.9797979797979798	100	0.9983333333333333	0.14285714285714285	88	balanced
CHETAH	OPC	1.0	0.9	0.9473684210526316	100	1.0	0.14285714285714285	406	balanced
SVM	OPC	0.9523809523809523	1.0	0.975609756097561	100	0.9916666666666667	0.14285714285714285	406	balanced
LDArej	OPC	1.0	0.9	0.9473684210526316	100	1.0	0.14285714285714285	406	balanced
Cell_BLAST	OPC	1.0	0.03	0.058252427184466014	100	1.0	0.14285714285714285	406	balanced
scmapcell	OPC	1.0	0.95	0.9743589743589743	100	1.0	0.14285714285714285	406	balanced
kNN9	OPC	0.7333333333333333	0.11	0.19130434782608696	100	0.9933333333333333	0.14285714285714285	406	balanced
CaSTLe	OPC	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	406	balanced
singleR	OPC	1.0	0.96	0.9795918367346939	100	1.0	0.14285714285714285	406	balanced
SVMrej	OPC	1.0	0.92	0.9583333333333334	100	1.0	0.14285714285714285	406	balanced
scID	OPC	1.0	0.82	0.9010989010989011	100	1.0	0.14285714285714285	406	balanced
LDA	OPC	1.0	0.9	0.9473684210526316	100	1.0	0.14285714285714285	406	balanced
scPred	OPC	1.0	0.95	0.9743589743589743	100	1.0	0.14285714285714285	406	balanced
SingleCellNet	OPC	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	406	balanced
RF	OPC	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	406	balanced
LAmbDA	OPC	0.9797979797979798	0.97	0.9748743718592964	100	0.9966666666666667	0.14285714285714285	406	balanced
NMC	OPC	0.96875	0.93	0.9489795918367346	100	0.995	0.14285714285714285	406	balanced
scVI	OPC	0.9611650485436893	0.99	0.9753694581280788	100	0.9933333333333333	0.14285714285714285	406	balanced
ACTINN	OPC	1.0	0.98	0.98989898989899	100	1.0	0.14285714285714285	406	balanced
scmapcluster	OPC	1.0	0.78	0.8764044943820225	100	1.0	0.14285714285714285	406	balanced
scPred	NEOPLASTIC	0.9285714285714286	0.91	0.9191919191919193	100	0.9883333333333333	0.14285714285714285	1091	balanced
ACTINN	NEOPLASTIC	0.9607843137254902	0.98	0.9702970297029702	100	0.9933333333333333	0.14285714285714285	1091	balanced
LDArej	NEOPLASTIC	0.9431818181818182	0.83	0.8829787234042553	100	0.9916666666666667	0.14285714285714285	1091	balanced
scID	NEOPLASTIC	0.8470588235294118	0.72	0.7783783783783784	100	0.9783333333333334	0.14285714285714285	1091	balanced
singleR	NEOPLASTIC	0.868421052631579	0.99	0.9252336448598131	100	0.975	0.14285714285714285	1091	balanced
LAmbDA	NEOPLASTIC	0.9411764705882353	0.96	0.9504950495049505	100	0.99	0.14285714285714285	1091	balanced
Cell_BLAST	NEOPLASTIC	1.0	0.06	0.11320754716981131	100	1.0	0.14285714285714285	1091	balanced
CHETAH	NEOPLASTIC	1.0	0.84	0.9130434782608696	100	1.0	0.14285714285714285	1091	balanced
LDA	NEOPLASTIC	0.9438202247191011	0.84	0.888888888888889	100	0.9916666666666667	0.14285714285714285	1091	balanced
RF	NEOPLASTIC	0.9009009009009009	1.0	0.947867298578199	100	0.9816666666666667	0.14285714285714285	1091	balanced
CaSTLe	NEOPLASTIC	0.96	0.96	0.96	100	0.9933333333333333	0.14285714285714285	1091	balanced
scmapcell	NEOPLASTIC	1.0	0.71	0.8304093567251462	100	1.0	0.14285714285714285	1091	balanced
SingleCellNet	NEOPLASTIC	0.9607843137254902	0.98	0.9702970297029702	100	0.9933333333333333	0.14285714285714285	1091	balanced
SVM	NEOPLASTIC	0.941747572815534	0.97	0.9556650246305418	100	0.99	0.14285714285714285	1091	balanced
scmapcluster	NEOPLASTIC	1.0	0.12	0.21428571428571425	100	1.0	0.14285714285714285	1091	balanced
SVMrej	NEOPLASTIC	1.0	0.89	0.9417989417989417	100	1.0	0.14285714285714285	1091	balanced
NMC	NEOPLASTIC	0.9175257731958762	0.89	0.9035532994923858	100	0.9866666666666667	0.14285714285714285	1091	balanced
kNN9	NEOPLASTIC	0.4426229508196721	0.27	0.3354037267080745	100	0.9433333333333334	0.14285714285714285	1091	balanced
scVI	NEOPLASTIC	0.97	0.97	0.97	100	0.995	0.14285714285714285	1091	balanced
NMC	IMMUNE	0.7122302158273381	0.99	0.8284518828451883	100	0.9333333333333333	0.14285714285714285	1847	balanced
SingleCellNet	IMMUNE	0.98	0.98	0.98	100	0.9966666666666667	0.14285714285714285	1847	balanced
LAmbDA	IMMUNE	0.9339622641509434	0.99	0.9611650485436893	100	0.9883333333333333	0.14285714285714285	1847	balanced
CHETAH	IMMUNE	0.9381443298969072	0.91	0.9238578680203046	100	0.99	0.14285714285714285	1847	balanced
LDA	IMMUNE	0.9895833333333334	0.95	0.9693877551020408	100	0.9983333333333333	0.14285714285714285	1847	balanced
SVM	IMMUNE	0.98989898989899	0.98	0.9849246231155778	100	0.9983333333333333	0.14285714285714285	1847	balanced
scVI	IMMUNE	0.99	0.99	0.99	100	0.9983333333333333	0.14285714285714285	1847	balanced
SVMrej	IMMUNE	1.0	0.97	0.9847715736040609	100	1.0	0.14285714285714285	1847	balanced
scPred	IMMUNE	0.99	0.99	0.99	100	0.9983333333333333	0.14285714285714285	1847	balanced
ACTINN	IMMUNE	0.9705882352941176	0.99	0.9801980198019802	100	0.995	0.14285714285714285	1847	balanced
RF	IMMUNE	0.98989898989899	0.98	0.9849246231155778	100	0.9983333333333333	0.14285714285714285	1847	balanced
scID	IMMUNE	1.0	0.88	0.9361702127659575	100	1.0	0.14285714285714285	1847	balanced
LDArej	IMMUNE	0.9895833333333334	0.95	0.9693877551020408	100	0.9983333333333333	0.14285714285714285	1847	balanced
scmapcluster	IMMUNE	1.0	0.39	0.5611510791366906	100	1.0	0.14285714285714285	1847	balanced
scmapcell	IMMUNE	0.97	0.97	0.97	100	0.995	0.14285714285714285	1847	balanced
Cell_BLAST	IMMUNE	0.9666666666666667	0.29	0.4461538461538462	100	0.9983333333333333	0.14285714285714285	1847	balanced
singleR	IMMUNE	0.9259259259259259	1.0	0.9615384615384615	100	0.9866666666666667	0.14285714285714285	1847	balanced
kNN9	IMMUNE	0.95	0.19	0.3166666666666667	100	0.9983333333333333	0.14285714285714285	1847	balanced
CaSTLe	IMMUNE	0.9423076923076923	0.98	0.9607843137254902	100	0.99	0.14285714285714285	1847	balanced
