method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
CaSTLe	ENDO.	0.9763779527559056	0.93	0.9526248399487836	400	0.9971875	0.1111111111111111	104	balanced
NMC	ENDO.	0.9497041420118343	0.8025	0.8699186991869919	400	0.9946875	0.1111111111111111	104	balanced
LDArej	ENDO.	0.989159891598916	0.9125	0.9492847854356307	400	0.99875	0.1111111111111111	104	balanced
singleR	ENDO.	0.9914040114613181	0.865	0.9238985313751669	400	0.9990625	0.1111111111111111	104	balanced
SingleCellNet	ENDO.	0.9974874371859297	0.9925	0.9949874686716792	400	0.9996875	0.1111111111111111	104	balanced
LDA	ENDO.	0.989159891598916	0.9125	0.9492847854356307	400	0.99875	0.1111111111111111	104	balanced
SVM	ENDO.	0.9974874371859297	0.9925	0.9949874686716792	400	0.9996875	0.1111111111111111	104	balanced
scmapcluster	ENDO.	0.9652996845425867	0.765	0.8535564853556485	400	0.9965625	0.1111111111111111	104	balanced
ACTINN	ENDO.	0.9974874371859297	0.9925	0.9949874686716792	400	0.9996875	0.1111111111111111	104	balanced
scID	ENDO.	0.9699248120300752	0.3225	0.48405253283302063	400	0.99875	0.1111111111111111	104	balanced
SVMrej	ENDO.	0.9974683544303797	0.985	0.9911949685534591	400	0.9996875	0.1111111111111111	104	balanced
scmapcell	ENDO.	0.9924242424242424	0.655	0.789156626506024	400	0.999375	0.1111111111111111	104	balanced
scVI	ENDO.	0.9924050632911392	0.98	0.9861635220125786	400	0.9990625	0.1111111111111111	104	balanced
kNN9	ENDO.	0.9813084112149533	0.7875	0.8737864077669903	400	0.998125	0.1111111111111111	104	balanced
scPred	ENDO.	0.9844155844155844	0.9475	0.9656050955414013	400	0.998125	0.1111111111111111	104	balanced
Cell_BLAST	ENDO.	0.9373134328358209	0.785	0.854421768707483	400	0.9934375	0.1111111111111111	104	balanced
LAmbDA	ENDO.	1.0	0.985	0.9924433249370278	400	1.0	0.1111111111111111	104	balanced
CHETAH	ENDO.	0.9859943977591037	0.88	0.92998678996037	400	0.9984375	0.1111111111111111	104	balanced
RF	ENDO.	0.9974874371859297	0.9925	0.9949874686716792	400	0.9996875	0.1111111111111111	104	balanced
Cell_BLAST	CAF	0.9882352941176471	0.63	0.7694656488549619	400	0.9990625	0.1111111111111111	106	balanced
LDArej	CAF	0.9625935162094763	0.965	0.9637952559300873	400	0.9953125	0.1111111111111111	106	balanced
scmapcell	CAF	0.9383561643835616	0.685	0.791907514450867	400	0.994375	0.1111111111111111	106	balanced
SVM	CAF	0.9826302729528535	0.99	0.9863013698630136	400	0.9978125	0.1111111111111111	106	balanced
CHETAH	CAF	0.936	0.8775	0.9058064516129032	400	0.9925	0.1111111111111111	106	balanced
singleR	CAF	0.9789473684210527	0.6975	0.8145985401459854	400	0.998125	0.1111111111111111	106	balanced
scVI	CAF	0.9851116625310173	0.9925	0.9887920298879203	400	0.998125	0.1111111111111111	106	balanced
NMC	CAF	0.9916317991631799	0.5925	0.7417840375586856	400	0.999375	0.1111111111111111	106	balanced
CaSTLe	CAF	0.9603960396039604	0.97	0.9651741293532338	400	0.995	0.1111111111111111	106	balanced
ACTINN	CAF	0.9802955665024631	0.995	0.9875930521091811	400	0.9975	0.1111111111111111	106	balanced
LDA	CAF	0.9625935162094763	0.965	0.9637952559300873	400	0.9953125	0.1111111111111111	106	balanced
kNN9	CAF	0.728421052631579	0.865	0.7908571428571429	400	0.9596875	0.1111111111111111	106	balanced
RF	CAF	0.9851485148514851	0.995	0.9900497512437811	400	0.998125	0.1111111111111111	106	balanced
SVMrej	CAF	1.0	0.9775	0.988621997471555	400	1.0	0.1111111111111111	106	balanced
SingleCellNet	CAF	0.9685230024213075	1.0	0.9840098400984011	400	0.9959375	0.1111111111111111	106	balanced
scmapcluster	CAF	0.9530685920577617	0.66	0.7799113737075333	400	0.9959375	0.1111111111111111	106	balanced
LAmbDA	CAF	0.9949109414758269	0.9775	0.9861286254728877	400	0.999375	0.1111111111111111	106	balanced
scID	CAF	1.0	0.15	0.2608695652173913	400	1.0	0.1111111111111111	106	balanced
scPred	CAF	0.9769230769230769	0.9525	0.9645569620253164	400	0.9971875	0.1111111111111111	106	balanced
scmapcluster	MACROPHAGE	0.9340369393139841	0.885	0.9088575096277278	400	0.9921875	0.1111111111111111	420	balanced
Cell_BLAST	MACROPHAGE	0.9790419161676647	0.8175	0.8910081743869209	400	0.9978125	0.1111111111111111	420	balanced
SVM	MACROPHAGE	0.98	0.98	0.98	400	0.9975	0.1111111111111111	420	balanced
CHETAH	MACROPHAGE	0.9540540540540541	0.8825	0.9168831168831169	400	0.9946875	0.1111111111111111	420	balanced
LAmbDA	MACROPHAGE	0.9330024813895782	0.94	0.9364881693648817	400	0.9915625	0.1111111111111111	420	balanced
SingleCellNet	MACROPHAGE	0.9848101265822785	0.9725	0.9786163522012579	400	0.998125	0.1111111111111111	420	balanced
scVI	MACROPHAGE	0.9751861042183623	0.9825	0.978829389788294	400	0.996875	0.1111111111111111	420	balanced
SVMrej	MACROPHAGE	0.9895287958115183	0.945	0.9667519181585678	400	0.99875	0.1111111111111111	420	balanced
scmapcell	MACROPHAGE	0.8291571753986332	0.91	0.867699642431466	400	0.9765625	0.1111111111111111	420	balanced
CaSTLe	MACROPHAGE	0.9584352078239609	0.98	0.969097651421508	400	0.9946875	0.1111111111111111	420	balanced
LDA	MACROPHAGE	0.984	0.9225	0.952258064516129	400	0.998125	0.1111111111111111	420	balanced
singleR	MACROPHAGE	0.9365853658536586	0.96	0.9481481481481482	400	0.991875	0.1111111111111111	420	balanced
RF	MACROPHAGE	0.9723618090452262	0.9675	0.9699248120300752	400	0.9965625	0.1111111111111111	420	balanced
LDArej	MACROPHAGE	0.984	0.9225	0.952258064516129	400	0.998125	0.1111111111111111	420	balanced
scPred	MACROPHAGE	0.982051282051282	0.9575	0.9696202531645569	400	0.9978125	0.1111111111111111	420	balanced
ACTINN	MACROPHAGE	0.9846938775510204	0.965	0.9747474747474748	400	0.998125	0.1111111111111111	420	balanced
NMC	MACROPHAGE	0.8547945205479452	0.78	0.8156862745098039	400	0.9834375	0.1111111111111111	420	balanced
scID	MACROPHAGE	0.9102564102564102	0.71	0.797752808988764	400	0.99125	0.1111111111111111	420	balanced
kNN9	MACROPHAGE	0.2879581151832461	0.9625	0.4432930339666091	400	0.7025	0.1111111111111111	420	balanced
scVI	T.CELL	0.518957345971564	0.5475	0.5328467153284671	400	0.9365625	0.1111111111111111	706	balanced
LAmbDA	T.CELL	0.6326530612244898	0.31	0.4161073825503356	400	0.9775	0.1111111111111111	706	balanced
kNN9	T.CELL	0.415	0.2075	0.27666666666666667	400	0.9634375	0.1111111111111111	706	balanced
SingleCellNet	T.CELL	0.8959537572254336	0.775	0.8310991957104559	400	0.98875	0.1111111111111111	706	balanced
RF	T.CELL	0.6476868327402135	0.455	0.5345080763582967	400	0.9690625	0.1111111111111111	706	balanced
singleR	T.CELL	0.4583333333333333	0.2475	0.32142857142857145	400	0.9634375	0.1111111111111111	706	balanced
SVM	T.CELL	0.6106194690265486	0.5175	0.5602165087956698	400	0.95875	0.1111111111111111	706	balanced
ACTINN	T.CELL	0.5238095238095238	0.44	0.4782608695652174	400	0.95	0.1111111111111111	706	balanced
scID	T.CELL	0.20924574209245742	0.215	0.21208384710234277	400	0.8984375	0.1111111111111111	706	balanced
CHETAH	T.CELL	0.5480427046263345	0.385	0.45227606461086634	400	0.9603125	0.1111111111111111	706	balanced
LDA	T.CELL	0.46134020618556704	0.4475	0.45431472081218277	400	0.9346875	0.1111111111111111	706	balanced
SVMrej	T.CELL	0.8202247191011236	0.1825	0.29856850715746414	400	0.995	0.1111111111111111	706	balanced
scmapcluster	T.CELL	0.3333333333333333	0.0025	0.004962779156327543	400	0.999375	0.1111111111111111	706	balanced
NMC	T.CELL	0.3009575923392613	0.55	0.3890362511052166	400	0.8403125	0.1111111111111111	706	balanced
LDArej	T.CELL	0.46645367412140576	0.365	0.4095371669004207	400	0.9478125	0.1111111111111111	706	balanced
Cell_BLAST	T.CELL	0.2857142857142857	0.025	0.04597701149425287	400	0.9921875	0.1111111111111111	706	balanced
CaSTLe	T.CELL	0.800561797752809	0.7125	0.7539682539682538	400	0.9778125	0.1111111111111111	706	balanced
scmapcell	T.CELL	0.3611111111111111	0.0325	0.05963302752293578	400	0.9928125	0.1111111111111111	706	balanced
scPred	T.CELL	0.7391304347826086	0.085	0.1524663677130045	400	0.99625	0.1111111111111111	706	balanced
scPred	B.CELL	0.9921875	0.9525	0.971938775510204	400	0.9990625	0.1111111111111111	818	balanced
scmapcell	B.CELL	0.9862385321100917	0.5375	0.6957928802588995	400	0.9990625	0.1111111111111111	818	balanced
scID	B.CELL	0.012987012987012988	0.0075	0.009508716323296355	400	0.92875	0.1111111111111111	818	balanced
SVMrej	B.CELL	0.9946524064171123	0.93	0.9612403100775193	400	0.999375	0.1111111111111111	818	balanced
CHETAH	B.CELL	0.9710526315789474	0.9225	0.946153846153846	400	0.9965625	0.1111111111111111	818	balanced
singleR	B.CELL	0.9815789473684211	0.9325	0.9564102564102565	400	0.9978125	0.1111111111111111	818	balanced
NMC	B.CELL	0.789010989010989	0.8975	0.839766081871345	400	0.97	0.1111111111111111	818	balanced
LAmbDA	B.CELL	0.9186602870813397	0.96	0.9388753056234719	400	0.989375	0.1111111111111111	818	balanced
RF	B.CELL	0.9656019656019657	0.9825	0.9739776951672862	400	0.995625	0.1111111111111111	818	balanced
scmapcluster	B.CELL	1.0	0.2375	0.3838383838383838	400	1.0	0.1111111111111111	818	balanced
Cell_BLAST	B.CELL	0.8588235294117647	0.73	0.7891891891891891	400	0.985	0.1111111111111111	818	balanced
SVM	B.CELL	0.9824120603015075	0.9775	0.9799498746867169	400	0.9978125	0.1111111111111111	818	balanced
LDArej	B.CELL	0.9871794871794872	0.9625	0.9746835443037976	400	0.9984375	0.1111111111111111	818	balanced
scVI	B.CELL	0.9824561403508771	0.98	0.981226533166458	400	0.9978125	0.1111111111111111	818	balanced
CaSTLe	B.CELL	0.9773869346733668	0.9725	0.9749373433583959	400	0.9971875	0.1111111111111111	818	balanced
LDA	B.CELL	0.9846547314578005	0.9625	0.9734513274336284	400	0.998125	0.1111111111111111	818	balanced
SingleCellNet	B.CELL	0.9825	0.9825	0.9825	400	0.9978125	0.1111111111111111	818	balanced
ACTINN	B.CELL	0.9870466321243523	0.9525	0.9694656488549618	400	0.9984375	0.1111111111111111	818	balanced
kNN9	B.CELL	0.94	0.5875	0.7230769230769232	400	0.9953125	0.1111111111111111	818	balanced
singleR	T.CD4	0.4972451790633609	0.9025	0.6412078152753109	400	0.8859375	0.1111111111111111	856	balanced
Cell_BLAST	T.CD4	0.574468085106383	0.0675	0.12080536912751678	400	0.99375	0.1111111111111111	856	balanced
scPred	T.CD4	0.6696428571428571	0.375	0.48076923076923067	400	0.976875	0.1111111111111111	856	balanced
kNN9	T.CD4	0.44871794871794873	0.0875	0.14644351464435146	400	0.9865625	0.1111111111111111	856	balanced
NMC	T.CD4	0.5682539682539682	0.4475	0.5006993006993007	400	0.9575	0.1111111111111111	856	balanced
scID	T.CD4	0.18468468468468469	0.205	0.19431279620853079	400	0.886875	0.1111111111111111	856	balanced
RF	T.CD4	0.6666666666666666	0.765	0.7124563445867288	400	0.9521875	0.1111111111111111	856	balanced
ACTINN	T.CD4	0.6030701754385965	0.6875	0.6425233644859814	400	0.9434375	0.1111111111111111	856	balanced
CaSTLe	T.CD4	0.8277511961722488	0.865	0.8459657701711492	400	0.9775	0.1111111111111111	856	balanced
LDA	T.CD4	0.5841584158415841	0.59	0.5870646766169154	400	0.9475	0.1111111111111111	856	balanced
LDArej	T.CD4	0.6070381231671554	0.5175	0.5587044534412956	400	0.958125	0.1111111111111111	856	balanced
SVMrej	T.CD4	0.8057142857142857	0.3525	0.4904347826086957	400	0.989375	0.1111111111111111	856	balanced
CHETAH	T.CD4	0.7432432432432432	0.4125	0.5305466237942122	400	0.9821875	0.1111111111111111	856	balanced
SingleCellNet	T.CD4	0.8847058823529412	0.94	0.9115151515151516	400	0.9846875	0.1111111111111111	856	balanced
scmapcell	T.CD4	0.5625	0.045	0.08333333333333333	400	0.995625	0.1111111111111111	856	balanced
scmapcluster	T.CD4	0.6181818181818182	0.17	0.26666666666666666	400	0.986875	0.1111111111111111	856	balanced
SVM	T.CD4	0.675990675990676	0.725	0.6996381182147164	400	0.9565625	0.1111111111111111	856	balanced
LAmbDA	T.CD4	0.5521472392638037	0.675	0.6074240719910011	400	0.9315625	0.1111111111111111	856	balanced
scVI	T.CD4	0.6308539944903582	0.5725	0.6002621231979031	400	0.958125	0.1111111111111111	856	balanced
Cell_BLAST	T.CD8	0.5048543689320388	0.13	0.20675944333996024	400	0.9840625	0.1111111111111111	1759	balanced
scID	T.CD8	0.1443850267379679	0.135	0.13953488372093023	400	0.9	0.1111111111111111	1759	balanced
kNN9	T.CD8	0.6119402985074627	0.1025	0.1755888650963597	400	0.991875	0.1111111111111111	1759	balanced
SingleCellNet	T.CD8	0.9313725490196079	0.95	0.9405940594059405	400	0.99125	0.1111111111111111	1759	balanced
RF	T.CD8	0.816933638443936	0.8925	0.8530465949820788	400	0.975	0.1111111111111111	1759	balanced
SVM	T.CD8	0.8645320197044335	0.8775	0.8709677419354839	400	0.9828125	0.1111111111111111	1759	balanced
singleR	T.CD8	0.8295454545454546	0.73	0.7765957446808511	400	0.98125	0.1111111111111111	1759	balanced
scVI	T.CD8	0.8886010362694301	0.8575	0.8727735368956744	400	0.9865625	0.1111111111111111	1759	balanced
scmapcell	T.CD8	0.5789473684210527	0.0275	0.05250596658711217	400	0.9975	0.1111111111111111	1759	balanced
CHETAH	T.CD8	0.7020316027088036	0.7775	0.7378410438908659	400	0.95875	0.1111111111111111	1759	balanced
LDA	T.CD8	0.6640159045725647	0.835	0.7397563676633444	400	0.9471875	0.1111111111111111	1759	balanced
SVMrej	T.CD8	0.9245901639344263	0.705	0.7999999999999999	400	0.9928125	0.1111111111111111	1759	balanced
NMC	T.CD8	0.746875	0.5975	0.663888888888889	400	0.9746875	0.1111111111111111	1759	balanced
scmapcluster	T.CD8	0.678082191780822	0.2475	0.36263736263736257	400	0.9853125	0.1111111111111111	1759	balanced
LDArej	T.CD8	0.7032258064516129	0.8175	0.7560693641618498	400	0.956875	0.1111111111111111	1759	balanced
LAmbDA	T.CD8	0.6313725490196078	0.805	0.7076923076923077	400	0.94125	0.1111111111111111	1759	balanced
CaSTLe	T.CD8	0.9346733668341709	0.93	0.9323308270676693	400	0.991875	0.1111111111111111	1759	balanced
ACTINN	T.CD8	0.8312655086848635	0.8375	0.8343711083437111	400	0.97875	0.1111111111111111	1759	balanced
scPred	T.CD8	0.8082191780821918	0.59	0.6820809248554913	400	0.9825	0.1111111111111111	1759	balanced
LAmbDA	MAL	0.9532019704433498	0.9675	0.9602977667493796	400	0.9940625	0.1111111111111111	2036	balanced
Cell_BLAST	MAL	0.800498753117207	0.8025	0.8014981273408239	400	0.975	0.1111111111111111	2036	balanced
scPred	MAL	0.9365482233502538	0.9225	0.9294710327455918	400	0.9921875	0.1111111111111111	2036	balanced
CHETAH	MAL	0.8427518427518428	0.8575	0.8500619578686495	400	0.98	0.1111111111111111	2036	balanced
scVI	MAL	0.9397590361445783	0.975	0.9570552147239264	400	0.9921875	0.1111111111111111	2036	balanced
kNN9	MAL	0.7970660146699267	0.815	0.8059332509270704	400	0.9740625	0.1111111111111111	2036	balanced
scID	MAL	0.05493133583021224	0.11	0.07327227310574522	400	0.7634375	0.1111111111111111	2036	balanced
ACTINN	MAL	0.9580246913580247	0.97	0.9639751552795031	400	0.9946875	0.1111111111111111	2036	balanced
singleR	MAL	0.7119266055045872	0.97	0.8211640211640212	400	0.9509375	0.1111111111111111	2036	balanced
LDA	MAL	0.9458762886597938	0.9175	0.9314720812182741	400	0.9934375	0.1111111111111111	2036	balanced
LDArej	MAL	0.9458762886597938	0.9175	0.9314720812182741	400	0.9934375	0.1111111111111111	2036	balanced
NMC	MAL	0.7899761336515513	0.8275	0.8083028083028083	400	0.9725	0.1111111111111111	2036	balanced
CaSTLe	MAL	0.8902147971360382	0.9325	0.9108669108669109	400	0.985625	0.1111111111111111	2036	balanced
scmapcell	MAL	0.8969359331476323	0.805	0.8484848484848485	400	0.9884375	0.1111111111111111	2036	balanced
scmapcluster	MAL	0.8457943925233645	0.905	0.8743961352657006	400	0.979375	0.1111111111111111	2036	balanced
SVMrej	MAL	0.9711286089238845	0.925	0.9475032010243277	400	0.9965625	0.1111111111111111	2036	balanced
SingleCellNet	MAL	0.9671717171717171	0.9575	0.9623115577889447	400	0.9959375	0.1111111111111111	2036	balanced
RF	MAL	0.9603960396039604	0.97	0.9651741293532338	400	0.995	0.1111111111111111	2036	balanced
SVM	MAL	0.9582309582309583	0.975	0.9665427509293681	400	0.9946875	0.1111111111111111	2036	balanced
