method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
scmapcell	FIBROBLAST	0.9653465346534653	0.975	0.9701492537313433	200	0.9961111111111111	0.1	6742.0	balanced
RF	FIBROBLAST	0.9386792452830188	0.995	0.9660194174757281	200	0.9927777777777778	0.1	6742.0	balanced
scID	FIBROBLAST	1.0	0.535	0.6970684039087948	200	1.0	0.1	6742.0	balanced
SingleCellNet	FIBROBLAST	0.9380952380952381	0.985	0.9609756097560974	200	0.9927777777777778	0.1	6742.0	balanced
SVMrej	FIBROBLAST	0.9792746113989638	0.945	0.9618320610687023	200	0.9977777777777778	0.1	6742.0	balanced
scVI	FIBROBLAST	0.9752475247524752	0.985	0.9800995024875623	200	0.9972222222222222	0.1	6742.0	balanced
kNN9	FIBROBLAST	0.9783783783783784	0.905	0.9402597402597402	200	0.9977777777777778	0.1	6742.0	balanced
kNN9	ENDOTHELIAL_CELL	0.9841269841269841	0.93	0.9562982005141387	200	0.9983333333333333	0.1	9117.0	balanced
scID	ENDOTHELIAL_CELL	0.9752066115702479	0.59	0.7352024922118379	200	0.9983333333333333	0.1	9117.0	balanced
LAmbDA	ENDOTHELIAL_CELL	0.9306930693069307	0.94	0.9353233830845772	200	0.9922222222222222	0.1	9117.0	balanced
scmapcluster	ENDOTHELIAL_CELL	0.9743589743589743	0.95	0.9620253164556962	200	0.9972222222222222	0.1	9117.0	balanced
scVI	ENDOTHELIAL_CELL	0.9800995024875622	0.985	0.9825436408977556	200	0.9977777777777778	0.1	9117.0	balanced
singleR	ENDOTHELIAL_CELL	0.9896373056994818	0.955	0.9720101781170483	200	0.9988888888888889	0.1	9117.0	balanced
ACTINN	ENDOTHELIAL_CELL	0.9796954314720813	0.965	0.9722921914357683	200	0.9977777777777778	0.1	9117.0	balanced
Cell_BLAST	ENDOTHELIAL_CELL	0.9851851851851852	0.665	0.7940298507462686	200	0.9988888888888889	0.1	9117.0	balanced
NMC	ENDOTHELIAL_CELL	0.9642857142857143	0.81	0.8804347826086957	200	0.9966666666666667	0.1	9117.0	balanced
CaSTLe	ENDOTHELIAL_CELL	0.95	0.95	0.9500000000000001	200	0.9944444444444445	0.1	9117.0	balanced
SVMrej	ENDOTHELIAL_CELL	0.9895833333333334	0.95	0.9693877551020408	200	0.9988888888888889	0.1	9117.0	balanced
CHETAH	ENDOTHELIAL_CELL	0.9822485207100592	0.83	0.8997289972899729	200	0.9983333333333333	0.1	9117.0	balanced
SingleCellNet	ENDOTHELIAL_CELL	0.9798994974874372	0.975	0.9774436090225564	200	0.9977777777777778	0.1	9117.0	balanced
SVM	ENDOTHELIAL_CELL	0.98	0.98	0.98	200	0.9977777777777778	0.1	9117.0	balanced
RF	ENDOTHELIAL_CELL	0.9554455445544554	0.965	0.9601990049751244	200	0.995	0.1	9117.0	balanced
scmapcell	ENDOTHELIAL_CELL	0.9844559585492227	0.95	0.9669211195928753	200	0.9983333333333333	0.1	9117.0	balanced
NMC	DUCTAL_CELL_TYPE_1	0.806282722513089	0.77	0.7877237851662405	200	0.9794444444444445	0.1	10317.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_1	0.9	0.945	0.921951219512195	200	0.9883333333333333	0.1	10317.0	balanced
scID	DUCTAL_CELL_TYPE_1	0.6101694915254238	0.18	0.277992277992278	200	0.9872222222222222	0.1	10317.0	balanced
scmapcell	DUCTAL_CELL_TYPE_1	0.9453551912568307	0.865	0.9033942558746736	200	0.9944444444444445	0.1	10317.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_1	0.9215686274509803	0.94	0.9306930693069307	200	0.9911111111111112	0.1	10317.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_1	0.9145299145299145	0.535	0.6750788643533123	200	0.9944444444444445	0.1	10317.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_1	0.9504950495049505	0.96	0.9552238805970149	200	0.9944444444444445	0.1	10317.0	balanced
scVI	DUCTAL_CELL_TYPE_1	0.9466019417475728	0.975	0.9605911330049262	200	0.9938888888888889	0.1	10317.0	balanced
singleR	DUCTAL_CELL_TYPE_1	0.9095238095238095	0.955	0.9317073170731708	200	0.9894444444444445	0.1	10317.0	balanced
ACTINN	DUCTAL_CELL_TYPE_1	0.9285714285714286	0.975	0.951219512195122	200	0.9916666666666667	0.1	10317.0	balanced
CHETAH	DUCTAL_CELL_TYPE_1	0.9358288770053476	0.875	0.9043927648578811	200	0.9933333333333333	0.1	10317.0	balanced
SVM	DUCTAL_CELL_TYPE_1	0.9420289855072463	0.975	0.9582309582309583	200	0.9933333333333333	0.1	10317.0	balanced
RF	DUCTAL_CELL_TYPE_1	0.8888888888888888	0.96	0.923076923076923	200	0.9866666666666667	0.1	10317.0	balanced
kNN9	DUCTAL_CELL_TYPE_1	0.8899082568807339	0.97	0.9282296650717704	200	0.9866666666666667	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_1	0.8947368421052632	0.935	0.9144254278728606	200	0.9877777777777778	0.1	10317.0	balanced
SVMrej	DUCTAL_CELL_TYPE_1	0.9792746113989638	0.945	0.9618320610687023	200	0.9977777777777778	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_2	0.910377358490566	0.965	0.9368932038834951	200	0.9894444444444445	0.1	11315.0	balanced
CHETAH	DUCTAL_CELL_TYPE_2	0.6759581881533101	0.97	0.7967145790554415	200	0.9483333333333334	0.1	11315.0	balanced
scVI	DUCTAL_CELL_TYPE_2	0.9753694581280788	0.99	0.9826302729528535	200	0.9972222222222222	0.1	11315.0	balanced
ACTINN	DUCTAL_CELL_TYPE_2	0.985	0.985	0.985	200	0.9983333333333333	0.1	11315.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_2	0.9452054794520548	0.69	0.7976878612716762	200	0.9955555555555555	0.1	11315.0	balanced
scID	DUCTAL_CELL_TYPE_2	0.9591836734693877	0.47	0.6308724832214765	200	0.9977777777777778	0.1	11315.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_2	0.9516908212560387	0.985	0.968058968058968	200	0.9944444444444445	0.1	11315.0	balanced
singleR	DUCTAL_CELL_TYPE_2	0.9049773755656109	1.0	0.9501187648456058	200	0.9883333333333333	0.1	11315.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_2	0.9466019417475728	0.975	0.9605911330049262	200	0.9938888888888889	0.1	11315.0	balanced
kNN9	DUCTAL_CELL_TYPE_2	1.0	0.795	0.8857938718662953	200	1.0	0.1	11315.0	balanced
NMC	DUCTAL_CELL_TYPE_2	0.6826923076923077	0.71	0.696078431372549	200	0.9633333333333334	0.1	11315.0	balanced
RF	DUCTAL_CELL_TYPE_2	0.9512195121951219	0.975	0.9629629629629629	200	0.9944444444444445	0.1	11315.0	balanced
SVMrej	DUCTAL_CELL_TYPE_2	1.0	0.945	0.9717223650385605	200	1.0	0.1	11315.0	balanced
scmapcell	DUCTAL_CELL_TYPE_2	0.9849246231155779	0.98	0.9824561403508771	200	0.9983333333333333	0.1	11315.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_2	0.95	0.95	0.9500000000000001	200	0.9944444444444445	0.1	11315.0	balanced
SVM	DUCTAL_CELL_TYPE_2	0.98989898989899	0.98	0.9849246231155778	200	0.9988888888888889	0.1	11315.0	balanced
