method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
SVM	B_CELL	0.9423076923076923	0.98	0.9607843137254902	50	0.9933333333333333	0.1	2447.0	balanced
scmapcluster	B_CELL	0.98	0.98	0.98	50	0.9977777777777778	0.1	2447.0	balanced
singleR	B_CELL	0.9615384615384616	1.0	0.9803921568627451	50	0.9955555555555555	0.1	2447.0	balanced
SVMrej	B_CELL	1.0	0.86	0.924731182795699	50	1.0	0.1	2447.0	balanced
kNN9	B_CELL	0.4132231404958678	1.0	0.584795321637427	50	0.8422222222222222	0.1	2447.0	balanced
NMC	B_CELL	0.8679245283018868	0.92	0.8932038834951457	50	0.9844444444444445	0.1	2447.0	balanced
RF	B_CELL	0.8928571428571429	1.0	0.9433962264150945	50	0.9866666666666667	0.1	2447.0	balanced
scmapcell	B_CELL	0.9772727272727273	0.86	0.9148936170212766	50	0.9977777777777778	0.1	2447.0	balanced
scVI	B_CELL	0.9074074074074074	0.98	0.9423076923076924	50	0.9888888888888889	0.1	2447.0	balanced
Cell_BLAST	B_CELL	0.0	0.0	0.0	50	1.0	0.1	2447.0	balanced
scmapcluster	T_CELL	1.0	0.72	0.8372093023255813	50	1.0	0.1	3660.0	balanced
SVMrej	T_CELL	1.0	0.58	0.7341772151898733	50	1.0	0.1	3660.0	balanced
scVI	T_CELL	0.9361702127659575	0.88	0.9072164948453608	50	0.9933333333333333	0.1	3660.0	balanced
scmapcell	T_CELL	1.0	0.52	0.6842105263157895	50	1.0	0.1	3660.0	balanced
NMC	T_CELL	0.5432098765432098	0.88	0.6717557251908396	50	0.9177777777777778	0.1	3660.0	balanced
singleR	T_CELL	0.9772727272727273	0.86	0.9148936170212766	50	0.9977777777777778	0.1	3660.0	balanced
scID	T_CELL	0.45	0.36	0.39999999999999997	50	0.9511111111111111	0.1	3660.0	balanced
SingleCellNet	T_CELL	1.0	0.84	0.9130434782608696	50	1.0	0.1	3660.0	balanced
CaSTLe	T_CELL	0.7872340425531915	0.74	0.7628865979381443	50	0.9777777777777777	0.1	3660.0	balanced
SVM	T_CELL	0.92	0.92	0.92	50	0.9911111111111112	0.1	3660.0	balanced
CHETAH	T_CELL	0.9354838709677419	0.58	0.7160493827160493	50	0.9955555555555555	0.1	3660.0	balanced
RF	T_CELL	0.9148936170212766	0.86	0.8865979381443299	50	0.9911111111111112	0.1	3660.0	balanced
Cell_BLAST	T_CELL	0.0	0.0	0.0	50	1.0	0.1	3660.0	balanced
ACTINN	T_CELL	0.8979591836734694	0.88	0.888888888888889	50	0.9888888888888889	0.1	3660.0	balanced
LAmbDA	T_CELL	0.9761904761904762	0.82	0.8913043478260869	50	0.9977777777777778	0.1	3660.0	balanced
kNN9	T_CELL	0.5957446808510638	0.56	0.577319587628866	50	0.9577777777777777	0.1	3660.0	balanced
LAmbDA	MACROPHAGE	0.8846153846153846	0.92	0.9019607843137256	50	0.9866666666666667	0.1	5361.0	balanced
kNN9	MACROPHAGE	1.0	0.64	0.7804878048780487	50	1.0	0.1	5361.0	balanced
scVI	MACROPHAGE	0.9423076923076923	0.98	0.9607843137254902	50	0.9933333333333333	0.1	5361.0	balanced
CHETAH	MACROPHAGE	0.9791666666666666	0.94	0.9591836734693877	50	0.9977777777777778	0.1	5361.0	balanced
SVMrej	MACROPHAGE	0.975	0.78	0.8666666666666667	50	0.9977777777777778	0.1	5361.0	balanced
CaSTLe	MACROPHAGE	0.8913043478260869	0.82	0.8541666666666666	50	0.9888888888888889	0.1	5361.0	balanced
RF	MACROPHAGE	0.96	0.96	0.96	50	0.9955555555555555	0.1	5361.0	balanced
SVM	MACROPHAGE	0.9615384615384616	1.0	0.9803921568627451	50	0.9955555555555555	0.1	5361.0	balanced
SingleCellNet	MACROPHAGE	0.9795918367346939	0.96	0.9696969696969697	50	0.9977777777777778	0.1	5361.0	balanced
scmapcell	MACROPHAGE	0.9411764705882353	0.96	0.9504950495049505	50	0.9933333333333333	0.1	5361.0	balanced
ACTINN	MACROPHAGE	0.9795918367346939	0.96	0.9696969696969697	50	0.9977777777777778	0.1	5361.0	balanced
scID	MACROPHAGE	0.7692307692307693	0.6	0.6741573033707865	50	0.98	0.1	5361.0	balanced
Cell_BLAST	MACROPHAGE	0.0	0.0	0.0	50	1.0	0.1	5361.0	balanced
scmapcluster	MACROPHAGE	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	5361.0	balanced
singleR	MACROPHAGE	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	5361.0	balanced
NMC	MACROPHAGE	0.8181818181818182	0.72	0.7659574468085107	50	0.9822222222222222	0.1	5361.0	balanced
scID	STELLATE_CELL	0.7058823529411765	0.72	0.712871287128713	50	0.9666666666666667	0.1	5907.0	balanced
scmapcell	STELLATE_CELL	1.0	0.84	0.9130434782608696	50	1.0	0.1	5907.0	balanced
LAmbDA	STELLATE_CELL	0.7924528301886793	0.84	0.8155339805825242	50	0.9755555555555555	0.1	5907.0	balanced
NMC	STELLATE_CELL	0.7627118644067796	0.9	0.8256880733944953	50	0.9688888888888889	0.1	5907.0	balanced
RF	STELLATE_CELL	0.9074074074074074	0.98	0.9423076923076924	50	0.9888888888888889	0.1	5907.0	balanced
scVI	STELLATE_CELL	0.9795918367346939	0.96	0.9696969696969697	50	0.9977777777777778	0.1	5907.0	balanced
singleR	STELLATE_CELL	0.9782608695652174	0.9	0.9375	50	0.9977777777777778	0.1	5907.0	balanced
kNN9	STELLATE_CELL	0.8666666666666667	0.78	0.8210526315789474	50	0.9866666666666667	0.1	5907.0	balanced
Cell_BLAST	STELLATE_CELL	0.0	0.0	0.0	50	1.0	0.1	5907.0	balanced
CaSTLe	STELLATE_CELL	0.9736842105263158	0.74	0.8409090909090909	50	0.9977777777777778	0.1	5907.0	balanced
SVMrej	STELLATE_CELL	1.0	0.8	0.888888888888889	50	1.0	0.1	5907.0	balanced
SingleCellNet	STELLATE_CELL	1.0	0.88	0.9361702127659575	50	1.0	0.1	5907.0	balanced
ACTINN	STELLATE_CELL	0.9787234042553191	0.92	0.9484536082474226	50	0.9977777777777778	0.1	5907.0	balanced
SVM	STELLATE_CELL	0.9583333333333334	0.92	0.9387755102040817	50	0.9955555555555555	0.1	5907.0	balanced
scmapcluster	STELLATE_CELL	0.9591836734693877	0.94	0.9494949494949495	50	0.9955555555555555	0.1	5907.0	balanced
CHETAH	STELLATE_CELL	0.9787234042553191	0.92	0.9484536082474226	50	0.9977777777777778	0.1	5907.0	balanced
scmapcluster	FIBROBLAST	0.9230769230769231	0.96	0.9411764705882353	50	0.9911111111111112	0.1	6742.0	balanced
singleR	FIBROBLAST	0.9245283018867925	0.98	0.9514563106796116	50	0.9911111111111112	0.1	6742.0	balanced
Cell_BLAST	FIBROBLAST	0.0	0.0	0.0	50	1.0	0.1	6742.0	balanced
LAmbDA	FIBROBLAST	0.7058823529411765	0.72	0.712871287128713	50	0.9666666666666667	0.1	6742.0	balanced
CHETAH	FIBROBLAST	0.9019607843137255	0.92	0.9108910891089109	50	0.9888888888888889	0.1	6742.0	balanced
NMC	FIBROBLAST	0.8974358974358975	0.7	0.7865168539325842	50	0.9911111111111112	0.1	6742.0	balanced
CaSTLe	FIBROBLAST	0.7857142857142857	0.88	0.830188679245283	50	0.9733333333333334	0.1	6742.0	balanced
ACTINN	FIBROBLAST	0.8909090909090909	0.98	0.9333333333333333	50	0.9866666666666667	0.1	6742.0	balanced
SVM	FIBROBLAST	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	6742.0	balanced
scmapcell	FIBROBLAST	0.9423076923076923	0.98	0.9607843137254902	50	0.9933333333333333	0.1	6742.0	balanced
RF	FIBROBLAST	0.9791666666666666	0.94	0.9591836734693877	50	0.9977777777777778	0.1	6742.0	balanced
scID	FIBROBLAST	1.0	0.48	0.6486486486486487	50	1.0	0.1	6742.0	balanced
SingleCellNet	FIBROBLAST	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	6742.0	balanced
SVMrej	FIBROBLAST	1.0	0.8	0.888888888888889	50	1.0	0.1	6742.0	balanced
scVI	FIBROBLAST	0.9615384615384616	1.0	0.9803921568627451	50	0.9955555555555555	0.1	6742.0	balanced
kNN9	FIBROBLAST	0.9523809523809523	0.8	0.8695652173913043	50	0.9955555555555555	0.1	6742.0	balanced
kNN9	ENDOTHELIAL_CELL	1.0	0.76	0.8636363636363636	50	1.0	0.1	9117.0	balanced
scID	ENDOTHELIAL_CELL	1.0	0.66	0.7951807228915663	50	1.0	0.1	9117.0	balanced
LAmbDA	ENDOTHELIAL_CELL	0.9148936170212766	0.86	0.8865979381443299	50	0.9911111111111112	0.1	9117.0	balanced
scmapcluster	ENDOTHELIAL_CELL	0.9787234042553191	0.92	0.9484536082474226	50	0.9977777777777778	0.1	9117.0	balanced
scVI	ENDOTHELIAL_CELL	1.0	0.96	0.9795918367346939	50	1.0	0.1	9117.0	balanced
singleR	ENDOTHELIAL_CELL	1.0	0.9	0.9473684210526316	50	1.0	0.1	9117.0	balanced
ACTINN	ENDOTHELIAL_CELL	1.0	0.92	0.9583333333333334	50	1.0	0.1	9117.0	balanced
Cell_BLAST	ENDOTHELIAL_CELL	0.0	0.0	0.0	50	1.0	0.1	9117.0	balanced
NMC	ENDOTHELIAL_CELL	0.9302325581395349	0.8	0.8602150537634408	50	0.9933333333333333	0.1	9117.0	balanced
CaSTLe	ENDOTHELIAL_CELL	0.8478260869565217	0.78	0.8125	50	0.9844444444444445	0.1	9117.0	balanced
SVMrej	ENDOTHELIAL_CELL	1.0	0.86	0.924731182795699	50	1.0	0.1	9117.0	balanced
CHETAH	ENDOTHELIAL_CELL	0.9777777777777777	0.88	0.9263157894736842	50	0.9977777777777778	0.1	9117.0	balanced
SingleCellNet	ENDOTHELIAL_CELL	1.0	0.96	0.9795918367346939	50	1.0	0.1	9117.0	balanced
SVM	ENDOTHELIAL_CELL	1.0	0.96	0.9795918367346939	50	1.0	0.1	9117.0	balanced
RF	ENDOTHELIAL_CELL	0.9791666666666666	0.94	0.9591836734693877	50	0.9977777777777778	0.1	9117.0	balanced
scmapcell	ENDOTHELIAL_CELL	1.0	0.9	0.9473684210526316	50	1.0	0.1	9117.0	balanced
NMC	DUCTAL_CELL_TYPE_1	0.8163265306122449	0.8	0.8080808080808082	50	0.98	0.1	10317.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_1	0.9056603773584906	0.96	0.9320388349514563	50	0.9888888888888889	0.1	10317.0	balanced
scID	DUCTAL_CELL_TYPE_1	0.5853658536585366	0.48	0.5274725274725274	50	0.9622222222222222	0.1	10317.0	balanced
scmapcell	DUCTAL_CELL_TYPE_1	0.9183673469387755	0.9	0.9090909090909091	50	0.9911111111111112	0.1	10317.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_1	0.7666666666666667	0.92	0.8363636363636363	50	0.9688888888888889	0.1	10317.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_1	0.0	0.0	0.0	50	1.0	0.1	10317.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_1	0.9259259259259259	1.0	0.9615384615384615	50	0.9911111111111112	0.1	10317.0	balanced
scVI	DUCTAL_CELL_TYPE_1	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	10317.0	balanced
singleR	DUCTAL_CELL_TYPE_1	0.9074074074074074	0.98	0.9423076923076924	50	0.9888888888888889	0.1	10317.0	balanced
ACTINN	DUCTAL_CELL_TYPE_1	0.8909090909090909	0.98	0.9333333333333333	50	0.9866666666666667	0.1	10317.0	balanced
CHETAH	DUCTAL_CELL_TYPE_1	0.9787234042553191	0.92	0.9484536082474226	50	0.9977777777777778	0.1	10317.0	balanced
SVM	DUCTAL_CELL_TYPE_1	0.9259259259259259	1.0	0.9615384615384615	50	0.9911111111111112	0.1	10317.0	balanced
RF	DUCTAL_CELL_TYPE_1	0.8596491228070176	0.98	0.9158878504672898	50	0.9822222222222222	0.1	10317.0	balanced
kNN9	DUCTAL_CELL_TYPE_1	0.8	0.96	0.8727272727272728	50	0.9733333333333334	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_1	0.8727272727272727	0.96	0.9142857142857144	50	0.9844444444444445	0.1	10317.0	balanced
SVMrej	DUCTAL_CELL_TYPE_1	1.0	0.86	0.924731182795699	50	1.0	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_2	0.8909090909090909	0.98	0.9333333333333333	50	0.9866666666666667	0.1	11315.0	balanced
CHETAH	DUCTAL_CELL_TYPE_2	0.8135593220338984	0.96	0.8807339449541285	50	0.9755555555555555	0.1	11315.0	balanced
scVI	DUCTAL_CELL_TYPE_2	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	11315.0	balanced
ACTINN	DUCTAL_CELL_TYPE_2	0.9259259259259259	1.0	0.9615384615384615	50	0.9911111111111112	0.1	11315.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_2	1.0	0.06	0.11320754716981131	50	1.0	0.1	11315.0	balanced
scID	DUCTAL_CELL_TYPE_2	0.9411764705882353	0.64	0.7619047619047621	50	0.9955555555555555	0.1	11315.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_2	0.9803921568627451	1.0	0.99009900990099	50	0.9977777777777778	0.1	11315.0	balanced
singleR	DUCTAL_CELL_TYPE_2	0.8928571428571429	1.0	0.9433962264150945	50	0.9866666666666667	0.1	11315.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_2	0.98	0.98	0.98	50	0.9977777777777778	0.1	11315.0	balanced
kNN9	DUCTAL_CELL_TYPE_2	1.0	0.7	0.8235294117647058	50	1.0	0.1	11315.0	balanced
NMC	DUCTAL_CELL_TYPE_2	0.8409090909090909	0.74	0.7872340425531915	50	0.9844444444444445	0.1	11315.0	balanced
RF	DUCTAL_CELL_TYPE_2	0.9607843137254902	0.98	0.9702970297029702	50	0.9955555555555555	0.1	11315.0	balanced
SVMrej	DUCTAL_CELL_TYPE_2	1.0	0.82	0.9010989010989011	50	1.0	0.1	11315.0	balanced
scmapcell	DUCTAL_CELL_TYPE_2	0.9803921568627451	1.0	0.99009900990099	50	0.9977777777777778	0.1	11315.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_2	0.7818181818181819	0.86	0.819047619047619	50	0.9733333333333334	0.1	11315.0	balanced
SVM	DUCTAL_CELL_TYPE_2	1.0	1.0	1.0	50	1.0	0.1	11315.0	balanced
