method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
scmapcell	CAF	0.9962640099626401	1.0	0.9981285090455396	800	0.999375	0.14285714285714285	56	balanced
ACTINN	CAF	1.0	1.0	1.0	800	1.0	0.14285714285714285	56	balanced
SVMrej	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
scmapcell	ENDOTHELIAL	1.0	0.995	0.9974937343358395	800	1.0	0.14285714285714285	62	balanced
SVM	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
scVI	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
NMC	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
CaSTLe	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
SingleCellNet	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
scmapcluster	ENDOTHELIAL	1.0	0.94	0.9690721649484536	800	1.0	0.14285714285714285	62	balanced
singleR	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
kNN9	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
RF	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
scID	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
ACTINN	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
LDA	ENDOTHELIAL	0.9790897908979089	0.995	0.9869807811531308	800	0.9964583333333333	0.14285714285714285	62	balanced
CHETAH	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
Cell_BLAST	ENDOTHELIAL	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	62	balanced
LAmbDA	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
LDArej	ENDOTHELIAL	0.9790897908979089	0.995	0.9869807811531308	800	0.9964583333333333	0.14285714285714285	62	balanced
scPred	ENDOTHELIAL	1.0	1.0	1.0	800	1.0	0.14285714285714285	62	balanced
LAmbDA	MACROPHAGE	0.9962640099626401	1.0	0.9981285090455396	800	0.999375	0.14285714285714285	120	balanced
RF	MACROPHAGE	0.9975062344139651	1.0	0.9987515605493134	800	0.9995833333333334	0.14285714285714285	120	balanced
SVMrej	MACROPHAGE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	120	balanced
SingleCellNet	MACROPHAGE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	120	balanced
Cell_BLAST	MACROPHAGE	0.9826732673267327	0.9925	0.9875621890547265	800	0.9970833333333333	0.14285714285714285	120	balanced
scVI	MACROPHAGE	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	120	balanced
scPred	MACROPHAGE	0.9975	0.9975	0.9975	800	0.9995833333333334	0.14285714285714285	120	balanced
CHETAH	MACROPHAGE	0.9974905897114178	0.99375	0.9956167814652473	800	0.9995833333333334	0.14285714285714285	120	balanced
LDArej	MACROPHAGE	0.9987437185929648	0.99375	0.9962406015037594	800	0.9997916666666666	0.14285714285714285	120	balanced
SVM	MACROPHAGE	0.9975062344139651	1.0	0.9987515605493134	800	0.9995833333333334	0.14285714285714285	120	balanced
kNN9	MACROPHAGE	0.9355216881594373	0.9975	0.9655172413793104	800	0.9885416666666667	0.14285714285714285	120	balanced
scmapcell	MACROPHAGE	0.9876390605686032	0.99875	0.9931634555624611	800	0.9979166666666667	0.14285714285714285	120	balanced
NMC	MACROPHAGE	0.9974905897114178	0.99375	0.9956167814652473	800	0.9995833333333334	0.14285714285714285	120	balanced
scID	MACROPHAGE	0.9974842767295597	0.99125	0.9943573667711598	800	0.9995833333333334	0.14285714285714285	120	balanced
scmapcluster	MACROPHAGE	0.9960629921259843	0.94875	0.9718309859154929	800	0.999375	0.14285714285714285	120	balanced
ACTINN	MACROPHAGE	0.9975062344139651	1.0	0.9987515605493134	800	0.9995833333333334	0.14285714285714285	120	balanced
singleR	MACROPHAGE	0.9962453066332916	0.995	0.9956222639149468	800	0.999375	0.14285714285714285	120	balanced
CaSTLe	MACROPHAGE	0.9950248756218906	1.0	0.9975062344139651	800	0.9991666666666666	0.14285714285714285	120	balanced
LDA	MACROPHAGE	0.9987437185929648	0.99375	0.9962406015037594	800	0.9997916666666666	0.14285714285714285	120	balanced
SVMrej	BCELL	1.0	0.99875	0.9993746091307067	800	1.0	0.14285714285714285	512	balanced
singleR	BCELL	0.986232790988736	0.985	0.985616010006254	800	0.9977083333333333	0.14285714285714285	512	balanced
scPred	BCELL	1.0	0.99375	0.9968652037617556	800	1.0	0.14285714285714285	512	balanced
CHETAH	BCELL	1.0	0.9675	0.9834815756035579	800	1.0	0.14285714285714285	512	balanced
scmapcell	BCELL	0.9971988795518207	0.89	0.940554821664465	800	0.9995833333333334	0.14285714285714285	512	balanced
scID	BCELL	1.0	0.915	0.9556135770234987	800	1.0	0.14285714285714285	512	balanced
NMC	BCELL	0.9704069050554871	0.98375	0.9770328988206084	800	0.995	0.14285714285714285	512	balanced
LAmbDA	BCELL	0.9936948297604036	0.985	0.9893283113622098	800	0.9989583333333333	0.14285714285714285	512	balanced
LDArej	BCELL	0.9987063389391979	0.965	0.9815638906547998	800	0.9997916666666666	0.14285714285714285	512	balanced
scVI	BCELL	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	512	balanced
LDA	BCELL	0.9987129987129987	0.97	0.984147114774889	800	0.9997916666666666	0.14285714285714285	512	balanced
CaSTLe	BCELL	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	512	balanced
Cell_BLAST	BCELL	0.8719441210710128	0.93625	0.9029535864978903	800	0.9770833333333333	0.14285714285714285	512	balanced
SingleCellNet	BCELL	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	512	balanced
ACTINN	BCELL	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	512	balanced
RF	BCELL	0.9987515605493134	1.0	0.9993753903810119	800	0.9997916666666666	0.14285714285714285	512	balanced
SVM	BCELL	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	512	balanced
scmapcluster	BCELL	1.0	0.20125	0.3350676378772113	800	1.0	0.14285714285714285	512	balanced
kNN9	BCELL	0.9119351100811124	0.98375	0.9464822609741431	800	0.9841666666666666	0.14285714285714285	512	balanced
ACTINN	MELANOMA	1.0	1.0	1.0	800	1.0	0.14285714285714285	1252	balanced
scID	MELANOMA	1.0	0.98125	0.9905362776025236	800	1.0	0.14285714285714285	1252	balanced
scVI	MELANOMA	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	1252	balanced
singleR	MELANOMA	0.9839901477832512	0.99875	0.9913151364764269	800	0.9972916666666667	0.14285714285714285	1252	balanced
scPred	MELANOMA	1.0	0.99875	0.9993746091307067	800	1.0	0.14285714285714285	1252	balanced
Cell_BLAST	MELANOMA	0.9962025316455696	0.98375	0.989937106918239	800	0.999375	0.14285714285714285	1252	balanced
LAmbDA	MELANOMA	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	1252	balanced
CHETAH	MELANOMA	1.0	0.965	0.9821882951653944	800	1.0	0.14285714285714285	1252	balanced
kNN9	MELANOMA	0.9900744416873449	0.9975	0.9937733499377336	800	0.9983333333333333	0.14285714285714285	1252	balanced
RF	MELANOMA	0.99875	0.99875	0.99875	800	0.9997916666666666	0.14285714285714285	1252	balanced
LDA	MELANOMA	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	1252	balanced
scmapcell	MELANOMA	0.9962406015037594	0.99375	0.9949937421777222	800	0.999375	0.14285714285714285	1252	balanced
SingleCellNet	MELANOMA	1.0	0.995	0.9974937343358395	800	1.0	0.14285714285714285	1252	balanced
NMC	MELANOMA	0.9974651457541192	0.98375	0.9905601006922593	800	0.9995833333333334	0.14285714285714285	1252	balanced
SVMrej	MELANOMA	1.0	0.9975	0.9987484355444306	800	1.0	0.14285714285714285	1252	balanced
CaSTLe	MELANOMA	0.9987405541561712	0.99125	0.9949811794228356	800	0.9997916666666666	0.14285714285714285	1252	balanced
scmapcluster	MELANOMA	0.9937185929648241	0.98875	0.9912280701754386	800	0.9989583333333333	0.14285714285714285	1252	balanced
SVM	MELANOMA	1.0	1.0	1.0	800	1.0	0.14285714285714285	1252	balanced
LDArej	MELANOMA	1.0	0.99375	0.9968652037617556	800	1.0	0.14285714285714285	1252	balanced
SingleCellNet	TCELL	0.9975	0.9975	0.9975	800	0.9995833333333334	0.14285714285714285	2044	balanced
LAmbDA	TCELL	0.9826517967781908	0.99125	0.9869321717485999	800	0.9970833333333333	0.14285714285714285	2044	balanced
SVMrej	TCELL	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	2044	balanced
scPred	TCELL	0.9987389659520807	0.99	0.9943502824858756	800	0.9997916666666666	0.14285714285714285	2044	balanced
Cell_BLAST	TCELL	0.9622356495468278	0.79625	0.8714090287277703	800	0.9947916666666666	0.14285714285714285	2044	balanced
SVM	TCELL	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	2044	balanced
scmapcluster	TCELL	0.889763779527559	0.14125	0.2437971952535059	800	0.9970833333333333	0.14285714285714285	2044	balanced
NMC	TCELL	0.9471153846153846	0.985	0.965686274509804	800	0.9908333333333333	0.14285714285714285	2044	balanced
scID	TCELL	0.7906281156530409	0.99125	0.8796450360510261	800	0.95625	0.14285714285714285	2044	balanced
scmapcell	TCELL	0.9985250737463127	0.84625	0.9161028416779431	800	0.9997916666666666	0.14285714285714285	2044	balanced
kNN9	TCELL	0.9941434846266471	0.84875	0.9157113958192852	800	0.9991666666666666	0.14285714285714285	2044	balanced
CaSTLe	TCELL	0.9974937343358395	0.995	0.9962453066332916	800	0.9995833333333334	0.14285714285714285	2044	balanced
ACTINN	TCELL	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	2044	balanced
singleR	TCELL	0.9587378640776699	0.9875	0.9729064039408868	800	0.9929166666666667	0.14285714285714285	2044	balanced
LDArej	TCELL	0.9749687108886108	0.97375	0.9743589743589743	800	0.9958333333333333	0.14285714285714285	2044	balanced
scVI	TCELL	1.0	0.99625	0.9981214777708203	800	1.0	0.14285714285714285	2044	balanced
LDA	TCELL	0.9690210656753407	0.9775	0.9732420659614187	800	0.9947916666666666	0.14285714285714285	2044	balanced
RF	TCELL	0.998745294855709	0.995	0.9968691296180339	800	0.9997916666666666	0.14285714285714285	2044	balanced
CHETAH	TCELL	0.9684931506849315	0.88375	0.9241830065359476	800	0.9952083333333334	0.14285714285714285	2044	balanced
