method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
SVMrej	STELLATE_CELL	1.0	0.9175	0.9569752281616688	400	1.0	0.1	5907.0	balanced
SingleCellNet	STELLATE_CELL	0.9840848806366048	0.9275	0.954954954954955	400	0.9983333333333333	0.1	5907.0	balanced
ACTINN	STELLATE_CELL	0.9921465968586387	0.9475	0.969309462915601	400	0.9991666666666666	0.1	5907.0	balanced
SVM	STELLATE_CELL	0.987012987012987	0.95	0.9681528662420381	400	0.9986111111111111	0.1	5907.0	balanced
scmapcluster	STELLATE_CELL	0.9834710743801653	0.8925	0.9357798165137614	400	0.9983333333333333	0.1	5907.0	balanced
CHETAH	STELLATE_CELL	0.9971671388101983	0.88	0.9349269588313412	400	0.9997222222222222	0.1	5907.0	balanced
scmapcluster	FIBROBLAST	0.916083916083916	0.9825	0.948130277442702	400	0.99	0.1	6742.0	balanced
singleR	FIBROBLAST	0.9186046511627907	0.9875	0.9518072289156626	400	0.9902777777777778	0.1	6742.0	balanced
Cell_BLAST	FIBROBLAST	0.9349112426035503	0.79	0.856368563685637	400	0.9938888888888889	0.1	6742.0	balanced
LAmbDA	FIBROBLAST	0.866504854368932	0.8925	0.8793103448275861	400	0.9847222222222223	0.1	6742.0	balanced
CHETAH	FIBROBLAST	0.9230769230769231	0.96	0.9411764705882353	400	0.9911111111111112	0.1	6742.0	balanced
NMC	FIBROBLAST	0.9221556886227545	0.77	0.8392370572207086	400	0.9927777777777778	0.1	6742.0	balanced
CaSTLe	FIBROBLAST	0.9459459459459459	0.9625	0.9541511771995044	400	0.9938888888888889	0.1	6742.0	balanced
ACTINN	FIBROBLAST	0.9683698296836983	0.995	0.9815043156596794	400	0.9963888888888889	0.1	6742.0	balanced
SVM	FIBROBLAST	0.9705159705159705	0.9875	0.9789343246592317	400	0.9966666666666667	0.1	6742.0	balanced
scmapcell	FIBROBLAST	0.9646464646464646	0.955	0.9597989949748743	400	0.9961111111111111	0.1	6742.0	balanced
RF	FIBROBLAST	0.9495192307692307	0.9875	0.9681372549019609	400	0.9941666666666666	0.1	6742.0	balanced
scID	FIBROBLAST	0.9879032258064516	0.6125	0.7561728395061728	400	0.9991666666666666	0.1	6742.0	balanced
SingleCellNet	FIBROBLAST	0.9518072289156626	0.9875	0.9693251533742331	400	0.9944444444444445	0.1	6742.0	balanced
SVMrej	FIBROBLAST	0.9897435897435898	0.965	0.9772151898734178	400	0.9988888888888889	0.1	6742.0	balanced
scVI	FIBROBLAST	0.9607843137254902	0.98	0.9702970297029702	400	0.9955555555555555	0.1	6742.0	balanced
kNN9	FIBROBLAST	0.974025974025974	0.9375	0.9554140127388535	400	0.9972222222222222	0.1	6742.0	balanced
kNN9	ENDOTHELIAL_CELL	0.9893899204244032	0.9325	0.9601029601029601	400	0.9988888888888889	0.1	9117.0	balanced
scID	ENDOTHELIAL_CELL	1.0	0.4975	0.664440734557596	400	1.0	0.1	9117.0	balanced
LAmbDA	ENDOTHELIAL_CELL	0.9433497536945813	0.9575	0.9503722084367245	400	0.9936111111111111	0.1	9117.0	balanced
scmapcluster	ENDOTHELIAL_CELL	0.9871134020618557	0.9575	0.9720812182741116	400	0.9986111111111111	0.1	9117.0	balanced
scVI	ENDOTHELIAL_CELL	0.9899497487437185	0.985	0.9874686716791979	400	0.9988888888888889	0.1	9117.0	balanced
singleR	ENDOTHELIAL_CELL	0.9921465968586387	0.9475	0.969309462915601	400	0.9991666666666666	0.1	9117.0	balanced
ACTINN	ENDOTHELIAL_CELL	0.9923076923076923	0.9675	0.979746835443038	400	0.9991666666666666	0.1	9117.0	balanced
Cell_BLAST	ENDOTHELIAL_CELL	0.9916201117318436	0.8875	0.9366754617414247	400	0.9991666666666666	0.1	9117.0	balanced
NMC	ENDOTHELIAL_CELL	0.9882352941176471	0.84	0.9081081081081082	400	0.9988888888888889	0.1	9117.0	balanced
CaSTLe	ENDOTHELIAL_CELL	0.9922879177377892	0.965	0.9784537389100126	400	0.9991666666666666	0.1	9117.0	balanced
SVMrej	ENDOTHELIAL_CELL	0.9948051948051948	0.9575	0.975796178343949	400	0.9994444444444445	0.1	9117.0	balanced
CHETAH	ENDOTHELIAL_CELL	0.9859550561797753	0.8775	0.9285714285714286	400	0.9986111111111111	0.1	9117.0	balanced
SingleCellNet	ENDOTHELIAL_CELL	0.9872448979591837	0.9675	0.9772727272727273	400	0.9986111111111111	0.1	9117.0	balanced
SVM	ENDOTHELIAL_CELL	0.9898477157360406	0.975	0.982367758186398	400	0.9988888888888889	0.1	9117.0	balanced
RF	ENDOTHELIAL_CELL	0.9822784810126582	0.97	0.9761006289308176	400	0.9980555555555556	0.1	9117.0	balanced
scmapcell	ENDOTHELIAL_CELL	0.9922279792746114	0.9575	0.9745547073791349	400	0.9991666666666666	0.1	9117.0	balanced
NMC	DUCTAL_CELL_TYPE_1	0.8853868194842407	0.7725	0.8251001335113485	400	0.9888888888888889	0.1	10317.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_1	0.9124087591240876	0.9375	0.9247842170160295	400	0.99	0.1	10317.0	balanced
scID	DUCTAL_CELL_TYPE_1	0.8592592592592593	0.29	0.4336448598130841	400	0.9947222222222222	0.1	10317.0	balanced
scmapcell	DUCTAL_CELL_TYPE_1	0.9683377308707124	0.9175	0.9422336328626444	400	0.9966666666666667	0.1	10317.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_1	0.9525	0.9525	0.9525	400	0.9947222222222222	0.1	10317.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_1	0.9052631578947369	0.86	0.8820512820512821	400	0.99	0.1	10317.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_1	0.9509803921568627	0.97	0.9603960396039604	400	0.9944444444444445	0.1	10317.0	balanced
scVI	DUCTAL_CELL_TYPE_1	0.9605911330049262	0.975	0.9677419354838709	400	0.9955555555555555	0.1	10317.0	balanced
singleR	DUCTAL_CELL_TYPE_1	0.9359605911330049	0.95	0.9429280397022333	400	0.9927777777777778	0.1	10317.0	balanced
ACTINN	DUCTAL_CELL_TYPE_1	0.9492753623188406	0.9825	0.9656019656019655	400	0.9941666666666666	0.1	10317.0	balanced
CHETAH	DUCTAL_CELL_TYPE_1	0.958005249343832	0.9125	0.9346991037131882	400	0.9955555555555555	0.1	10317.0	balanced
SVM	DUCTAL_CELL_TYPE_1	0.9444444444444444	0.9775	0.9606879606879607	400	0.9936111111111111	0.1	10317.0	balanced
RF	DUCTAL_CELL_TYPE_1	0.9404466501240695	0.9475	0.9439601494396014	400	0.9933333333333333	0.1	10317.0	balanced
kNN9	DUCTAL_CELL_TYPE_1	0.9124087591240876	0.9375	0.9247842170160295	400	0.99	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_1	0.9073634204275535	0.955	0.930572472594397	400	0.9891666666666666	0.1	10317.0	balanced
SVMrej	DUCTAL_CELL_TYPE_1	0.9719387755102041	0.9525	0.9621212121212122	400	0.9969444444444444	0.1	10317.0	balanced
LAmbDA	DUCTAL_CELL_TYPE_2	0.9448441247002398	0.985	0.9645042839657283	400	0.9936111111111111	0.1	11315.0	balanced
CHETAH	DUCTAL_CELL_TYPE_2	0.7392996108949417	0.95	0.8315098468271336	400	0.9627777777777777	0.1	11315.0	balanced
scVI	DUCTAL_CELL_TYPE_2	0.9874055415617129	0.98	0.9836888331242158	400	0.9986111111111111	0.1	11315.0	balanced
ACTINN	DUCTAL_CELL_TYPE_2	0.9899749373433584	0.9875	0.9887359198998749	400	0.9988888888888889	0.1	11315.0	balanced
Cell_BLAST	DUCTAL_CELL_TYPE_2	0.9808219178082191	0.895	0.9359477124183007	400	0.9980555555555556	0.1	11315.0	balanced
scID	DUCTAL_CELL_TYPE_2	0.8823529411764706	0.6375	0.7402031930333816	400	0.9905555555555555	0.1	11315.0	balanced
scmapcluster	DUCTAL_CELL_TYPE_2	0.9357142857142857	0.9825	0.9585365853658536	400	0.9925	0.1	11315.0	balanced
singleR	DUCTAL_CELL_TYPE_2	0.9147465437788018	0.9925	0.9520383693045563	400	0.9897222222222222	0.1	11315.0	balanced
SingleCellNet	DUCTAL_CELL_TYPE_2	0.9656862745098039	0.985	0.9752475247524752	400	0.9961111111111111	0.1	11315.0	balanced
kNN9	DUCTAL_CELL_TYPE_2	0.9971830985915493	0.885	0.937748344370861	400	0.9997222222222222	0.1	11315.0	balanced
NMC	DUCTAL_CELL_TYPE_2	0.7186046511627907	0.7725	0.7445783132530119	400	0.9663888888888889	0.1	11315.0	balanced
RF	DUCTAL_CELL_TYPE_2	0.9514563106796117	0.98	0.9655172413793104	400	0.9944444444444445	0.1	11315.0	balanced
SVMrej	DUCTAL_CELL_TYPE_2	0.9948320413436692	0.9625	0.9783989834815756	400	0.9994444444444445	0.1	11315.0	balanced
scmapcell	DUCTAL_CELL_TYPE_2	0.9848484848484849	0.975	0.9798994974874371	400	0.9983333333333333	0.1	11315.0	balanced
CaSTLe	DUCTAL_CELL_TYPE_2	0.9607843137254902	0.98	0.9702970297029702	400	0.9955555555555555	0.1	11315.0	balanced
SVM	DUCTAL_CELL_TYPE_2	0.9850374064837906	0.9875	0.9862671660424469	400	0.9983333333333333	0.1	11315.0	balanced
