method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
Cell_BLAST	GMP_LIKE	0.0	0.0	0.0	200.0	1.0	0.16666666666666666	3042.0	balanced
SVMrej	GMP_LIKE	0.8421052631578947	0.4	0.5423728813559322	200	0.985	0.16666666666666666	3042.0	balanced
CaSTLe	GMP_LIKE	0.6410256410256411	0.625	0.6329113924050633	200	0.93	0.16666666666666666	3042.0	balanced
scPred	GMP_LIKE	0.7716049382716049	0.625	0.6906077348066298	200	0.963	0.16666666666666666	3042.0	balanced
scmapcell	GMP_LIKE	0.7804878048780488	0.32	0.45390070921985815	200	0.982	0.16666666666666666	3042.0	balanced
ACTINN	GMP_LIKE	0.6497695852534562	0.705	0.6762589928057554	200	0.924	0.16666666666666666	3042.0	balanced
scmapcluster	GMP_LIKE	0.6179775280898876	0.55	0.582010582010582	200	0.932	0.16666666666666666	3042.0	balanced
LAmbDA	GMP_LIKE	0.6424870466321243	0.62	0.6310432569974554	200	0.931	0.16666666666666666	3042.0	balanced
NMC	GMP_LIKE	0.44541484716157204	0.51	0.4755244755244756	200	0.873	0.16666666666666666	3042.0	balanced
kNN9	GMP_LIKE	0.5906735751295337	0.57	0.5801526717557252	200	0.921	0.16666666666666666	3042.0	balanced
scID	GMP_LIKE	0.2889908256880734	0.315	0.30143540669856456	200	0.845	0.16666666666666666	3042.0	balanced
singleR	GMP_LIKE	0.6633165829145728	0.66	0.6616541353383459	200	0.933	0.16666666666666666	3042.0	balanced
CHETAH	GMP_LIKE	0.6771653543307087	0.43	0.5259938837920489	200	0.959	0.16666666666666666	3042.0	balanced
SingleCellNet	GMP_LIKE	0.7579908675799086	0.83	0.79236276849642	200	0.947	0.16666666666666666	3042.0	balanced
CHETAH	HSC_PROG	0.8805031446540881	0.7	0.7799442896935933	200	0.981	0.16666666666666666	3386.0	balanced
scmapcluster	HSC_PROG	1.0	0.245	0.393574297188755	200	1.0	0.16666666666666666	3386.0	balanced
singleR	HSC_PROG	0.8341968911917098	0.805	0.8193384223918575	200	0.968	0.16666666666666666	3386.0	balanced
scPred	HSC_PROG	0.8908045977011494	0.775	0.8288770053475936	200	0.981	0.16666666666666666	3386.0	balanced
scVI	HSC_PROG	0.8518518518518519	0.805	0.8277634961439589	200	0.972	0.16666666666666666	3386.0	balanced
SVMrej	HSC_PROG	0.984251968503937	0.625	0.764525993883792	200	0.998	0.16666666666666666	3386.0	balanced
scID	HSC_PROG	0.6142857142857143	0.645	0.6292682926829268	200	0.919	0.16666666666666666	3386.0	balanced
NMC	HSC_PROG	0.41450777202072536	0.8	0.5460750853242321	200	0.774	0.16666666666666666	3386.0	balanced
SingleCellNet	HSC_PROG	0.8578947368421053	0.815	0.8358974358974358	200	0.973	0.16666666666666666	3386.0	balanced
scmapcell	HSC_PROG	0.9824561403508771	0.28	0.4357976653696498	200	0.999	0.16666666666666666	3386.0	balanced
SVM	HSC_PROG	0.882051282051282	0.86	0.8708860759493672	200	0.977	0.16666666666666666	3386.0	balanced
LAmbDA	HSC_PROG	0.7388888888888889	0.665	0.7	200	0.953	0.16666666666666666	3386.0	balanced
kNN9	HSC_PROG	0.7079207920792079	0.715	0.7114427860696516	200	0.941	0.16666666666666666	3386.0	balanced
ACTINN	HSC_PROG	0.8449197860962567	0.79	0.8165374677002585	200	0.971	0.16666666666666666	3386.0	balanced
CaSTLe	HSC_PROG	0.7183098591549296	0.765	0.7409200968523003	200	0.94	0.16666666666666666	3386.0	balanced
LDA	HSC_PROG	0.8208955223880597	0.825	0.8229426433915212	200	0.964	0.16666666666666666	3386.0	balanced
Cell_BLAST	HSC_PROG	0.0	0.0	0.0	200.0	1.0	0.16666666666666666	3386.0	balanced
LDArej	HSC_PROG	0.959349593495935	0.59	0.7306501547987616	200	0.995	0.16666666666666666	3386.0	balanced
RF	HSC_PROG	0.6828193832599119	0.775	0.7259953161592505	200	0.928	0.16666666666666666	3386.0	balanced
CaSTLe	MYELOID	0.7009803921568627	0.715	0.7079207920792078	200	0.939	0.16666666666666666	3806.0	balanced
NMC	MYELOID	0.6811594202898551	0.705	0.6928746928746928	200	0.934	0.16666666666666666	3806.0	balanced
SVMrej	MYELOID	0.9747899159663865	0.58	0.7272727272727273	200	0.997	0.16666666666666666	3806.0	balanced
ACTINN	MYELOID	0.7692307692307693	0.8	0.7843137254901961	200	0.952	0.16666666666666666	3806.0	balanced
RF	MYELOID	0.7638190954773869	0.76	0.7619047619047619	200	0.953	0.16666666666666666	3806.0	balanced
singleR	MYELOID	0.7450980392156863	0.76	0.7524752475247525	200	0.948	0.16666666666666666	3806.0	balanced
scVI	MYELOID	0.8382352941176471	0.855	0.8465346534653465	200	0.967	0.16666666666666666	3806.0	balanced
LDA	MYELOID	0.7627906976744186	0.82	0.7903614457831325	200	0.949	0.16666666666666666	3806.0	balanced
Cell_BLAST	MYELOID	0.0	0.0	0.0	200.0	1.0	0.16666666666666666	3806.0	balanced
CHETAH	MYELOID	0.8074534161490683	0.65	0.7202216066481996	200	0.969	0.16666666666666666	3806.0	balanced
LAmbDA	MYELOID	0.6413502109704642	0.76	0.6956521739130436	200	0.915	0.16666666666666666	3806.0	balanced
scmapcluster	MYELOID	0.8114754098360656	0.495	0.6149068322981366	200	0.977	0.16666666666666666	3806.0	balanced
scPred	MYELOID	0.8306010928961749	0.76	0.7937336814621411	200	0.969	0.16666666666666666	3806.0	balanced
kNN9	MYELOID	0.756578947368421	0.575	0.6534090909090908	200	0.963	0.16666666666666666	3806.0	balanced
SVM	MYELOID	0.8762886597938144	0.85	0.8629441624365483	200	0.976	0.16666666666666666	3806.0	balanced
scmapcell	MYELOID	0.8688524590163934	0.265	0.40613026819923376	200	0.992	0.16666666666666666	3806.0	balanced
scID	MYELOID	0.5650793650793651	0.89	0.6912621359223301	200	0.863	0.16666666666666666	3806.0	balanced
SingleCellNet	MYELOID	0.8146341463414634	0.835	0.8246913580246914	200	0.962	0.16666666666666666	3806.0	balanced
LDArej	MYELOID	0.7950819672131147	0.485	0.6024844720496895	200	0.975	0.16666666666666666	3806.0	balanced
LAmbDA	MYELOID_LIKE	0.7	0.56	0.6222222222222222	200	0.952	0.16666666666666666	4502.0	balanced
scID	MYELOID_LIKE	0.7703703703703704	0.52	0.6208955223880597	200	0.969	0.16666666666666666	4502.0	balanced
RF	MYELOID_LIKE	0.7771084337349398	0.645	0.7049180327868854	200	0.963	0.16666666666666666	4502.0	balanced
singleR	MYELOID_LIKE	0.9292035398230089	0.525	0.670926517571885	200	0.992	0.16666666666666666	4502.0	balanced
NMC	MYELOID_LIKE	0.7709923664122137	0.505	0.6102719033232629	200	0.97	0.16666666666666666	4502.0	balanced
scPred	MYELOID_LIKE	0.8616352201257862	0.685	0.7632311977715878	200	0.978	0.16666666666666666	4502.0	balanced
Cell_BLAST	MYELOID_LIKE	0.0	0.0	0.0	200.0	1.0	0.16666666666666666	4502.0	balanced
CHETAH	MYELOID_LIKE	0.7212121212121212	0.595	0.6520547945205479	200	0.954	0.16666666666666666	4502.0	balanced
CaSTLe	MYELOID_LIKE	0.6892655367231638	0.61	0.6472148541114059	200	0.945	0.16666666666666666	4502.0	balanced
scmapcluster	MYELOID_LIKE	0.8558558558558559	0.475	0.6109324758842444	200	0.984	0.16666666666666666	4502.0	balanced
LDArej	MYELOID_LIKE	0.9680851063829787	0.455	0.619047619047619	200	0.997	0.16666666666666666	4502.0	balanced
SVM	MYELOID_LIKE	0.8820224719101124	0.785	0.8306878306878306	200	0.979	0.16666666666666666	4502.0	balanced
scmapcell	MYELOID_LIKE	0.9358974358974359	0.365	0.525179856115108	200	0.995	0.16666666666666666	4502.0	balanced
LDA	MYELOID_LIKE	0.831081081081081	0.615	0.7068965517241379	200	0.975	0.16666666666666666	4502.0	balanced
scVI	MYELOID_LIKE	0.8288770053475936	0.775	0.8010335917312661	200	0.968	0.16666666666666666	4502.0	balanced
SingleCellNet	MYELOID_LIKE	0.8488372093023255	0.73	0.7849462365591398	200	0.974	0.16666666666666666	4502.0	balanced
SVMrej	MYELOID_LIKE	0.9807692307692307	0.51	0.6710526315789475	200	0.998	0.16666666666666666	4502.0	balanced
kNN9	MYELOID_LIKE	0.7337662337662337	0.565	0.6384180790960452	200	0.959	0.16666666666666666	4502.0	balanced
ACTINN	MYELOID_LIKE	0.7701149425287356	0.67	0.716577540106952	200	0.96	0.16666666666666666	4502.0	balanced
RF	HSC_PROG_LIKE	0.7091836734693877	0.695	0.702020202020202	200	0.943	0.16666666666666666	6300.0	balanced
CHETAH	HSC_PROG_LIKE	0.8205128205128205	0.48	0.6056782334384857	200	0.979	0.16666666666666666	6300.0	balanced
CaSTLe	HSC_PROG_LIKE	0.6482412060301508	0.645	0.6466165413533834	200	0.93	0.16666666666666666	6300.0	balanced
LAmbDA	HSC_PROG_LIKE	0.5766129032258065	0.715	0.6383928571428572	200	0.895	0.16666666666666666	6300.0	balanced
scmapcluster	HSC_PROG_LIKE	0.7361111111111112	0.265	0.3897058823529411	200	0.981	0.16666666666666666	6300.0	balanced
kNN9	HSC_PROG_LIKE	0.7037037037037037	0.285	0.40569395017793597	200	0.976	0.16666666666666666	6300.0	balanced
scPred	HSC_PROG_LIKE	0.8430232558139535	0.725	0.7795698924731183	200	0.973	0.16666666666666666	6300.0	balanced
SVM	HSC_PROG_LIKE	0.7912621359223301	0.815	0.8029556650246306	200	0.957	0.16666666666666666	6300.0	balanced
Cell_BLAST	HSC_PROG_LIKE	0.0	0.0	0.0	200.0	0.999	0.16666666666666666	6300.0	balanced
LDArej	HSC_PROG_LIKE	0.8349514563106796	0.43	0.5676567656765676	200	0.983	0.16666666666666666	6300.0	balanced
SingleCellNet	HSC_PROG_LIKE	0.8031088082901554	0.775	0.7888040712468193	200	0.962	0.16666666666666666	6300.0	balanced
scID	HSC_PROG_LIKE	0.5808383233532934	0.485	0.5286103542234333	200	0.93	0.16666666666666666	6300.0	balanced
ACTINN	HSC_PROG_LIKE	0.7378640776699029	0.76	0.7487684729064039	200	0.946	0.16666666666666666	6300.0	balanced
LDA	HSC_PROG_LIKE	0.7227722772277227	0.73	0.7263681592039801	200	0.944	0.16666666666666666	6300.0	balanced
scVI	HSC_PROG_LIKE	0.8102564102564103	0.79	0.8	200	0.963	0.16666666666666666	6300.0	balanced
SVMrej	HSC_PROG_LIKE	0.896551724137931	0.52	0.6582278481012658	200	0.988	0.16666666666666666	6300.0	balanced
singleR	HSC_PROG_LIKE	0.7470588235294118	0.635	0.6864864864864865	200	0.957	0.16666666666666666	6300.0	balanced
NMC	HSC_PROG_LIKE	0.7117117117117117	0.395	0.5080385852090034	200	0.968	0.16666666666666666	6300.0	balanced
scmapcell	HSC_PROG_LIKE	0.9230769230769231	0.12	0.21238938053097348	200	0.998	0.16666666666666666	6300.0	balanced
