method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
SVM	MAST_CELLS	1.0	0.99	0.9949748743718593	800	1.0	0.058823529411764705	613.0	balanced
LDA	MAST_CELLS	1.0	0.98625	0.9930774071743234	800	1.0	0.058823529411764705	613.0	balanced
RF	MAST_CELLS	1.0	0.985	0.9924433249370278	800	1.0	0.058823529411764705	613.0	balanced
scID	MAST_CELLS	1.0	0.40125	0.5727029438001784	800	1.0	0.058823529411764705	613.0	balanced
ACTINN	MAST_CELLS	0.9987373737373737	0.98875	0.9937185929648241	800	0.999921875	0.058823529411764705	613.0	balanced
Cell_BLAST	MAST_CELLS	0.8845177664974619	0.87125	0.8778337531486144	800	0.992890625	0.058823529411764705	613.0	balanced
NMC	MAST_CELLS	1.0	0.88375	0.9382879893828799	800	1.0	0.058823529411764705	613.0	balanced
kNN9	MAST_CELLS	0.9973958333333334	0.9575	0.9770408163265306	800	0.99984375	0.058823529411764705	613.0	balanced
singleR	MAST_CELLS	1.0	0.9575	0.9782886334610472	800	1.0	0.058823529411764705	613.0	balanced
LDArej	MAST_CELLS	1.0	0.985	0.9924433249370278	800	1.0	0.058823529411764705	613.0	balanced
scPred	MAST_CELLS	0.9521531100478469	0.4975	0.6535303776683087	800	0.9984375	0.058823529411764705	613.0	balanced
CHETAH	MAST_CELLS	1.0	0.93625	0.9670755326016786	800	1.0	0.058823529411764705	613.0	balanced
CaSTLe	MAST_CELLS	0.9974651457541192	0.98375	0.9905601006922593	800	0.99984375	0.058823529411764705	613.0	balanced
scmapcell	MAST_CELLS	0.9986962190352021	0.9575	0.9776643267389916	800	0.999921875	0.058823529411764705	613.0	balanced
LAmbDA	MAST_CELLS	0.8540410132689988	0.885	0.8692449355432782	800	0.990546875	0.058823529411764705	613.0	balanced
SingleCellNet	LANGERHANS_CELLS	0.9413233458177278	0.9425	0.9419113054341036	800	0.996328125	0.058823529411764705	714.0	balanced
kNN9	LANGERHANS_CELLS	0.8919631093544137	0.84625	0.868505452212957	800	0.99359375	0.058823529411764705	714.0	balanced
scID	LANGERHANS_CELLS	0.8775510204081632	0.05375	0.10129564193168433	800	0.99953125	0.058823529411764705	714.0	balanced
RF	LANGERHANS_CELLS	0.9476372924648787	0.9275	0.9374605180037904	800	0.996796875	0.058823529411764705	714.0	balanced
scPred	LANGERHANS_CELLS	0.9125475285171103	0.3	0.45155221072436497	800	0.998203125	0.058823529411764705	714.0	balanced
ACTINN	LANGERHANS_CELLS	0.95079950799508	0.96625	0.958462492250465	800	0.996875	0.058823529411764705	714.0	balanced
SVM	LANGERHANS_CELLS	0.9577114427860697	0.9625	0.9600997506234414	800	0.99734375	0.058823529411764705	714.0	balanced
SVMrej	LANGERHANS_CELLS	0.9748677248677249	0.92125	0.9473007712082263	800	0.998515625	0.058823529411764705	714.0	balanced
scmapcell	LANGERHANS_CELLS	0.9378612716763006	0.81125	0.8699731903485255	800	0.996640625	0.058823529411764705	714.0	balanced
Cell_BLAST	LANGERHANS_CELLS	0.8152173913043478	0.65625	0.7271468144044322	800	0.990703125	0.058823529411764705	714.0	balanced
scVI	LANGERHANS_CELLS	0.9639751552795031	0.97	0.9669781931464174	800	0.997734375	0.058823529411764705	714.0	balanced
LDArej	LANGERHANS_CELLS	0.9616438356164384	0.8775	0.9176470588235295	800	0.9978125	0.058823529411764705	714.0	balanced
NMC	LANGERHANS_CELLS	0.6594936708860759	0.65125	0.6553459119496855	800	0.978984375	0.058823529411764705	714.0	balanced
scmapcluster	LANGERHANS_CELLS	0.6622516556291391	0.875	0.7539041464728057	800	0.972109375	0.058823529411764705	714.0	balanced
LAmbDA	LANGERHANS_CELLS	0.8152046783625732	0.87125	0.8422960725075529	800	0.98765625	0.058823529411764705	714.0	balanced
CHETAH	LANGERHANS_CELLS	0.7686746987951807	0.39875	0.5251028806584362	800	0.9925	0.058823529411764705	714.0	balanced
CaSTLe	LANGERHANS_CELLS	0.9326683291770573	0.935	0.933832709113608	800	0.99578125	0.058823529411764705	714.0	balanced
singleR	LANGERHANS_CELLS	0.6591500433651344	0.95	0.778289810547875	800	0.969296875	0.058823529411764705	714.0	balanced
LDA	LANGERHANS_CELLS	0.9590163934426229	0.8775	0.9164490861618798	800	0.99765625	0.058823529411764705	714.0	balanced
SVMrej	ALVEOLAR_CELL	0.997289972899729	0.92	0.9570871261378413	800	0.99984375	0.058823529411764705	1335.0	balanced
scVI	ALVEOLAR_CELL	0.982028241335045	0.95625	0.9689677010766309	800	0.99890625	0.058823529411764705	1335.0	balanced
CHETAH	ALVEOLAR_CELL	0.9125	0.73	0.811111111111111	800	0.995625	0.058823529411764705	1335.0	balanced
Cell_BLAST	ALVEOLAR_CELL	0.8344051446945338	0.64875	0.7299578059071732	800	0.991953125	0.058823529411764705	1335.0	balanced
RF	ALVEOLAR_CELL	0.9767141009055628	0.94375	0.9599491417673236	800	0.99859375	0.058823529411764705	1335.0	balanced
LAmbDA	ALVEOLAR_CELL	0.8787878787878788	0.725	0.7945205479452054	800	0.99375	0.058823529411764705	1335.0	balanced
kNN9	ALVEOLAR_CELL	0.8094713656387665	0.91875	0.860655737704918	800	0.986484375	0.058823529411764705	1335.0	balanced
NMC	ALVEOLAR_CELL	0.9044117647058824	0.46125	0.6109271523178808	800	0.996953125	0.058823529411764705	1335.0	balanced
CaSTLe	ALVEOLAR_CELL	0.9571984435797666	0.9225	0.939528962444303	800	0.997421875	0.058823529411764705	1335.0	balanced
singleR	ALVEOLAR_CELL	0.9475308641975309	0.7675	0.8480662983425413	800	0.99734375	0.058823529411764705	1335.0	balanced
SVM	ALVEOLAR_CELL	0.9780077619663649	0.945	0.9612205975842338	800	0.998671875	0.058823529411764705	1335.0	balanced
LDArej	ALVEOLAR_CELL	0.8800489596083231	0.89875	0.8893011750154607	800	0.99234375	0.058823529411764705	1335.0	balanced
scPred	ALVEOLAR_CELL	0.9735849056603774	0.645	0.7759398496240603	800	0.99890625	0.058823529411764705	1335.0	balanced
scmapcell	ALVEOLAR_CELL	0.9835164835164835	0.67125	0.7979197622585438	800	0.999296875	0.058823529411764705	1335.0	balanced
scID	ALVEOLAR_CELL	0.6522633744855967	0.39625	0.49300155520995337	800	0.986796875	0.058823529411764705	1335.0	balanced
ACTINN	ALVEOLAR_CELL	0.9772423025435074	0.9125	0.9437621202327084	800	0.998671875	0.058823529411764705	1335.0	balanced
scmapcluster	ALVEOLAR_CELL	0.9604989604989606	0.5775	0.7213114754098361	800	0.998515625	0.058823529411764705	1335.0	balanced
SingleCellNet	ALVEOLAR_CELL	0.978494623655914	0.91	0.9430051813471503	800	0.99875	0.058823529411764705	1335.0	balanced
LDA	ALVEOLAR_CELL	0.8730350665054414	0.9025	0.8875230485556239	800	0.991796875	0.058823529411764705	1335.0	balanced
singleR	FIBROBLASTS	1.0	0.93625	0.9670755326016786	800	1.0	0.058823529411764705	1460.0	balanced
NMC	FIBROBLASTS	1.0	0.6	0.7499999999999999	800	1.0	0.058823529411764705	1460.0	balanced
CHETAH	FIBROBLASTS	0.9879679144385026	0.92375	0.9547803617571059	800	0.999296875	0.058823529411764705	1460.0	balanced
scPred	FIBROBLASTS	0.9948253557567918	0.96125	0.9777495232040687	800	0.9996875	0.058823529411764705	1460.0	balanced
scmapcell	FIBROBLASTS	1.0	0.945	0.9717223650385605	800	1.0	0.058823529411764705	1460.0	balanced
SVMrej	FIBROBLASTS	1.0	0.9575	0.9782886334610472	800	1.0	0.058823529411764705	1460.0	balanced
scID	FIBROBLASTS	1.0	0.55125	0.7107171635777599	800	1.0	0.058823529411764705	1460.0	balanced
SVM	FIBROBLASTS	0.9974619289340102	0.9825	0.9899244332493703	800	0.99984375	0.058823529411764705	1460.0	balanced
SingleCellNet	FIBROBLASTS	0.9922380336351876	0.95875	0.9752066115702479	800	0.99953125	0.058823529411764705	1460.0	balanced
LAmbDA	FIBROBLASTS	0.8604972375690608	0.77875	0.8175853018372703	800	0.992109375	0.058823529411764705	1460.0	balanced
CaSTLe	FIBROBLASTS	0.9909443725743855	0.9575	0.9739351557533376	800	0.999453125	0.058823529411764705	1460.0	balanced
Cell_BLAST	FIBROBLASTS	0.7996768982229402	0.61875	0.6976744186046512	800	0.9903125	0.058823529411764705	1460.0	balanced
RF	FIBROBLASTS	0.9923175416133163	0.96875	0.9803921568627451	800	0.99953125	0.058823529411764705	1460.0	balanced
LDArej	FIBROBLASTS	0.9972413793103448	0.90375	0.9481967213114756	800	0.99984375	0.058823529411764705	1460.0	balanced
kNN9	FIBROBLASTS	0.9847009735744089	0.885	0.9321922317314021	800	0.999140625	0.058823529411764705	1460.0	balanced
scVI	FIBROBLASTS	0.9974747474747475	0.9875	0.992462311557789	800	0.99984375	0.058823529411764705	1460.0	balanced
scmapcluster	FIBROBLASTS	1.0	0.74	0.8505747126436781	800	1.0	0.058823529411764705	1460.0	balanced
LDA	FIBROBLASTS	0.9958791208791209	0.90625	0.9489528795811519	800	0.999765625	0.058823529411764705	1460.0	balanced
ACTINN	FIBROBLASTS	1.0	0.97625	0.9879822896900696	800	1.0	0.058823529411764705	1460.0	balanced
scmapcluster	ENDOTHELIAL_CELL	1.0	0.7475	0.8555078683834049	800	1.0	0.058823529411764705	1507.0	balanced
CaSTLe	ENDOTHELIAL_CELL	0.9819819819819819	0.95375	0.9676601141407736	800	0.99890625	0.058823529411764705	1507.0	balanced
NMC	ENDOTHELIAL_CELL	0.5923645320197044	0.60125	0.596774193548387	800	0.974140625	0.058823529411764705	1507.0	balanced
LDArej	ENDOTHELIAL_CELL	0.9959677419354839	0.92625	0.9598445595854921	800	0.999765625	0.058823529411764705	1507.0	balanced
scVI	ENDOTHELIAL_CELL	0.9987341772151899	0.98625	0.9924528301886792	800	0.999921875	0.058823529411764705	1507.0	balanced
ACTINN	ENDOTHELIAL_CELL	1.0	0.96	0.9795918367346939	800	1.0	0.058823529411764705	1507.0	balanced
scID	ENDOTHELIAL_CELL	0.7820224719101123	0.435	0.5590361445783133	800	0.992421875	0.058823529411764705	1507.0	balanced
kNN9	ENDOTHELIAL_CELL	0.9884892086330935	0.85875	0.9190635451505017	800	0.999375	0.058823529411764705	1507.0	balanced
