method	class	precision	recall	f1_score	support	specificity	cellprop	sorting	dataset
scmapcell	B.CELL	1.0	0.46	0.6301369863013699	200	1.0	0.1111111111111111	818	balanced
scID	B.CELL	0.03164556962025317	0.025	0.02793296089385475	200	0.904375	0.1111111111111111	818	balanced
SVMrej	B.CELL	0.9945652173913043	0.915	0.953125	200	0.999375	0.1111111111111111	818	balanced
CHETAH	B.CELL	0.9625668449197861	0.9	0.9302325581395349	200	0.995625	0.1111111111111111	818	balanced
singleR	B.CELL	0.9791666666666666	0.94	0.9591836734693877	200	0.9975	0.1111111111111111	818	balanced
NMC	B.CELL	0.8045454545454546	0.885	0.842857142857143	200	0.973125	0.1111111111111111	818	balanced
LAmbDA	B.CELL	0.905940594059406	0.915	0.9104477611940299	200	0.988125	0.1111111111111111	818	balanced
RF	B.CELL	0.9289099526066351	0.98	0.9537712895377128	200	0.990625	0.1111111111111111	818	balanced
scmapcluster	B.CELL	1.0	0.225	0.36734693877551017	200	1.0	0.1111111111111111	818	balanced
Cell_BLAST	B.CELL	0.9285714285714286	0.39	0.5492957746478874	200	0.99625	0.1111111111111111	818	balanced
SVM	B.CELL	0.985	0.985	0.985	200	0.998125	0.1111111111111111	818	balanced
LDArej	B.CELL	0.9894736842105263	0.94	0.964102564102564	200	0.99875	0.1111111111111111	818	balanced
scVI	B.CELL	0.9698492462311558	0.965	0.9674185463659147	200	0.99625	0.1111111111111111	818	balanced
CaSTLe	B.CELL	0.9698492462311558	0.965	0.9674185463659147	200	0.99625	0.1111111111111111	818	balanced
LDA	B.CELL	0.9896373056994818	0.955	0.9720101781170483	200	0.99875	0.1111111111111111	818	balanced
SingleCellNet	B.CELL	0.9803921568627451	1.0	0.99009900990099	200	0.9975	0.1111111111111111	818	balanced
ACTINN	B.CELL	0.9898477157360406	0.975	0.982367758186398	200	0.99875	0.1111111111111111	818	balanced
kNN9	B.CELL	0.30071174377224197	0.845	0.44356955380577423	200	0.754375	0.1111111111111111	818	balanced
singleR	T.CD4	0.5105740181268882	0.845	0.6365348399246703	200	0.89875	0.1111111111111111	856	balanced
Cell_BLAST	T.CD4	0.3333333333333333	0.005	0.009852216748768473	200	0.99875	0.1111111111111111	856	balanced
scPred	T.CD4	0.5203252032520326	0.32	0.3962848297213623	200	0.963125	0.1111111111111111	856	balanced
kNN9	T.CD4	0.8	0.02	0.03902439024390244	200	0.999375	0.1111111111111111	856	balanced
NMC	T.CD4	0.5673758865248227	0.4	0.46920821114369504	200	0.961875	0.1111111111111111	856	balanced
scID	T.CD4	0.24064171122994651	0.225	0.23255813953488372	200	0.91125	0.1111111111111111	856	balanced
RF	T.CD4	0.6610169491525424	0.78	0.7155963302752293	200	0.95	0.1111111111111111	856	balanced
ACTINN	T.CD4	0.6060606060606061	0.6	0.6030150753768845	200	0.95125	0.1111111111111111	856	balanced
CaSTLe	T.CD4	0.8018433179723502	0.87	0.8345323741007193	200	0.973125	0.1111111111111111	856	balanced
LDA	T.CD4	0.5460122699386503	0.445	0.49035812672176304	200	0.95375	0.1111111111111111	856	balanced
LDArej	T.CD4	0.5892857142857143	0.33	0.42307692307692313	200	0.97125	0.1111111111111111	856	balanced
SVMrej	T.CD4	0.7288135593220338	0.215	0.332046332046332	200	0.99	0.1111111111111111	856	balanced
CHETAH	T.CD4	0.7232142857142857	0.405	0.5192307692307692	200	0.980625	0.1111111111111111	856	balanced
SingleCellNet	T.CD4	0.8623853211009175	0.94	0.8995215311004784	200	0.98125	0.1111111111111111	856	balanced
scmapcell	T.CD4	0.4166666666666667	0.025	0.04716981132075472	200	0.995625	0.1111111111111111	856	balanced
scmapcluster	T.CD4	0.6506024096385542	0.27	0.3816254416961131	200	0.981875	0.1111111111111111	856	balanced
SVM	T.CD4	0.6712328767123288	0.735	0.7016706443914082	200	0.955	0.1111111111111111	856	balanced
LAmbDA	T.CD4	0.472	0.59	0.5244444444444444	200	0.9175	0.1111111111111111	856	balanced
scVI	T.CD4	0.57	0.57	0.57	200	0.94625	0.1111111111111111	856	balanced
Cell_BLAST	T.CD8	0.6	0.015	0.029268292682926828	200	0.99875	0.1111111111111111	1759	balanced
scID	T.CD8	0.15130023640661938	0.32	0.20545746388443017	200	0.775625	0.1111111111111111	1759	balanced
kNN9	T.CD8	0.6	0.165	0.25882352941176473	200	0.98625	0.1111111111111111	1759	balanced
SingleCellNet	T.CD8	0.8975609756097561	0.92	0.908641975308642	200	0.986875	0.1111111111111111	1759	balanced
RF	T.CD8	0.8076923076923077	0.84	0.8235294117647058	200	0.975	0.1111111111111111	1759	balanced
SVM	T.CD8	0.865979381443299	0.84	0.8527918781725888	200	0.98375	0.1111111111111111	1759	balanced
singleR	T.CD8	0.8114285714285714	0.71	0.7573333333333333	200	0.979375	0.1111111111111111	1759	balanced
scVI	T.CD8	0.8292682926829268	0.85	0.8395061728395061	200	0.978125	0.1111111111111111	1759	balanced
scmapcell	T.CD8	0.5	0.015	0.029126213592233007	200	0.998125	0.1111111111111111	1759	balanced
CHETAH	T.CD8	0.7014218009478673	0.74	0.7201946472019465	200	0.960625	0.1111111111111111	1759	balanced
LDA	T.CD8	0.8047337278106509	0.68	0.7371273712737128	200	0.979375	0.1111111111111111	1759	balanced
SVMrej	T.CD8	0.9312977099236641	0.61	0.7371601208459215	200	0.994375	0.1111111111111111	1759	balanced
NMC	T.CD8	0.6850828729281768	0.62	0.6509186351706037	200	0.964375	0.1111111111111111	1759	balanced
scmapcluster	T.CD8	0.68	0.255	0.37090909090909097	200	0.985	0.1111111111111111	1759	balanced
LDArej	T.CD8	0.8368794326241135	0.59	0.6920821114369501	200	0.985625	0.1111111111111111	1759	balanced
LAmbDA	T.CD8	0.5954198473282443	0.78	0.6753246753246752	200	0.93375	0.1111111111111111	1759	balanced
CaSTLe	T.CD8	0.9025641025641026	0.88	0.8911392405063291	200	0.988125	0.1111111111111111	1759	balanced
ACTINN	T.CD8	0.7857142857142857	0.77	0.7777777777777778	200	0.97375	0.1111111111111111	1759	balanced
scPred	T.CD8	0.8482758620689655	0.615	0.7130434782608697	200	0.98625	0.1111111111111111	1759	balanced
LAmbDA	MAL	0.8930232558139535	0.96	0.925301204819277	200	0.985625	0.1111111111111111	2036	balanced
Cell_BLAST	MAL	0.76	0.475	0.5846153846153846	200	0.98125	0.1111111111111111	2036	balanced
scPred	MAL	0.8872549019607843	0.905	0.8960396039603961	200	0.985625	0.1111111111111111	2036	balanced
CHETAH	MAL	0.8571428571428571	0.87	0.8635235732009925	200	0.981875	0.1111111111111111	2036	balanced
scVI	MAL	0.9353233830845771	0.94	0.9376558603491272	200	0.991875	0.1111111111111111	2036	balanced
kNN9	MAL	0.8690476190476191	0.73	0.7934782608695652	200	0.98625	0.1111111111111111	2036	balanced
scID	MAL	0.09765625	0.125	0.10964912280701754	200	0.855625	0.1111111111111111	2036	balanced
ACTINN	MAL	0.9234449760765551	0.965	0.9437652811735943	200	0.99	0.1111111111111111	2036	balanced
singleR	MAL	0.6621621621621622	0.98	0.7903225806451613	200	0.9375	0.1111111111111111	2036	balanced
LDA	MAL	0.9365079365079365	0.885	0.910025706940874	200	0.9925	0.1111111111111111	2036	balanced
LDArej	MAL	0.9411764705882353	0.88	0.9095607235142118	200	0.993125	0.1111111111111111	2036	balanced
NMC	MAL	0.8481675392670157	0.81	0.8286445012787724	200	0.981875	0.1111111111111111	2036	balanced
CaSTLe	MAL	0.8866995073891626	0.9	0.8933002481389578	200	0.985625	0.1111111111111111	2036	balanced
scmapcell	MAL	0.9171597633136095	0.775	0.8401084010840109	200	0.99125	0.1111111111111111	2036	balanced
scmapcluster	MAL	0.8302752293577982	0.905	0.8660287081339714	200	0.976875	0.1111111111111111	2036	balanced
SVMrej	MAL	0.9574468085106383	0.9	0.9278350515463918	200	0.995	0.1111111111111111	2036	balanced
SingleCellNet	MAL	0.9458128078817734	0.96	0.9528535980148883	200	0.993125	0.1111111111111111	2036	balanced
RF	MAL	0.9458128078817734	0.96	0.9528535980148883	200	0.993125	0.1111111111111111	2036	balanced
SVM	MAL	0.9414634146341463	0.965	0.9530864197530864	200	0.9925	0.1111111111111111	2036	balanced
