method	class	precision	recall	f1_score	support	specificity	Cell Labels	category
LDA	TCELL	0.8695652173913043	0.5882352941176471	0.7017543859649124	34	0.9907692307692308	TCELL	Immune
LDA	macro avg	0.5720247067346186	0.4438080495356037	0.4891088976491162	359	0.0		
LDA	weighted avg	0.7729723660722867	0.8133704735376045	0.7844429008010954	359	0.0		
LDArej	BCELL	0.0	0.0	0.0	17	0.9883040935672516	BCELL	Immune
LDArej	EPITHELIAL	0.8524590163934426	0.9558823529411764	0.9012131715771232	272	0.4827586206896552	EPITHELIAL	Tumour
LDArej	FIBROBLAST	0.625	0.29411764705882354	0.4	17	0.9912280701754386	FIBROBLAST	Fibroblast
LDArej	MACROPHAGE	0.25	0.10526315789473684	0.14814814814814814	19	0.9823529411764704	MACROPHAGE	Immune
LDArej	TCELL	0.8125	0.38235294117647056	0.52	34	0.9907692307692308	TCELL	Immune
LDArej	UNLABELED	0.0	0.0	0.0	0	0.9498607242339832		
LDArej	macro avg	0.4233265027322404	0.2896026831785345	0.32822688662087857	359	0.0		
LDArej	weighted avg	0.7656513996072879	0.7799442896935933	0.7588434470300621	359	0.0		
NMC	BCELL	0.8888888888888888	0.4705882352941176	0.6153846153846153	17	0.9970760233918128	BCELL	Immune
NMC	EPITHELIAL	0.9552238805970148	0.7058823529411765	0.8118393234672305	272	0.8965517241379308	EPITHELIAL	Tumour
NMC	FIBROBLAST	1.0	0.6470588235294118	0.7857142857142858	17	1.0	FIBROBLAST	Fibroblast
NMC	MACROPHAGE	0.5	0.7368421052631579	0.5957446808510638	19	0.9588235294117649	MACROPHAGE	Immune
NMC	TCELL	0.3090909090909091	1.0	0.4722222222222222	34	0.7661538461538462	TCELL	Immune
NMC	macro avg	0.7306407357153626	0.7120743034055728	0.6561810255278835	359	0.0		
NMC	weighted avg	0.868916706246769	0.7214484679665738	0.7576982779763058	359	0.0		
kNN9	BCELL	0.0	0.0	0.0	17	1.0	BCELL	Immune
kNN9	EPITHELIAL	0.7597765363128491	1.0	0.8634920634920634	272	0.011494252873563218	EPITHELIAL	Tumour
kNN9	FIBROBLAST	0.0	0.0	0.0	17	1.0	FIBROBLAST	Fibroblast
kNN9	MACROPHAGE	1.0	0.05263157894736842	0.1	19	1.0	MACROPHAGE	Immune
kNN9	TCELL	0.0	0.0	0.0	34	1.0	TCELL	Immune
kNN9	macro avg	0.35195530726256985	0.21052631578947367	0.19269841269841267	359	0.0		
kNN9	weighted avg	0.6285772085712952	0.7604456824512534	0.6595260202502542	359	0.0		
ACTINN	BCELL	0.8571428571428571	0.35294117647058826	0.5	17	0.9970760233918128	BCELL	Immune
ACTINN	EPITHELIAL	0.9006622516556292	1.0	0.9477351916376306	272	0.6551724137931034	EPITHELIAL	Tumour
ACTINN	FIBROBLAST	1.0	0.5294117647058824	0.6923076923076924	17	1.0	FIBROBLAST	Fibroblast
ACTINN	MACROPHAGE	0.7692307692307693	0.5263157894736842	0.625	19	0.9911764705882352	MACROPHAGE	Immune
ACTINN	TCELL	0.8928571428571429	0.7352941176470589	0.806451612903226	34	0.9907692307692308	TCELL	Immune
ACTINN	macro avg	0.8839786041772797	0.6287925696594427	0.7142988993697098	359	0.0		
ACTINN	weighted avg	0.895610274357346	0.8969359331476323	0.8839764839369805	359	0.0		
scVI	BCELL	0.8571428571428571	0.7058823529411765	0.7741935483870968	17	0.9941520467836256	BCELL	Immune
scVI	EPITHELIAL	0.9890909090909092	1.0	0.9945155393053016	272	0.9655172413793104	EPITHELIAL	Tumour
scVI	FIBROBLAST	1.0	0.9411764705882352	0.9696969696969696	17	1.0	FIBROBLAST	Fibroblast
scVI	MACROPHAGE	0.8947368421052632	0.8947368421052632	0.8947368421052632	19	0.9941176470588236	MACROPHAGE	Immune
scVI	TCELL	0.8857142857142857	0.9117647058823528	0.8985507246376812	34	0.9876923076923076	TCELL	Immune
scVI	macro avg	0.9253369788106629	0.8907120743034056	0.9063387248264624	359	0.0		
scVI	weighted avg	0.9685750461237926	0.9693593314763232	0.968537855532458	359	0.0		
Cell_BLAST	BCELL	0.0	0.0	0.0	17	1.0	BCELL	Immune
Cell_BLAST	EPITHELIAL	0.7661971830985915	1.0	0.8676236044657097	272	0.045977011494252866	EPITHELIAL	Tumour
Cell_BLAST	FIBROBLAST	0.0	0.0	0.0	17	1.0	FIBROBLAST	Fibroblast
Cell_BLAST	MACROPHAGE	0.0	0.0	0.0	19	1.0	MACROPHAGE	Immune
Cell_BLAST	TCELL	0.0	0.0	0.0	34	1.0	TCELL	Immune
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0	0.9888579387186628		
Cell_BLAST	macro avg	0.12769953051643193	0.16666666666666666	0.1446039340776183	359	0.0		
Cell_BLAST	weighted avg	0.5805170858017185	0.7576601671309192	0.6573638451662202	359	0.0		
SingleCellNet	BCELL	1.0	0.29411764705882354	0.4545454545454545	17	1.0	BCELL	Immune
SingleCellNet	EPITHELIAL	0.9379310344827586	1.0	0.9679715302491104	272	0.7931034482758621	EPITHELIAL	Tumour
SingleCellNet	FIBROBLAST	1.0	0.7058823529411765	0.8275862068965517	17	1.0	FIBROBLAST	Fibroblast
SingleCellNet	MACROPHAGE	1.0	0.5263157894736842	0.6896551724137931	19	1.0	MACROPHAGE	Immune
SingleCellNet	TCELL	0.9285714285714286	0.7647058823529411	0.8387096774193549	34	0.9938461538461538	TCELL	Immune
SingleCellNet	UNLABELED	0.0	0.0	0.0	0	0.9610027855153204		
SingleCellNet	macro avg	0.8110837438423646	0.5485036119711042	0.6297446735873774	359	0.0		
SingleCellNet	weighted avg	0.9462079942917518	0.9052924791086352	0.9100391971598671	359	0.0		
LAmbDA	BCELL	0.21052631578947367	0.4705882352941176	0.2909090909090909	17	0.912280701754386	BCELL	Immune
LAmbDA	EPITHELIAL	0.9383259911894272	0.7830882352941176	0.8537074148296592	272	0.8390804597701149	EPITHELIAL	Tumour
LAmbDA	FIBROBLAST	0.375	0.7058823529411765	0.4897959183673469	17	0.9415204678362572	FIBROBLAST	Fibroblast
LAmbDA	MACROPHAGE	0.3870967741935484	0.631578947368421	0.48	19	0.9441176470588236	MACROPHAGE	Immune
LAmbDA	TCELL	0.6451612903225806	0.5882352941176471	0.6153846153846154	34	0.966153846153846	TCELL	Immune
LAmbDA	macro avg	0.5112220742990059	0.6358746130030959	0.5459594078981425	359	0.0		
LAmbDA	weighted avg	0.8202477424863243	0.7381615598885793	0.7674748716279768	359	0.0		
scPred	BCELL	0.9285714285714286	0.7647058823529411	0.8387096774193549	17	0.9970760233918128	BCELL	Immune
scPred	EPITHELIAL	0.9645390070921984	1.0	0.9819494584837544	272	0.8850574712643678	EPITHELIAL	Tumour
scPred	FIBROBLAST	1.0	0.7647058823529411	0.8666666666666666	17	1.0	FIBROBLAST	Fibroblast
scPred	MACROPHAGE	0.9047619047619048	1.0	0.95	19	0.9941176470588236	MACROPHAGE	Immune
scPred	TCELL	0.9642857142857144	0.7941176470588235	0.8709677419354839	34	0.9969230769230768	TCELL	Immune
scPred	UNLABELED	0.0	0.0	0.0	0	0.9972144846796658		
scPred	macro avg	0.7936930091185409	0.7205882352941176	0.7513822574175433	359	0.0		
scPred	weighted avg	0.9613273389720968	0.958217270194986	0.9575057208435936	359	0.0		
CaSTLe	BCELL	1.0	0.1176470588235294	0.21052631578947367	17	1.0	BCELL	Immune
CaSTLe	EPITHELIAL	0.9006622516556292	1.0	0.9477351916376306	272	0.6551724137931034	EPITHELIAL	Tumour
CaSTLe	FIBROBLAST	1.0	0.5882352941176471	0.7407407407407407	17	1.0	FIBROBLAST	Fibroblast
CaSTLe	MACROPHAGE	0.5	0.15789473684210525	0.24	19	0.9911764705882352	MACROPHAGE	Immune
CaSTLe	TCELL	0.6666666666666666	0.7647058823529411	0.7123287671232877	34	0.96	TCELL	Immune
CaSTLe	macro avg	0.8134657836644592	0.5256965944272446	0.5702662030582266	359	0.0		
CaSTLe	weighted avg	0.8667041758133643	0.8718662952646241	0.8432721174613954	359	0.0		
CHETAH	BCELL	0.9285714285714286	0.7647058823529411	0.8387096774193549	17	0.9970760233918128	BCELL	Immune
CHETAH	EPITHELIAL	0.9958677685950412	0.8860294117647058	0.9377431906614786	272	0.9885057471264368	EPITHELIAL	Tumour
CHETAH	FIBROBLAST	0.9411764705882352	0.9411764705882352	0.9411764705882352	17	0.9970760233918128	FIBROBLAST	Fibroblast
CHETAH	MACROPHAGE	0.75	0.7894736842105263	0.7692307692307692	19	0.9852941176470588	MACROPHAGE	Immune
CHETAH	TCELL	0.9655172413793104	0.8235294117647058	0.8888888888888891	34	0.9969230769230768	TCELL	Immune
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.8969359331476323		
CHETAH	macro avg	0.7635221515223359	0.7008191434468524	0.7292914994647878	359	0.0		
CHETAH	weighted avg	0.9742042717283068	0.8718662952646241	0.9196708056090752	359	0.0		
scID	BCELL	1.0	0.1176470588235294	0.21052631578947367	17	1.0	BCELL	Immune
scID	EPITHELIAL	1.0	0.19117647058823528	0.32098765432098764	272	1.0	EPITHELIAL	Tumour
scID	FIBROBLAST	0.9411764705882352	0.9411764705882352	0.9411764705882352	17	0.9970760233918128	FIBROBLAST	Fibroblast
scID	MACROPHAGE	1.0	0.3157894736842105	0.4799999999999999	19	1.0	MACROPHAGE	Immune
scID	TCELL	0.0	0.0	0.0	34	1.0	TCELL	Immune
scID	UNLABELED	0.0	0.0	0.0	0	0.21448467966573814		
scID	macro avg	0.6568627450980392	0.2609649122807018	0.3254484067831161	359	0.0		
scID	weighted avg	0.9025069637883008	0.2116991643454039	0.32314091739200473	359	0.0		
scmapcell	BCELL	0.0	0.0	0.0	17	1.0	BCELL	Immune
scmapcell	EPITHELIAL	0.8478260869565217	0.8602941176470589	0.854014598540146	272	0.5172413793103449	EPITHELIAL	Tumour
scmapcell	FIBROBLAST	0.0	0.0	0.0	17	1.0	FIBROBLAST	Fibroblast
scmapcell	MACROPHAGE	0.0	0.0	0.0	19	1.0	MACROPHAGE	Immune
scmapcell	TCELL	0.0	0.0	0.0	34	1.0	TCELL	Immune
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.7688022284122563		
scmapcell	macro avg	0.14130434782608695	0.1433823529411765	0.14233576642335768	359	0.0		
scmapcell	weighted avg	0.6423640547414315	0.6518105849582173	0.647052843462172	359	0.0		
scmapcluster	BCELL	0.0	0.0	0.0	17	1.0	BCELL	Immune
scmapcluster	EPITHELIAL	0.9824561403508772	0.4117647058823529	0.5803108808290156	272	0.9770114942528736	EPITHELIAL	Tumour
scmapcluster	FIBROBLAST	0.0	0.0	0.0	17	1.0	FIBROBLAST	Fibroblast
scmapcluster	MACROPHAGE	0.0	0.0	0.0	19	1.0	MACROPHAGE	Immune
scmapcluster	TCELL	0.0	0.0	0.0	34	1.0	TCELL	Immune
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.31754874651810583		
scmapcluster	macro avg	0.16374269005847952	0.06862745098039215	0.09671848013816926	359	0.0		
scmapcluster	weighted avg	0.7443678834970434	0.3119777158774373	0.4396784389568029	359	0.0		
singleR	BCELL	0.9230769230769232	0.7058823529411765	0.8000000000000002	17	0.9970760233918128	BCELL	Immune
singleR	EPITHELIAL	0.974910394265233	1.0	0.9872958257713248	272	0.9195402298850576	EPITHELIAL	Tumour
singleR	FIBROBLAST	1.0	0.9411764705882352	0.9696969696969696	17	1.0	FIBROBLAST	Fibroblast
singleR	MACROPHAGE	0.9444444444444444	0.8947368421052632	0.9189189189189191	19	0.9970588235294118	MACROPHAGE	Immune
singleR	TCELL	0.9696969696969696	0.9411764705882352	0.955223880597015	34	0.9969230769230768	TCELL	Immune
singleR	macro avg	0.962425746296714	0.896594427244582	0.9262271189968456	359	0.0		
singleR	weighted avg	0.9715378171214276	0.9721448467966574	0.9709370041626934	359	0.0		
