method	class	precision	recall	f1_score	support	specificity	Cell Labels	category
LDArej	HSC_PROG	0.6137164543236651	0.6686355581807443	0.64	3386.0	0.9231681673586024	HSC_PROG	Stem/Progenitor
LDArej	HSC_PROG_LIKE	0.6844556568988939	0.5598412698412698	0.6159084955906751	6300.0	0.8959892535022068	HSC_PROG_LIKE	Tumour
LDArej	MYELOID	0.6737481031866465	0.6999474513925381	0.6865979381443299	3806.0	0.9288354388481272	MYELOID	Immune
LDArej	MYELOID_LIKE	0.6762656758012077	0.6468236339404709	0.6612170753860128	4502.0	0.9200275371464632	MYELOID_LIKE	Tumour
LDArej	UNLABELED	0.0	0.0	0.0	0.0	0.9852733324214654		
LDArej	macro avg	0.4765406173551546	0.4849820841669986	0.4784460829190783	21933.0	0.0		
LDArej	weighted avg	0.6157890419611186	0.5956321524643232	0.6032274081966905	21933.0	0.0		
NMC	GMP	0.25541365907828983	0.5128205128205128	0.340993328391401	897.0	0.93625213918996	GMP	Stem/Progenitor
NMC	GMP_LIKE	0.40703103542982705	0.4871794871794872	0.4435133921891366	3042.0	0.8857127732782807	GMP_LIKE	Tumour
NMC	HSC_PROG	0.4309383463437948	0.7988777318369757	0.5598675359619166	3386.0	0.8074082061788969	HSC_PROG	Stem/Progenitor
NMC	HSC_PROG_LIKE	0.8541666666666666	0.41	0.554054054054054	6300.0	0.971790443293034	HSC_PROG_LIKE	Tumour
NMC	MYELOID	0.8182363527294542	0.7167630057803468	0.7641456582633053	3806.0	0.9665692061565619	MYELOID	Immune
NMC	MYELOID_LIKE	0.7756742738589212	0.6643713904931142	0.7157214644651831	4502.0	0.9503757673111124	MYELOID_LIKE	Tumour
NMC	macro avg	0.5902433890178257	0.5983353546850728	0.5630492388874994	21933.0	0.0		
NMC	weighted avg	0.6799797037382945	0.5903889116855879	0.6005474481505688	21933.0	0.0		
kNN9	GMP	0.5635939323220537	0.5384615384615384	0.5507411630558723	897.0	0.9822209545540976	GMP	Stem/Progenitor
kNN9	GMP_LIKE	0.5621754577753485	0.6761998685075609	0.6139382181763916	3042.0	0.9151977131967604	GMP_LIKE	Tumour
kNN9	HSC_PROG	0.6952380952380952	0.8839338452451271	0.7783123130932259	3386.0	0.9292607968943764	HSC_PROG	Stem/Progenitor
kNN9	HSC_PROG_LIKE	0.8573589799005835	0.6296825396825397	0.7260913333943443	6300.0	0.957781615812704	HSC_PROG_LIKE	Tumour
kNN9	MYELOID	0.8325791855203621	0.7735155018392013	0.8019613184418415	3806.0	0.9673415347272024	MYELOID	Immune
kNN9	MYELOID_LIKE	0.7302485350575874	0.802754331408263	0.7647867950481431	4502.0	0.9234123113992312	MYELOID_LIKE	Tumour
kNN9	macro avg	0.7068656976356716	0.717424604190705	0.705971856868303	21933.0	0.0		
kNN9	weighted avg	0.7489852983456489	0.7321387863037432	0.7325350250657968	21933.0	0.0		
ACTINN	GMP	0.8101788170563962	0.6566332218506131	0.7253694581280787	897.0	0.99343981745579	GMP	Stem/Progenitor
ACTINN	GMP_LIKE	0.7258064516129032	0.7840236686390533	0.7537926675094817	3042.0	0.9523053305806998	GMP_LIKE	Tumour
ACTINN	HSC_PROG	0.9036033261472128	0.8665091553455405	0.8846675712347355	3386.0	0.9831239553566614	HSC_PROG	Stem/Progenitor
ACTINN	HSC_PROG_LIKE	0.8706536856745479	0.8942857142857142	0.8823114869626497	6300.0	0.9464594127806564	HSC_PROG_LIKE	Tumour
ACTINN	MYELOID	0.8834162955200421	0.8859695218076721	0.8846910665092483	3806.0	0.9754509847189275	MYELOID	Immune
ACTINN	MYELOID_LIKE	0.8618015963511972	0.8394047090182142	0.8504557218408911	4502.0	0.9652343525902128	MYELOID_LIKE	Tumour
ACTINN	macro avg	0.8425766953937166	0.8211376651578012	0.8302146620308476	21933.0	0.0		
ACTINN	weighted avg	0.8535752479967409	0.8522773902338941	0.8523059463562728	21933.0	0.0		
scVI	GMP	0.8433292533659731	0.7681159420289855	0.8039673278879813	897.0	0.9939151930024721	GMP	Stem/Progenitor
scVI	GMP_LIKE	0.8127753303964758	0.849112426035503	0.8305466237942122	3042.0	0.9685035201948018	GMP_LIKE	Tumour
scVI	HSC_PROG	0.9359419375197224	0.8759598346131128	0.9049580472921434	3386.0	0.989054833665822	HSC_PROG	Stem/Progenitor
scVI	HSC_PROG_LIKE	0.897561723662015	0.9290476190476189	0.91303330473442	6300.0	0.9572698778225548	HSC_PROG_LIKE	Tumour
scVI	MYELOID	0.9421066738139908	0.9235417761429322	0.9327318561761976	3806.0	0.9880840734815468	MYELOID	Immune
scVI	MYELOID_LIKE	0.9141022802745185	0.9171479342514438	0.9156225745648076	4502.0	0.9777408066089152	MYELOID_LIKE	Tumour
scVI	macro avg	0.890969533172116	0.8771542553532661	0.8834766224082937	21933.0	0.0		
scVI	weighted avg	0.9006343692691271	0.8997857110290429	0.8998353880432648	21933.0	0.0		
Cell_BLAST	GMP	0.8275862068965517	0.4013377926421405	0.5405405405405405	897.0	0.9964346833998861	GMP	Stem/Progenitor
Cell_BLAST	GMP_LIKE	0.7526607066836952	0.5811965811965812	0.6559079948061584	3042.0	0.969244613837277	GMP_LIKE	Tumour
Cell_BLAST	HSC_PROG	0.9087566844919788	0.8030124040165387	0.8526183756663532	3386.0	0.9852806383781744	HSC_PROG	Stem/Progenitor
Cell_BLAST	HSC_PROG_LIKE	0.8537016219688454	0.8438095238095238	0.8487267502195258	6300.0	0.9417258363717776	HSC_PROG_LIKE	Tumour
Cell_BLAST	MYELOID	0.775812892184826	0.7146610614818707	0.7439824945295405	3806.0	0.9566392673911844	MYELOID	Immune
Cell_BLAST	MYELOID_LIKE	0.7868561278863233	0.6888049755664151	0.7345730190690513	4502.0	0.951809993689404	MYELOID_LIKE	Tumour
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0.0	0.8867915925773948		
Cell_BLAST	macro avg	0.7007677485874599	0.5761174769590099	0.6251927392615956	21933.0	0.0		
Cell_BLAST	weighted avg	0.8198823327776067	0.7287648748461223	0.7683730651293842	21933.0	0.0		
SingleCellNet	GMP	0.92091388400703	0.5841694537346711	0.7148703956343793	897.0	0.9978608100399315	GMP	Stem/Progenitor
SingleCellNet	GMP_LIKE	0.8097217780620403	0.8323471400394478	0.8208785864807912	3042.0	0.9685035201948018	GMP_LIKE	Tumour
SingleCellNet	HSC_PROG	0.9125208681135224	0.8071470761961016	0.8566055477197931	3386.0	0.9858737262090904	HSC_PROG	Stem/Progenitor
SingleCellNet	HSC_PROG_LIKE	0.8472062211981567	0.9338095238095238	0.8884022953790395	6300.0	0.9321307490564832	HSC_PROG_LIKE	Tumour
SingleCellNet	MYELOID	0.8566632231404959	0.8715186547556489	0.8640270903881219	3806.0	0.9693826888067524	MYELOID	Immune
SingleCellNet	MYELOID_LIKE	0.8592408495255309	0.844735673034207	0.851926523297491	4502.0	0.9642590786529746	MYELOID_LIKE	Tumour
SingleCellNet	macro avg	0.8677111373411294	0.8122879202616001	0.8327850731499361	21933.0	0.0		
SingleCellNet	weighted avg	0.8592162853980978	0.856791136643414	0.8553144833961733	21933.0	0.0		
LAmbDA	GMP	0.4893138357705287	0.4849498327759197	0.4871220604703248	897.0	0.9784179501806428	GMP	Stem/Progenitor
LAmbDA	GMP_LIKE	0.6029048207663782	0.6413543721236029	0.621535520866518	3042.0	0.9319781906728072	GMP_LIKE	Tumour
LAmbDA	HSC_PROG	0.8199067909454061	0.7274069698759599	0.7708920187793428	3386.0	0.9708308621340378	HSC_PROG	Stem/Progenitor
LAmbDA	HSC_PROG_LIKE	0.7679976250556627	0.8212698412698413	0.7937408913093503	6300.0	0.9000191901746306	HSC_PROG_LIKE	Tumour
LAmbDA	MYELOID	0.717828418230563	0.8441933788754598	0.7758995411736296	3806.0	0.9303249296629338	MYELOID	Immune
LAmbDA	MYELOID_LIKE	0.8301308827624617	0.6621501554864505	0.7366860249598418	4502.0	0.9650048763696862	MYELOID_LIKE	Tumour
LAmbDA	macro avg	0.7046803955885	0.6968874250678724	0.6976460095931679	21933.0	0.0		
LAmbDA	weighted avg	0.7457641271796576	0.7393881365978207	0.7389824315702198	21933.0	0.0		
scPred	GMP	0.8846815834767642	0.5730211817168339	0.6955345060893099	897.0	0.9968149838372314	GMP	Stem/Progenitor
scPred	GMP_LIKE	0.8212465699725597	0.6886916502301118	0.7491507241194351	3042.0	0.9758615213593774	GMP_LIKE	Tumour
scPred	HSC_PROG	0.9549915397631134	0.8334317779090372	0.8900804289544235	3386.0	0.9928290289534696	HSC_PROG	Stem/Progenitor
scPred	HSC_PROG_LIKE	0.9061371841155236	0.8765079365079365	0.8910763272551235	6300.0	0.9634107337043434	HSC_PROG_LIKE	Tumour
scPred	MYELOID	0.9435506632797064	0.8783499737256962	0.9097836440332018	3806.0	0.988966734705136	MYELOID	Immune
scPred	MYELOID_LIKE	0.9243656072924366	0.8334073745002222	0.8765331152902698	4502.0	0.9823877000745798	MYELOID_LIKE	Tumour
scPred	UNLABELED	0.0	0.0	0.0	0.0	0.9019741941366891		
scPred	macro avg	0.7764247354143006	0.6690585563699768	0.7160226779631091	21933.0	0.0		
scPred	weighted avg	0.911261790374048	0.8228696484749008	0.8635021557975449	21933.0	0.0		
CaSTLe	GMP	0.7761413843888071	0.5875139353400223	0.668781725888325	897.0	0.9927742916904354	GMP	Stem/Progenitor
CaSTLe	GMP_LIKE	0.7798045602605863	0.7869822485207101	0.7833769633507853	3042.0	0.9642157641204806	GMP_LIKE	Tumour
CaSTLe	HSC_PROG	0.9167210973220118	0.8290017720023627	0.8706575682382134	3386.0	0.9862511457378552	HSC_PROG	Stem/Progenitor
CaSTLe	HSC_PROG_LIKE	0.8517598948444575	0.9257142857142856	0.8871986004411653	6300.0	0.9350732424998399	HSC_PROG_LIKE	Tumour
CaSTLe	MYELOID	0.8693790149892934	0.8533893851812927	0.8613099973481835	3806.0	0.973078832680532	MYELOID	Immune
CaSTLe	MYELOID_LIKE	0.8462216347213043	0.8531763660595291	0.8496847693839178	4502.0	0.9599563995181001	MYELOID_LIKE	Tumour
CaSTLe	macro avg	0.8400045977544099	0.8059629988030337	0.8201682707750985	21933.0	0.0		
CaSTLe	weighted avg	0.8506367390565102	0.8502712807185521	0.8491202444327008	21933.0	0.0		
CHETAH	GMP	0.4666666666666667	0.6164994425863991	0.5312199807877042	897.0	0.9699562654497051	GMP	Stem/Progenitor
CHETAH	GMP_LIKE	0.7019867549668874	0.3833004602235371	0.4958537103976185	3042.0	0.973797046212482	GMP_LIKE	Tumour
CHETAH	HSC_PROG	0.928927680798005	0.6600708800945068	0.7717541436464089	3386.0	0.9907801800830324	HSC_PROG	Stem/Progenitor
CHETAH	HSC_PROG_LIKE	0.9122212813999436	0.513015873015873	0.6567103525347963	6300.0	0.980106185632956	HSC_PROG_LIKE	Tumour
CHETAH	MYELOID	0.8471518987341772	0.7033631108775618	0.7685902957220787	3806.0	0.9733546643129034	MYELOID	Immune
CHETAH	MYELOID_LIKE	0.7976190476190477	0.5952909817858729	0.6817603663190028	4502.0	0.96098904251047	MYELOID_LIKE	Tumour
CHETAH	UNLABELED	0.0	0.0	0.0	0.0	0.6982628915333061		
CHETAH	macro avg	0.6649390471692468	0.4959343926548215	0.5579841213439443	21933.0	0.0		
CHETAH	weighted avg	0.8326051150127293	0.5718779920667487	0.6715846393944496	21933.0	0.0		
scID	GMP	0.06741167988464311	0.2084726867335563	0.10187959684009808	897.0	0.877020346073398	GMP	Stem/Progenitor
scID	GMP_LIKE	0.19756493506493505	0.4000657462195924	0.2645077157139752	3042.0	0.7383410089460589	GMP_LIKE	Tumour
scID	HSC_PROG	0.8132158590308369	0.2725930301240402	0.4083167440831675	3386.0	0.9885695799859816	HSC_PROG	Stem/Progenitor
scID	HSC_PROG_LIKE	0.7931442080378249	0.31952380952380954	0.4555329260013578	6300.0	0.9664171943964691	HSC_PROG_LIKE	Tumour
scID	MYELOID	0.5126964933494559	0.4456121912769312	0.4768062974416643	3806.0	0.911071881723396	MYELOID	Immune
scID	MYELOID_LIKE	0.7447478991596639	0.3149711239449134	0.4427099594130503	4502.0	0.9721186392060124	MYELOID_LIKE	Tumour
scID	UNLABELED	0.0	0.0	0.0	0.0	0.8124287603155063		
scID	macro avg	0.44696872493248	0.28017694111754904	0.3071076056419019	21933.0	0.0		
scID	weighted avg	0.6253588708496605	0.3398531892581954	0.4083454796052599	21933.0	0.0		
scmapcell	GMP	0.8283378746594006	0.338907469342252	0.4810126582278481	897.0	0.9970051340559042	GMP	Stem/Progenitor
scmapcell	GMP_LIKE	0.7406989853438557	0.4319526627218935	0.5456810631229235	3042.0	0.9756497803186702	GMP_LIKE	Tumour
scmapcell	HSC_PROG	0.9879649890590808	0.5333727111636148	0.6927502876869965	3386.0	0.998813824338168	HSC_PROG	Stem/Progenitor
scmapcell	HSC_PROG_LIKE	0.9351230425055927	0.5307936507936508	0.6771972458485217	6300.0	0.9851595982856778	HSC_PROG_LIKE	Tumour
scmapcell	MYELOID	0.9117512574302696	0.5239096163951655	0.6654430168529951	3806.0	0.9893528989904562	MYELOID	Immune
scmapcell	MYELOID_LIKE	0.9199591280653951	0.5999555752998668	0.7262705028233396	4502.0	0.9865182720440594	MYELOID_LIKE	Tumour
scmapcell	UNLABELED	0.0	0.0	0.0	0.0	0.5775771668262436		
scmapcell	macro avg	0.7605478967233708	0.4226988122452062	0.5411935392232321	21933.0	0.0		
scmapcell	weighted avg	0.9047796146470976	0.5226371221447135	0.6613674005953286	21933.0	0.0		
scmapcluster	GMP	0.4461538461538462	0.5819397993311036	0.5050798258345428	897.0	0.9691956645750144	GMP	Stem/Progenitor
scmapcluster	GMP_LIKE	0.5270920166720102	0.5404339250493096	0.5336795974679435	3042.0	0.9219204912392144	GMP_LIKE	Tumour
scmapcluster	HSC_PROG	0.9925062447960034	0.3520378027170703	0.5197296708088075	3386.0	0.9995147463201596	HSC_PROG	Stem/Progenitor
scmapcluster	HSC_PROG_LIKE	0.8739495798319328	0.3136507936507936	0.4616283144492466	6300.0	0.9817693341009404	HSC_PROG_LIKE	Tumour
scmapcluster	MYELOID	0.7848240469208211	0.5625328428796637	0.6553412917049279	3806.0	0.967617366359574	MYELOID	Immune
scmapcluster	MYELOID_LIKE	0.9360751005811354	0.4651266103953798	0.6214571894939901	4502.0	0.9917962251161724	MYELOID_LIKE	Tumour
scmapcluster	UNLABELED	0.0	0.0	0.0	0.0	0.5797656499338896		
scmapcluster	macro avg	0.6515144049936784	0.4022459677176172	0.4709879842513512	21933.0	0.0		
scmapcluster	weighted avg	0.8239352955789732	0.4362832261888479	0.5487895959964821	21933.0	0.0		
singleR	GMP	0.2714468629961588	0.9453734671125976	0.4217856254663019	897.0	0.8918045255752044	GMP	Stem/Progenitor
singleR	GMP_LIKE	0.6005830903790087	0.7449046679815909	0.6650036683785766	3042.0	0.9202265629135568	GMP_LIKE	Tumour
singleR	HSC_PROG	0.8154970760233918	0.8236857649143532	0.8195709667940052	3386.0	0.9659783253356338	HSC_PROG	Stem/Progenitor
singleR	HSC_PROG_LIKE	0.9204336265084884	0.7142857142857143	0.8043614264009296	6300.0	0.9751167402290029	HSC_PROG_LIKE	Tumour
singleR	MYELOID	0.6937949640287769	0.8108250131371518	0.7477586624666829	3806.0	0.924863463341976	MYELOID	Immune
singleR	MYELOID_LIKE	0.964896884598508	0.4884495779653487	0.6485769060610529	4502.0	0.9954104755894669	MYELOID_LIKE	Tumour
singleR	macro avg	0.7111087507557222	0.7545873675661262	0.6845095425945914	21933.0	0.0		
singleR	weighted avg	0.8031284343689961	0.7152692290156385	0.7299361622019932	21933.0	0.0		
