method	class	precision	recall	f1_score	support	specificity	Cell Labels	category
ora	OPC	1.0	0.9778325123152708	0.9887920298879204	406	1.0	OPC	Brain
ora	VASCULAR	1.0	0.9607843137254902	0.98	51	1.0	VASCULAR	Vascular
ora	macro avg	0.995732667399443	0.960614901329204	0.977424466022384	3589	0.0		
ora	weighted avg	0.9904629023514356	0.9902479799387016	0.9901868619332742	3589	0.0		
adobo	ASTOCYTE	1.0	0.8863636363636364	0.9397590361445785	88	1.0	ASTOCYTE	Brain
adobo	IMMUNE	0.9983739837398374	0.3324309691391445	0.4987814784727863	1847	0.9994259471871412	IMMUNE	Immune
adobo	NEOPLASTIC	0.0	0.0	0.0	1091	1.0	NEOPLASTIC	Tumour
adobo	NEURON	1.0	0.9523809523809524	0.975609756097561	21	1.0	NEURON	Brain
adobo	OLIGODENDROCYTE	0.1694560669456067	0.9529411764705882	0.2877442273534636	85	0.8867009132420092	OLIGODENDROCYTE	Brain
adobo	OPC	0.0	0.0	0.0	406	1.0	OPC	Brain
adobo	Unknown	0.0	0.0	0.0	0	0.3318473112287545		
adobo	VASCULAR	0.0	0.0	0.0	51	1.0	VASCULAR	Vascular
adobo	macro avg	0.3959787563356805	0.39051459179429016	0.3377368122585486	3589	0.0		
adobo	weighted avg	0.5481751222228632	0.2209529116745612	0.2922525076965874	3589	0.0		
sccatch	ASTOCYTE	1.0	0.8863636363636364	0.9397590361445785	88	1.0	ASTOCYTE	Brain
sccatch	IMMUNE	0.0	0.0	0.0	1847	1.0	IMMUNE	Immune
sccatch	NEOPLASTIC	0.0	0.0	0.0	1091	1.0	NEOPLASTIC	Tumour
sccatch	NEURON	0.0	0.0	0.0	21	1.0	NEURON	Brain
sccatch	OLIGODENDROCYTE	1.0	0.9529411764705882	0.9759036144578312	85	1.0	OLIGODENDROCYTE	Brain
sccatch	OPC	1.0	0.9778325123152708	0.9887920298879204	406	1.0	OPC	Brain
sccatch	Unknown	0.0	0.0	0.0	0	0.1549178044023405		
sccatch	VASCULAR	0.0	0.0	0.0	51	1.0	VASCULAR	Vascular
sccatch	macro avg	0.375	0.3521421656436869	0.3630568350612912	3589	0.0		
sccatch	weighted avg	0.16132627472833658	0.1549178044023405	0.15801063431154475	3589	0.0		
SVM	ASTOCYTE	1.0	0.8636363636363636	0.9268292682926828	88	1.0	ASTOCYTE	Brain
SVM	IMMUNE	0.9940604751619871	0.9967514889009204	0.9954041632873748	1847	0.9936854190585532	IMMUNE	Immune
SVM	NEOPLASTIC	0.966010733452594	0.9899175068744273	0.9778180172023541	1091	0.9847878302642114	NEOPLASTIC	Tumour
SVM	NEURON	0.95	0.9047619047619048	0.9268292682926828	21	0.999719730941704	NEURON	Brain
SVM	OLIGODENDROCYTE	0.975	0.9176470588235294	0.9454545454545454	85	0.9994292237442922	OLIGODENDROCYTE	Brain
SVM	OPC	0.9924433249370276	0.9704433497536946	0.9813200498132004	406	0.9990574929311968	OPC	Brain
SVM	VASCULAR	1.0	0.9019607843137256	0.9484536082474228	51	1.0	VASCULAR	Vascular
SVM	macro avg	0.9825020762216584	0.9350169224377952	0.9574441315128948	3589	0.0		
SVM	weighted avg	0.9848716627877968	0.9846753970465312	0.9845321948208045	3589	0.0		
SVMrej	ASTOCYTE	1.0	0.7272727272727273	0.8421052631578948	88	1.0	ASTOCYTE	Brain
SVMrej	IMMUNE	0.9983669025585192	0.9929615592853276	0.995656894679696	1847	0.9982778415614236	IMMUNE	Immune
SVMrej	NEOPLASTIC	0.9860205032618826	0.9697525206232814	0.9778188539741222	1091	0.9939951961569256	NEOPLASTIC	Tumour
SVMrej	NEURON	1.0	0.5714285714285714	0.7272727272727273	21	1.0	NEURON	Brain
SVMrej	OLIGODENDROCYTE	1.0	0.9058823529411764	0.9506172839506172	85	1.0	OLIGODENDROCYTE	Brain
SVMrej	OPC	1.0	0.9458128078817734	0.9721518987341772	406	1.0	OPC	Brain
SVMrej	UNLABELED	0.0	0.0	0.0	0	0.9721370855391472		
SVMrej	VASCULAR	1.0	0.8235294117647058	0.9032258064516128	51	1.0	VASCULAR	Vascular
SVMrej	macro avg	0.8730484257275503	0.7420799938996954	0.7961060910276059	3589	0.0		
SVMrej	weighted avg	0.9949100133976873	0.9671217609361941	0.9798599333353856	3589	0.0		
RF	ASTOCYTE	1.0	0.7840909090909091	0.8789808917197451	88	1.0	ASTOCYTE	Brain
RF	IMMUNE	0.9967550027041644	0.9978343259339468	0.9972943722943722	1847	0.9965556831228471	IMMUNE	Immune
RF	NEOPLASTIC	0.9444444444444444	0.9972502291475709	0.9701292911279537	1091	0.9743795036028824	NEOPLASTIC	Tumour
RF	NEURON	1.0	0.5238095238095238	0.6875000000000001	21	1.0	NEURON	Brain
RF	OLIGODENDROCYTE	1.0	0.8941176470588236	0.9440993788819876	85	1.0	OLIGODENDROCYTE	Brain
RF	OPC	0.9923469387755102	0.958128078817734	0.974937343358396	406	0.9990574929311968	OPC	Brain
RF	VASCULAR	1.0	0.7843137254901961	0.8791208791208792	51	1.0	VASCULAR	Vascular
RF	macro avg	0.9905066265605884	0.8485063484783864	0.9045803080719048	3589	0.0		
RF	weighted avg	0.9805762708348671	0.9796600724435776	0.9788547657183848	3589	0.0		
LDA	ASTOCYTE	0.927710843373494	0.875	0.9005847953216374	88	0.998286203941731	ASTOCYTE	Brain
LDA	IMMUNE	0.9839055793991416	0.9929615592853276	0.9884128267313392	1847	0.9827784156142364	IMMUNE	Immune
LDA	NEOPLASTIC	0.9567956795679567	0.9743354720439964	0.9654859218891916	1091	0.9807846277021616	NEOPLASTIC	Tumour
LDA	NEURON	0.9444444444444444	0.8095238095238095	0.8717948717948718	21	0.999719730941704	NEURON	Brain
LDA	OLIGODENDROCYTE	0.9746835443037974	0.9058823529411764	0.9390243902439024	85	0.9994292237442922	OLIGODENDROCYTE	Brain
LDA	OPC	0.9897435897435898	0.9507389162561576	0.969849246231156	406	0.9987433239082626	OPC	Brain
LDA	VASCULAR	1.0	0.8627450980392157	0.9263157894736842	51	1.0	VASCULAR	Vascular
LDA	macro avg	0.9681833829760604	0.9101696011556691	0.9373525488122548	3589	0.0		
LDA	weighted avg	0.9747265471749168	0.9746447478406242	0.9744554913495757	3589	0.0		
LDArej	ASTOCYTE	0.9390243902439024	0.875	0.9058823529411764	88	0.9985718366181092	ASTOCYTE	Brain
LDArej	IMMUNE	0.9839055793991416	0.9929615592853276	0.9884128267313392	1847	0.9827784156142364	IMMUNE	Immune
LDArej	NEOPLASTIC	0.9567956795679567	0.9743354720439964	0.9654859218891916	1091	0.9807846277021616	NEOPLASTIC	Tumour
LDArej	NEURON	0.9444444444444444	0.8095238095238095	0.8717948717948718	21	0.999719730941704	NEURON	Brain
LDArej	OLIGODENDROCYTE	0.9746835443037974	0.9058823529411764	0.9390243902439024	85	0.9994292237442922	OLIGODENDROCYTE	Brain
LDArej	OPC	0.9897435897435898	0.9507389162561576	0.969849246231156	406	0.9987433239082626	OPC	Brain
LDArej	UNLABELED	0.0	0.0	0.0	0	0.9997213708553916		
LDArej	VASCULAR	1.0	0.8627450980392157	0.9263157894736842	51	1.0	VASCULAR	Vascular
LDArej	macro avg	0.848574653462854	0.7963984010112104	0.8208456749131652	3589	0.0		
LDArej	weighted avg	0.975003948156972	0.9746447478406242	0.9745853840970036	3589	0.0		
NMC	ASTOCYTE	0.9431818181818182	0.9431818181818182	0.9431818181818182	88	0.9985718366181092	ASTOCYTE	Brain
NMC	IMMUNE	0.9484536082474226	0.9962100703844072	0.9717454449432268	1847	0.9425947187141216	IMMUNE	Immune
NMC	NEOPLASTIC	0.9739217652958876	0.8900091659028414	0.9300766283524904	1091	0.9895916733386708	NEOPLASTIC	Tumour
NMC	NEURON	0.8571428571428571	0.8571428571428571	0.8571428571428571	21	0.999159192825112	NEURON	Brain
NMC	OLIGODENDROCYTE	0.7403846153846154	0.9058823529411764	0.8148148148148149	85	0.9922945205479452	OLIGODENDROCYTE	Brain
NMC	OPC	0.9896103896103896	0.9384236453201972	0.963337547408344	406	0.9987433239082626	OPC	Brain
NMC	VASCULAR	0.8333333333333334	0.8823529411764706	0.8571428571428571	51	0.997456189937818	VASCULAR	Vascular
NMC	macro avg	0.8980040553137606	0.9161718358642528	0.9053488525694868	3589	0.0		
NMC	weighted avg	0.9536241211647573	0.9515185288381164	0.9514115429267316	3589	0.0		
kNN9	ASTOCYTE	1.0	0.25	0.4	88	1.0	ASTOCYTE	Brain
kNN9	IMMUNE	0.9522077922077922	0.9924201407688142	0.971898197242842	1847	0.9471871412169921	IMMUNE	Immune
kNN9	NEOPLASTIC	0.7014627659574468	0.9670027497708524	0.8131021194605009	1091	0.8202562049639712	NEOPLASTIC	Tumour
kNN9	NEURON	1.0	0.4761904761904762	0.6451612903225806	21	1.0	NEURON	Brain
kNN9	OLIGODENDROCYTE	1.0	0.08235294117647059	0.15217391304347827	85	1.0	OLIGODENDROCYTE	Brain
kNN9	OPC	1.0	0.29310344827586204	0.4533333333333333	406	1.0	OPC	Brain
kNN9	VASCULAR	1.0	0.0392156862745098	0.07547169811320754	51	1.0	VASCULAR	Vascular
kNN9	macro avg	0.9505243654521769	0.442897920350998	0.5015915073594204	3589	0.0		
kNN9	weighted avg	0.8846541292469676	0.8492616327667875	0.8168782229817533	3589	0.0		
ACTINN	ASTOCYTE	1.0	0.8977272727272727	0.9461077844311376	88	1.0	ASTOCYTE	Brain
ACTINN	IMMUNE	0.9962141698215252	0.9972929074174336	0.9967532467532466	1847	0.9959816303099884	IMMUNE	Immune
ACTINN	NEOPLASTIC	0.9731182795698924	0.995417048579285	0.9841413683733574	1091	0.9879903923138512	NEOPLASTIC	Tumour
ACTINN	NEURON	1.0	0.9523809523809524	0.975609756097561	21	1.0	NEURON	Brain
ACTINN	OLIGODENDROCYTE	1.0	0.9294117647058824	0.9634146341463414	85	1.0	OLIGODENDROCYTE	Brain
ACTINN	OPC	1.0	0.9753694581280788	0.9875311720698255	406	1.0	OPC	Brain
ACTINN	VASCULAR	1.0	0.9803921568627452	0.99009900990099	51	1.0	VASCULAR	Vascular
ACTINN	macro avg	0.9956189213416312	0.9611416515430931	0.97766528168178	3589	0.0		
ACTINN	weighted avg	0.9898800821039592	0.9896907216494846	0.9896265586024818	3589	0.0		
scVI	ASTOCYTE	0.976470588235294	0.9431818181818182	0.9595375722543352	88	0.9994287346472436	ASTOCYTE	Brain
scVI	IMMUNE	0.9967550027041644	0.9978343259339468	0.9972943722943722	1847	0.9965556831228471	IMMUNE	Immune
scVI	NEOPLASTIC	0.983651226158038	0.992667277726856	0.9881386861313868	1091	0.9927942353883108	NEOPLASTIC	Tumour
scVI	NEURON	0.95	0.9047619047619048	0.9268292682926828	21	0.999719730941704	NEURON	Brain
scVI	OLIGODENDROCYTE	1.0	0.9882352941176472	0.9940828402366864	85	1.0	OLIGODENDROCYTE	Brain
scVI	OPC	0.9975124378109452	0.9876847290640394	0.9925742574257426	406	0.9996858309770656	OPC	Brain
scVI	VASCULAR	1.0	0.9411764705882352	0.9696969696969696	51	1.0	VASCULAR	Vascular
scVI	macro avg	0.9863413221297774	0.9650774029106356	0.9754505666188822	3589	0.0		
scVI	weighted avg	0.9922093728751632	0.9921983839509612	0.9921709302254368	3589	0.0		
Cell_BLAST	ASTOCYTE	0.0	0.0	0.0	88	1.0	ASTOCYTE	Brain
Cell_BLAST	IMMUNE	0.9983660130718954	0.9924201407688142	0.995384197664947	1847	0.9982778415614236	IMMUNE	Immune
Cell_BLAST	NEOPLASTIC	0.7616785431512272	0.8817598533455545	0.8173322005097705	1091	0.8795036028823059	NEOPLASTIC	Tumour
Cell_BLAST	NEURON	0.0	0.0	0.0	21	1.0	NEURON	Brain
Cell_BLAST	OLIGODENDROCYTE	0.0	0.0	0.0	85	1.0	OLIGODENDROCYTE	Brain
Cell_BLAST	OPC	0.7022222222222222	0.3891625615763547	0.5007923930269413	406	0.9789506754633992	OPC	Brain
Cell_BLAST	UNLABELED	0.0	0.0	0.0	0	0.9264419058233492		
Cell_BLAST	VASCULAR	1.0	0.0196078431372549	0.038461538461538464	51	1.0	VASCULAR	Vascular
Cell_BLAST	macro avg	0.43278334730566814	0.2853687998534973	0.2939962912078997	3589	0.0		
Cell_BLAST	weighted avg	0.8389734017676238	0.8230704931735859	0.8179067411183598	3589	0.0		
SingleCellNet	ASTOCYTE	1.0	0.8863636363636364	0.9397590361445785	88	1.0	ASTOCYTE	Brain
SingleCellNet	IMMUNE	0.9972929074174336	0.9972929074174336	0.9972929074174336	1847	0.997129735935706	IMMUNE	Immune
SingleCellNet	NEOPLASTIC	0.9688057040998216	0.996333638863428	0.98237686398554	1091	0.9859887910328262	NEOPLASTIC	Tumour
SingleCellNet	NEURON	1.0	0.9047619047619048	0.95	21	1.0	NEURON	Brain
SingleCellNet	OLIGODENDROCYTE	1.0	0.9294117647058824	0.9634146341463414	85	1.0	OLIGODENDROCYTE	Brain
SingleCellNet	OPC	0.9974874371859296	0.9778325123152708	0.9875621890547264	406	0.9996858309770656	OPC	Brain
SingleCellNet	VASCULAR	1.0	0.9019607843137256	0.9484536082474228	51	1.0	VASCULAR	Vascular
SingleCellNet	macro avg	0.9947980069575978	0.9419938783916116	0.9669798912851488	3589	0.0		
SingleCellNet	weighted avg	0.9888400453247124	0.9885762050710504	0.9884741099103436	3589	0.0		
LAmbDA	ASTOCYTE	0.8137254901960784	0.9431818181818182	0.8736842105263158	88	0.9945729791488146	ASTOCYTE	Brain
LAmbDA	IMMUNE	0.989724175229854	0.9907958852192744	0.9902597402597404	1847	0.9890929965556832	IMMUNE	Immune
LAmbDA	NEOPLASTIC	0.9782178217821782	0.9055912007332724	0.940504521656354	1091	0.9911929543634908	NEOPLASTIC	Tumour
LAmbDA	NEURON	0.8333333333333334	0.9523809523809524	0.8888888888888891	21	0.9988789237668162	NEURON	Brain
LAmbDA	OLIGODENDROCYTE	0.6422764227642277	0.9294117647058824	0.7596153846153847	85	0.9874429223744292	OLIGODENDROCYTE	Brain
LAmbDA	OPC	0.9434889434889436	0.9458128078817734	0.9446494464944648	406	0.9927741124725102	OPC	Brain
LAmbDA	VASCULAR	0.6216216216216216	0.9019607843137256	0.736	51	0.9920859242509892	VASCULAR	Vascular
LAmbDA	macro avg	0.8317696869166052	0.9384478876309571	0.8762288846344497	3589	0.0		
LAmbDA	weighted avg	0.962306143228009	0.9556979660072444	0.9574483236413668	3589	0.0		
scPred	ASTOCYTE	1.0	0.9090909090909092	0.9523809523809524	88	1.0	ASTOCYTE	Brain
scPred	IMMUNE	0.9983704508419338	0.9951272333513806	0.9967462039045552	1847	0.9982778415614236	IMMUNE	Immune
scPred	NEOPLASTIC	0.9836065573770492	0.9899175068744273	0.9867519415258108	1091	0.9927942353883108	NEOPLASTIC	Tumour
scPred	NEURON	0.9523809523809524	0.9523809523809524	0.9523809523809524	21	0.999719730941704	NEURON	Brain
scPred	OLIGODENDROCYTE	1.0	0.9647058823529412	0.9820359281437124	85	1.0	OLIGODENDROCYTE	Brain
scPred	OPC	1.0	0.9778325123152708	0.9887920298879204	406	1.0	OPC	Brain
scPred	UNLABELED	0.0	0.0	0.0	0	0.9944274171078294		
scPred	VASCULAR	1.0	0.9803921568627452	0.99009900990099	51	1.0	VASCULAR	Vascular
scPred	macro avg	0.8667947450749919	0.8461808941535783	0.8561483772656117	3589	0.0		
scPred	weighted avg	0.9938994084155508	0.988297575926442	0.9910180546552128	3589	0.0		
CaSTLe	ASTOCYTE	1.0	0.8863636363636364	0.9397590361445785	88	1.0	ASTOCYTE	Brain
CaSTLe	IMMUNE	0.9940572663425176	0.9962100703844072	0.9951325040562464	1847	0.9936854190585532	IMMUNE	Immune
CaSTLe	NEOPLASTIC	0.9584805653710248	0.994500458295142	0.9761583445793972	1091	0.9811849479583667	NEOPLASTIC	Tumour
CaSTLe	NEURON	1.0	0.8095238095238095	0.8947368421052632	21	1.0	NEURON	Brain
CaSTLe	OLIGODENDROCYTE	1.0	0.9058823529411764	0.9506172839506172	85	1.0	OLIGODENDROCYTE	Brain
CaSTLe	OPC	0.9974619289340102	0.9679802955665024	0.9825	406	0.9996858309770656	OPC	Brain
CaSTLe	VASCULAR	1.0	0.7843137254901961	0.8791208791208792	51	1.0	VASCULAR	Vascular
CaSTLe	macro avg	0.992857108663936	0.9063963355092672	0.9454321271367118	3589	0.0		
CaSTLe	weighted avg	0.9840333270832059	0.983560880468097	0.9832876544340792	3589	0.0		
CHETAH	ASTOCYTE	0.988095238095238	0.9431818181818182	0.9651162790697674	88	0.9997143673236218	ASTOCYTE	Brain
CHETAH	IMMUNE	0.998844598497978	0.9361126150514348	0.9664617104527672	1847	0.9988518943742823	IMMUNE	Immune
CHETAH	NEOPLASTIC	0.9979445015416238	0.8900091659028414	0.9408914728682172	1091	0.99919935948759	NEOPLASTIC	Tumour
CHETAH	NEURON	1.0	0.9523809523809524	0.975609756097561	21	1.0	NEURON	Brain
CHETAH	OLIGODENDROCYTE	1.0	0.9411764705882352	0.9696969696969696	85	1.0	OLIGODENDROCYTE	Brain
CHETAH	OPC	1.0	0.9285714285714286	0.962962962962963	406	1.0	OPC	Brain
CHETAH	UNLABELED	0.0	0.0	0.0	0	0.9228197269434384		
CHETAH	VASCULAR	1.0	0.9215686274509804	0.9591836734693878	51	1.0	VASCULAR	Vascular
CHETAH	macro avg	0.8731105422668549	0.8141251347659614	0.8424903530772041	3589	0.0		
CHETAH	weighted avg	0.9984886613430088	0.9214265812203956	0.9582867055658449	3589	0.0		
scID	ASTOCYTE	0.010666666666666666	0.09090909090909093	0.01909307875894988	88	0.7880605541273922	ASTOCYTE	Brain
scID	IMMUNE	0.9950549450549452	0.9805089334055224	0.9877283883283338	1847	0.9948335246842711	IMMUNE	Immune
scID	NEOPLASTIC	0.8924455825864277	0.6388634280476627	0.7446581196581197	1091	0.9663730984787829	NEOPLASTIC	Tumour
scID	NEURON	1.0	0.2857142857142857	0.4444444444444445	21	1.0	NEURON	Brain
scID	OLIGODENDROCYTE	1.0	0.5294117647058824	0.6923076923076924	85	1.0	OLIGODENDROCYTE	Brain
scID	OPC	1.0	0.2167487684729064	0.35627530364372473	406	1.0	OPC	Brain
scID	UNLABELED	0.0	0.0	0.0	0	0.9821677347450544		
scID	VASCULAR	1.0	0.6862745098039216	0.813953488372093	51	1.0	VASCULAR	Vascular
scID	macro avg	0.7372708992885049	0.42855384763240895	0.5073075644391698	3589	0.0		
scID	weighted avg	0.9405024465825976	0.7495123989969351	0.8060115411217734	3589	0.0		
scmapcell	ASTOCYTE	1.0	0.8409090909090909	0.9135802469135804	88	1.0	ASTOCYTE	Brain
scmapcell	IMMUNE	0.9983615510649918	0.989713048186248	0.9940184883088634	1847	0.9982778415614236	IMMUNE	Immune
scmapcell	NEOPLASTIC	0.9842674532940021	0.9175068744271312	0.9497153700189754	1091	0.9935948759007206	NEOPLASTIC	Tumour
scmapcell	NEURON	0.9230769230769232	0.5714285714285714	0.7058823529411765	21	0.999719730941704	NEURON	Brain
scmapcell	OLIGODENDROCYTE	1.0	0.8588235294117647	0.9240506329113924	85	1.0	OLIGODENDROCYTE	Brain
scmapcell	OPC	1.0	0.9359605911330048	0.9669211195928752	406	1.0	OPC	Brain
scmapcell	UNLABELED	0.0	0.0	0.0	0	0.9490108665366396		
scmapcell	VASCULAR	1.0	0.35294117647058826	0.5217391304347826	51	1.0	VASCULAR	Vascular
scmapcell	macro avg	0.8632132409294897	0.6834103602457999	0.7469884176402057	3589	0.0		
scmapcell	weighted avg	0.9939242662985264	0.9434382836444692	0.9654592314688444	3589	0.0		
scmapcluster	ASTOCYTE	1.0	0.8181818181818182	0.9	88	1.0	ASTOCYTE	Brain
scmapcluster	IMMUNE	0.9992012779552716	0.6773145641580942	0.8073572120038722	1847	0.9994259471871412	IMMUNE	Immune
scmapcluster	NEOPLASTIC	0.9889937106918238	0.5765352887259395	0.7284308048639259	1091	0.9971977582065652	NEOPLASTIC	Tumour
scmapcluster	NEURON	0.6923076923076923	0.8571428571428571	0.7659574468085107	21	0.9977578475336324	NEURON	Brain
scmapcluster	OLIGODENDROCYTE	1.0	0.07058823529411765	0.13186813186813187	85	1.0	OLIGODENDROCYTE	Brain
scmapcluster	OPC	1.0	0.8620689655172413	0.925925925925926	406	1.0	OPC	Brain
scmapcluster	UNLABELED	0.0	0.0	0.0	0	0.6578434104207299		
scmapcluster	VASCULAR	1.0	0.3725490196078432	0.5428571428571428	51	1.0	VASCULAR	Vascular
scmapcluster	macro avg	0.8350628351193484	0.5292975935784889	0.6002995830409387	3589	0.0		
scmapcluster	weighted avg	0.9944428420971378	0.6533853441069936	0.7790505200560338	3589	0.0		
singleR	ASTOCYTE	0.976470588235294	0.9431818181818182	0.9595375722543352	88	0.9994287346472436	ASTOCYTE	Brain
singleR	IMMUNE	0.9956780118854672	0.9978343259339468	0.9967550027041644	1847	0.9954075774971296	IMMUNE	Immune
singleR	NEOPLASTIC	0.9817850637522768	0.9880843263061412	0.9849246231155778	1091	0.9919935948759008	NEOPLASTIC	Tumour
singleR	NEURON	0.8333333333333334	0.9523809523809524	0.8888888888888891	21	0.9988789237668162	NEURON	Brain
singleR	OLIGODENDROCYTE	0.988095238095238	0.976470588235294	0.9822485207100592	85	0.9997146118721462	OLIGODENDROCYTE	Brain
singleR	OPC	0.9974619289340102	0.9679802955665024	0.9825	406	0.9996858309770656	OPC	Brain
singleR	VASCULAR	0.9433962264150944	0.9803921568627452	0.9615384615384616	51	0.9991520633126059	VASCULAR	Vascular
singleR	macro avg	0.9594600558072449	0.9723320662096286	0.9651990098873552	3589	0.0		
singleR	weighted avg	0.9893131931466624	0.9891334633602676	0.9891584877786436	3589	0.0		
