CLASS	ColumnHeader	EnrichmentScore	p.Val	FDR	PassCutoff_p0.05_fdr0.1
DUCTAL_CELL_TYPE_1	clust12	-0.423232163695467	0.246782145180499	0.8065157184755	0
DUCTAL_CELL_TYPE_2	clust12	-0.34028217309114	0.315161085613597	0.8065157184755	0
ENDOCRINE_CELL	clust12	-0.197843039773436	0.447476264979654	0.8065157184755	0
ENDOTHELIAL_CELL	clust12	-0.20110258175422	0.444317383500701	0.8065157184755	0
FIBROBLAST	clust12	0.78842414897681	0.0111242986714741	0.235682635317416	0
MACROPHAGE	clust12	-0.205784670667316	0.439786118651606	0.8065157184755	0
STELLATE_CELL	clust12	0.3827914895098	0.0982541359175421	0.8065157184755	0
T_CELL	clust12	-0.427642925417542	0.243381919987753	0.8065157184755	0
ACINAR_CELL	clust13	-0.266981789798918	0.333517323690591	0.449870663265792	0
B_CELL	clust13	0.708777824305806	0.0298036219140884	0.207028707631353	0
DUCTAL_CELL_TYPE_1	clust13	-0.393875256922991	0.23234818586443	0.319527925360343	0
DUCTAL_CELL_TYPE_2	clust13	-0.38923294731885	0.23572346517165	0.319527925360343	0
ENDOCRINE_CELL	clust13	-0.0677721934475096	0.483176489590792	1	0
ENDOTHELIAL_CELL	clust13	-0.391054351726588	0.234395965265691	0.319527925360343	0
FIBROBLAST	clust13	-0.351102881759974	0.264443658578815	0.319527925360343	0
MACROPHAGE	clust13	0.0678429516078173	0.358011329178367	0.563392363838485	0
STELLATE_CELL	clust13	-0.377024742335508	0.244727361616122	0.319527925360343	0
T_CELL	clust13	0.604819490417101	0.0507983537883794	0.319527925360343	0
ACINAR_CELL	clust14	0.765899433416292	0.0253413712831397	0.356267544403172	0
B_CELL	clust14	-0.388630250726088	0.227145239974047	0.356267544403172	0
DUCTAL_CELL_TYPE_1	clust14	0.386638903977408	0.143118881753776	0.356267544403172	0
DUCTAL_CELL_TYPE_2	clust14	-0.0283631329560494	0.462155328004565	1	0
ENDOCRINE_CELL	clust14	0.366911431205164	0.153808587926149	0.356267544403172	0
ENDOTHELIAL_CELL	clust14	-0.345844361221616	0.258450017399694	0.356267544403172	0
FIBROBLAST	clust14	-0.251131829431617	0.334895372972347	0.58880966228679	0
MACROPHAGE	clust14	-0.408423892486063	0.213419377465959	0.356267544403172	0
STELLATE_CELL	clust14	-0.326967375415156	0.272939957018244	0.382910352080355	0
T_CELL	clust14	-0.459599686756212	0.180253000203506	0.356267544403172	0
ACINAR_CELL	clust15	0.118719362641704	0.401480280448163	0.618930134809434	0
B_CELL	clust15	-0.150883442066243	0.249350185023917	0.556791480748585	0
DUCTAL_CELL_TYPE_1	clust15	0.287755771670659	0.203230571967509	0.556791480748585	0
DUCTAL_CELL_TYPE_2	clust15	0.647153738975369	0.0194791782561962	0.151421605385472	0
ENDOCRINE_CELL	clust15	-0.145107540799531	0.255688039037744	0.556791480748585	0
ENDOTHELIAL_CELL	clust15	-0.281751467080101	0.130071734209908	0.556791480748585	0
FIBROBLAST	clust15	0.238368888297955	0.254466741496259	0.556791480748585	0
MACROPHAGE	clust15	0.125785856742129	0.392123007128166	0.610966977901354	0
STELLATE_CELL	clust15	-0.172756448981865	0.226125606246124	0.556791480748585	0
T_CELL	clust15	-0.20651349375113	0.192801570904839	0.556791480748585	0
ACINAR_CELL	clust16	-0.0755610737466285	0.450554472317989	0.641158305282169	0
B_CELL	clust16	-0.193588397085439	0.404514743796145	0.521505736712999	0
DUCTAL_CELL_TYPE_1	clust16	0.137642980565655	0.21614149649048	0.464388660454018	0
DUCTAL_CELL_TYPE_2	clust16	0.695397267380497	0.00595862692052697	0.129158413408029	0
ENDOCRINE_CELL	clust16	-0.246118803864638	0.342905407857696	0.464388660454018	0
ENDOTHELIAL_CELL	clust16	-0.338759390140113	0.244539346202889	0.464388660454018	0
FIBROBLAST	clust16	-0.27530656832149	0.310285215358426	0.464388660454018	0
MACROPHAGE	clust16	-0.164739688079663	0.439501183498225	0.60647854340957	0
STELLATE_CELL	clust16	-0.393699947914479	0.194311886345713	0.464388660454018	0
T_CELL	clust16	-0.301658447626989	0.282055872955261	0.464388660454018	0
ACINAR_CELL	clust17	-0.292070034018977	0.257623048693377	0.535465099148723	0
B_CELL	clust17	0.00140972668413186	0.403775550914091	0.691814276429046	0
DUCTAL_CELL_TYPE_1	clust17	-0.426821610953625	0.144276957324741	0.531994157663672	0
DUCTAL_CELL_TYPE_2	clust17	-0.260562092209943	0.289556321726294	0.557251519393484	0
ENDOCRINE_CELL	clust17	-0.0524659895410084	0.468349674433518	0.831251585440184	0
ENDOTHELIAL_CELL	clust17	-0.379251228272218	0.179742956452131	0.531994157663672	0
FIBROBLAST	clust17	0.675568260542641	0.0107851738412551	0.291563327121974	0
MACROPHAGE	clust17	-0.185226692544766	0.372544005163639	0.644314844548743	0
STELLATE_CELL	clust17	0.224071759950319	0.178245661138237	0.531994157663672	0
T_CELL	clust17	-0.0899456071256192	0.486124768504589	0.883382212266122	0
ACINAR_CELL	clust18	-0.414983728875222	0.297082962864253	0.381754966704394	0
B_CELL	clust18	0.747293724138259	0.0242626874966628	0.170329515051023	0
DUCTAL_CELL_TYPE_1	clust18	-0.451443270920159	0.270465593019966	0.381754966704394	0
DUCTAL_CELL_TYPE_2	clust18	-0.392271104669413	0.314247328910503	0.381754966704394	0
ENDOCRINE_CELL	clust18	-0.339721311182613	0.355481163288712	0.455174916299593	0
ENDOTHELIAL_CELL	clust18	-0.48079125347497	0.249942228781691	0.381754966704394	0
FIBROBLAST	clust18	-0.518761455780035	0.22466731511282	0.381754966704394	0
MACROPHAGE	clust18	0.108485199258623	0.275706295314415	0.381754966704394	0
STELLATE_CELL	clust18	-0.468264441887921	0.258600100328281	0.381754966704394	0
T_CELL	clust18	0.532222872742084	0.0656359244191855	0.381754966704394	0
ACINAR_CELL	clust19	0.0354841144853346	0.442874340250305	1	0
B_CELL	clust19	0.231515782829997	0.194010536139109	0.400825021950163	0
DUCTAL_CELL_TYPE_1	clust19	-0.319694778394983	0.1230277435092	0.298870836506071	0
DUCTAL_CELL_TYPE_2	clust19	0.18534670537722	0.24391948616589	0.499768279439394	0
ENDOCRINE_CELL	clust19	0.287659417803902	0.142470728026287	0.319932289226012	0
ENDOTHELIAL_CELL	clust19	-0.351465997308213	0.100872012158808	0.289217404661655	0
FIBROBLAST	clust19	-0.128300852692873	0.323662968114657	0.691470169651297	0
MACROPHAGE	clust19	0.10813797215216	0.340771446605197	0.741325303560504	0
STELLATE_CELL	clust19	-0.388114292398103	0.0791054194636005	0.289217404661655	0
T_CELL	clust19	0.302807833257775	0.130318628804282	0.305949421579226	0
ACINAR_CELL	clust20	-0.144344049746178	0.283209429842895	0.553747630824827	0
B_CELL	clust20	-0.271999062976455	0.159933875356727	0.491062230770642	0
DUCTAL_CELL_TYPE_1	clust20	0.112707625925757	0.391578241059053	0.696576224279729	0
DUCTAL_CELL_TYPE_2	clust20	0.710383423752182	0.0122827346863445	0.325560838173885	0
ENDOCRINE_CELL	clust20	-0.226061456306775	0.199589849861383	0.494557727336447	0
ENDOTHELIAL_CELL	clust20	-0.0553493771895659	0.389908573428365	0.693656040775937	0
FIBROBLAST	clust20	0.306889188988964	0.179777905351047	0.491062230770642	0
MACROPHAGE	clust20	0.0839569360365073	0.428458386280931	0.769723100382933	0
STELLATE_CELL	clust20	0.0337554592123998	0.494182604794789	0.958718526393718	0
T_CELL	clust20	-0.256559571607358	0.172645362710696	0.491062230770642	0
ACINAR_CELL	clust21	0.417517384019606	0.124593015104369	0.341335129208893	0
B_CELL	clust21	-0.536732316179116	0.190000644986909	0.412658512334195	0
DUCTAL_CELL_TYPE_1	clust21	0.608601992412293	0.0595132816779352	0.33997147664834	0
DUCTAL_CELL_TYPE_2	clust21	-0.303732949673835	0.351166152540336	0.729199512488453	0
ENDOCRINE_CELL	clust21	-0.0357939944842702	0.425484594135676	1	0
ENDOTHELIAL_CELL	clust21	0.508713828871641	0.0890941057469218	0.33997147664834	0
FIBROBLAST	clust21	-0.434695657465551	0.25436872042027	0.513587817921546	0
MACROPHAGE	clust21	-0.572151395886019	0.170231683142684	0.387203507985346	0
STELLATE_CELL	clust21	-0.300848472662279	0.35344465535623	0.735742928353311	0
T_CELL	clust21	-0.591905265816728	0.159800627746358	0.374985799359229	0
ACINAR_CELL	clust22	0.381977286983994	0.141491845352284	0.421713245069998	0
B_CELL	clust22	-0.311094682213672	0.261677097614148	0.421713245069998	0
DUCTAL_CELL_TYPE_1	clust22	0.314442088673321	0.182247012077729	0.421713245069998	0
DUCTAL_CELL_TYPE_2	clust22	-0.0667066702610193	0.48621230075745	1	0
ENDOCRINE_CELL	clust22	0.785162427915186	0.0192509426743883	0.191041737207809	0
ENDOTHELIAL_CELL	clust22	-0.274181994647601	0.292185037699516	0.421713245069998	0
FIBROBLAST	clust22	-0.323192850179082	0.252046072632739	0.421713245069998	0
MACROPHAGE	clust22	-0.401693428153774	0.194356365643118	0.421713245069998	0
STELLATE_CELL	clust22	-0.313911654010049	0.259417834793946	0.421713245069998	0
T_CELL	clust22	-0.317912573268654	0.256226430686466	0.421713245069998	0
ACINAR_CELL	clust23	-0.120472283198647	0.431907254237729	0.892405184365252	0
B_CELL	clust23	0.334690862052937	0.156386670019213	0.353734392928541	0
DUCTAL_CELL_TYPE_1	clust23	-0.308947799711575	0.254457424355797	0.378309069199616	0
DUCTAL_CELL_TYPE_2	clust23	-0.113563441712635	0.438964453263265	0.926718403452118	0
ENDOCRINE_CELL	clust23	-0.243581352796528	0.3117371757859	0.492442394854618	0
ENDOTHELIAL_CELL	clust23	-0.328358935249246	0.238575783986853	0.357369994126357	0
FIBROBLAST	clust23	-0.34685022058441	0.223965826883115	0.353734392928541	0
MACROPHAGE	clust23	0.758601751757859	0.0174604337297709	0.297521711665605	0
STELLATE_CELL	clust23	-0.443509107203389	0.156330685089693	0.353734392928541	0
T_CELL	clust23	0.268349473331784	0.201213600099098	0.353734392928541	0
ACINAR_CELL	clust24	-0.409246884690079	0.156872208534882	0.394715693112297	0
B_CELL	clust24	0.274107652131108	0.322540651405508	0.754405204595803	0
DUCTAL_CELL_TYPE_1	clust24	-0.496263149733386	0.116175023361776	0.318667797522206	0
DUCTAL_CELL_TYPE_2	clust24	-0.5218395891648	0.105782959875742	0.304978565163941	0
ENDOCRINE_CELL	clust24	-0.0540866973367028	0.40344863514104	0.913624019999101	0
ENDOTHELIAL_CELL	clust24	-0.0374701257571592	0.417327756472792	0.949928783324724	0
FIBROBLAST	clust24	0.66064584222794	0.0983555403208687	0.297102497296785	0
MACROPHAGE	clust24	-0.0661903291360741	0.39341393440639	0.8897438363134	0
STELLATE_CELL	clust24	0.651854383975125	0.1016701130963	0.300403558196999	0
T_CELL	clust24	0.595446001891136	0.124883716930378	0.332225245011931	0
ACINAR_CELL	clust25	-0.183678436177301	0.2090893875401	0.494716710222613	0
B_CELL	clust25	0.20742570197112	0.427793373751816	1	0
DUCTAL_CELL_TYPE_1	clust25	-0.3574018867475	0.105643933289265	0.305769591831984	0
DUCTAL_CELL_TYPE_2	clust25	-0.33000819437154	0.118884845223613	0.319490664025072	0
ENDOCRINE_CELL	clust25	-0.223656946047845	0.181162487989506	0.428453325088006	0
ENDOTHELIAL_CELL	clust25	0.166772304474749	0.468546172582933	1	0
FIBROBLAST	clust25	0.531994637396813	0.157475949444305	0.379684888569091	0
MACROPHAGE	clust25	0.676366678835449	0.0852004006807227	0.294297679174653	0
STELLATE_CELL	clust25	0.62815857316465	0.105888613475623	0.305983656050679	0
T_CELL	clust25	0.240450794243323	0.395225685025547	0.988091641366211	0
ACINAR_CELL	clust26	-0.397763076160422	0.25349179541725	0.218714000697964	0
B_CELL	clust26	0.501148883923872	0.0648092085273272	0.218714000697964	0
DUCTAL_CELL_TYPE_1	clust26	-0.397744312907243	0.253506356292648	0.218714000697964	0
DUCTAL_CELL_TYPE_2	clust26	-0.269146336862955	0.362513620115733	0.338706156020547	0
ENDOCRINE_CELL	clust26	-0.257055120030138	0.373561058946361	0.34213092098404	0
ENDOTHELIAL_CELL	clust26	-0.384398199198811	0.263973647453578	0.218714000697964	0
FIBROBLAST	clust26	-0.430418456608227	0.228830060474084	0.218714000697964	0
MACROPHAGE	clust26	0.17335735262733	0.235462982772144	0.218714000697964	0
STELLATE_CELL	clust26	-0.43312099615055	0.226851214443806	0.218714000697964	0
T_CELL	clust26	0.654657690823608	0.0295300474862175	0.116111471153581	0
ACINAR_CELL	clust27	-0.23819543562087	0.200242182363918	0.552662693198888	0
B_CELL	clust27	0.288539142922787	0.295476971671324	0.664896989085669	0
DUCTAL_CELL_TYPE_1	clust27	-0.396152714133622	0.104911080383843	0.438121606488146	0
DUCTAL_CELL_TYPE_2	clust27	-0.338016545389099	0.135243823982845	0.475470424957716	0
ENDOCRINE_CELL	clust27	-0.101956978905366	0.314091426031623	0.689384849536578	0
ENDOTHELIAL_CELL	clust27	0.77835857127809	0.0344499453733715	0.364436155029087	0
FIBROBLAST	clust27	-0.00472389436042421	0.409094863654045	0.851399722253998	0
MACROPHAGE	clust27	0.15032719321219	0.430217653048916	0.900520639538897	0
STELLATE_CELL	clust27	0.130400254709515	0.450783981162228	0.955087871979259	0
T_CELL	clust27	0.562730418000549	0.10476104686408	0.437937174806523	0
ACINAR_CELL	clust28	-0.273422275239756	0.277517042064615	0.422829168740046	0
B_CELL	clust28	0.462953110011009	0.139808393495277	0.408069463671347	0
DUCTAL_CELL_TYPE_1	clust28	-0.425802181607897	0.174610016625866	0.408069463671347	0
DUCTAL_CELL_TYPE_2	clust28	-0.301588914475207	0.256502504279127	0.408069463671347	0
ENDOCRINE_CELL	clust28	-0.0844254596441731	0.435947730199854	1	0
ENDOTHELIAL_CELL	clust28	-0.229016126090163	0.312264716793202	0.48859301226356	0
FIBROBLAST	clust28	-0.271372863141266	0.279078283727293	0.425144601504201	0
MACROPHAGE	clust28	0.731728890819836	0.0453951093494692	0.376583570455498	0
STELLATE_CELL	clust28	-0.364219987749013	0.212921615462227	0.408069463671347	0
T_CELL	clust28	0.621336602028984	0.0748379572853242	0.408069463671347	0
ACINAR_CELL	clust29	0.0952240262916226	0.493260009539882	1	0
B_CELL	clust29	-0.238598542224506	0.191751854831154	0.411851661947677	0
DUCTAL_CELL_TYPE_1	clust29	-0.137465719718934	0.270081822352848	0.411851661947677	0
DUCTAL_CELL_TYPE_2	clust29	-0.295091166974985	0.15479657788532	0.411851661947677	0
ENDOCRINE_CELL	clust29	-0.0229107179606007	0.374744796046979	0.755919755848777	0
ENDOTHELIAL_CELL	clust29	0.755982911939055	0.0470060915753497	0.305651576095296	0
FIBROBLAST	clust29	0.4299918436744	0.200429626892163	0.411851661947677	0
MACROPHAGE	clust29	-0.149339378547514	0.260124600960265	0.411851661947677	0
STELLATE_CELL	clust29	0.712942193901341	0.058859308541923	0.3523643439114	0
T_CELL	clust29	-0.132495583822897	0.274305658475722	0.411851661947677	0
ACINAR_CELL	clust30	0.119677683078808	0.361814257720372	0.789838340719233	0
B_CELL	clust30	0.355038931153303	0.361151192622091	0.788869809161869	0
DUCTAL_CELL_TYPE_1	clust30	-0.211293816426498	0.0884078447505908	0.380491983031865	0
DUCTAL_CELL_TYPE_2	clust30	-0.0938019928636004	0.15945630156277	0.513628733421389	0
ENDOCRINE_CELL	clust30	-0.127854219235435	0.135824478635871	0.469737031599902	0
ENDOTHELIAL_CELL	clust30	0.746026702737892	0.0626149915894788	0.340689205271101	0
FIBROBLAST	clust30	0.192726479262803	0.44687407319263	0.952958416130387	0
MACROPHAGE	clust30	0.71884967625736	0.0733455633191351	0.355641555650312	0
STELLATE_CELL	clust30	0.272872061715286	0.457051088886095	0.979557841511759	0
T_CELL	clust30	0.398403946532113	0.313478195219946	0.726021619773227	0
ACINAR_CELL	clust31	0.493953869360046	0.103925737620256	0.456511797207333	0
B_CELL	clust31	-0.316313259667354	0.258754221648361	0.456511797207333	0
DUCTAL_CELL_TYPE_1	clust31	0.428393676828784	0.134531730493833	0.456511797207333	0
DUCTAL_CELL_TYPE_2	clust31	-0.184816348152829	0.367772822573682	0.631108073708611	0
ENDOCRINE_CELL	clust31	0.743460652818041	0.0324008202395536	0.456511797207333	0
ENDOTHELIAL_CELL	clust31	-0.219816718714966	0.337199161241143	0.537241852756224	0
FIBROBLAST	clust31	-0.268099491329011	0.296762015094526	0.456511797207333	0
MACROPHAGE	clust31	-0.427908058490267	0.181466378788377	0.456511797207333	0
STELLATE_CELL	clust31	-0.277450846230572	0.289193806809118	0.456511797207333	0
T_CELL	clust31	-0.384227878865255	0.209831908325942	0.456511797207333	0
ACINAR_CELL	clust32	-0.22268797717631	0.169741884353429	0.638468277939354	0
B_CELL	clust32	0.00826389294757904	0.424062940312125	0.695492989450651	0
DUCTAL_CELL_TYPE_1	clust32	-0.151834388836288	0.235486080162782	0.638468277939354	0
DUCTAL_CELL_TYPE_2	clust32	-0.175646547650382	0.211960714344594	0.638468277939354	0
ENDOCRINE_CELL	clust32	-0.0869871386726133	0.306262869220542	0.638468277939354	0
ENDOTHELIAL_CELL	clust32	0.195414694139716	0.334569200275426	0.638468277939354	0
FIBROBLAST	clust32	0.48470393822058	0.0831934277322595	0.638468277939354	0
MACROPHAGE	clust32	-0.0438193364667787	0.358029485816481	0.638468277939354	0
STELLATE_CELL	clust32	0.692324946667626	0.0192057691403753	0.351342719025602	0
T_CELL	clust32	-0.0379251804128456	0.365332518050116	0.638468277939354	0
ACINAR_CELL	clust33	0.398772415143939	0.228507773093929	0.628505802466276	0
B_CELL	clust33	-0.158257436773445	0.196285743015138	0.574453163479721	0
DUCTAL_CELL_TYPE_1	clust33	0.655649503127114	0.0692987557389513	0.342496814257924	0
DUCTAL_CELL_TYPE_2	clust33	0.0960641181944558	0.450248300026317	0.985722538534939	0
ENDOCRINE_CELL	clust33	0.185682818914658	0.447420597374176	0.978909114626332	0
ENDOTHELIAL_CELL	clust33	0.0308757303841307	0.377470304931774	0.842786147866729	0
FIBROBLAST	clust33	0.210984093533044	0.418864897752735	0.916613012818808	0
MACROPHAGE	clust33	-0.355875670950734	0.0774916343758502	0.354011972278125	0
STELLATE_CELL	clust33	0.614815717279225	0.0863094660502647	0.367897227574188	0
T_CELL	clust33	-0.282427155047093	0.112881944860886	0.415529927064477	0
