ADAP2	5.581859222
ADAR	11.58227167
ADARB1	5.517801653
ADARB2	4.012246149
ADAT1	8.218876356
ADCK2	7.271052263
ADCK3	6.594680004
ADCY1	4.501259549
ADCY10	3.899616319
ADCY2	4.230324565
ADCY3	7.055147353
ADCY6	7.008694835
ADCY7	6.503499904
ADCY8	4.163754942
ADCY9	6.408324609
ADCYAP1	4.254976814
ADCYAP1R1	4.220204372
ADD1	8.841028385
ADD2	4.954332802
ADD3	9.887404207
ADH1A	3.685660543
ADH1B	3.735284655
ADH1C	4.048066478
ADH5	10.61598113
ADH6	4.075886735
ADH7	3.945767899
ADI1	10.45077494
ADIPOQ	3.683128178
ADIPOR1	10.13155612
ADIPOR2	10.15649393
ADK	10.43019681
ADM	9.533087204
ADM2	4.950251725
ADNP	10.41760662
ADNP2	8.662050573
ADO	8.947514411
ADORA1	4.759321175
ADORA2A	5.71760076
ADORA2B	8.829993777
ADORA3	3.958269455
ADPGK	7.772975377
ADPRH	4.414400819
ADRA1A	3.837334407
ADRA1B	4.335886812
ADRA1D	3.886923504
ADRA2A	4.167882973
ADRA2B	4.642857757
ADRA2C	4.849626255
ADRB1	4.13714428
ADRB2	6.757538558
ADRB3	4.327997006
ADRBK1	6.359148763
ADRBK2	5.66624006
ADRM1	10.2225829
ADSL	11.25536614
ADSS	9.289477543
AEBP1	5.459949292
AEN	7.811695691
AES	9.069078596
AFAP1	5.506938774
AFF1	4.853606137
AFF2	3.919627905
AFF3	4.119740629
AFF4	6.142622745
AFG3L2	9.617236709
AFM	3.88845107
AFP	4.448669884
AFTPH	8.902124596
AGA	7.855138988
AGAP1	8.460961136
AGAP2	4.000685523
AGBL2	4.26662444
AGBL5	7.623926358
AGER	4.061265927
AGFG1	9.00091776
AGFG2	5.179609878
AGGF1	9.019622699
AGK	8.303268494
AGL	9.189959022
AGPAT1	8.181794428
AGPAT2	7.283005425
AGPAT3	7.644255781
AGPAT4	5.524583985
AGPAT5	7.857165911
AGPS	8.386252826
AGR2	7.082330274
AGRN	6.672464036
AGRP	4.381895111
AGT	4.580951984
AGTPBP1	8.259437563
AGTR1	4.131508653
AGTR2	3.789525239
AGXT	4.066313869
AGXT2L1	3.811542848
AHCTF1	8.845903764
AHCY	10.64895726
AHCYL1	10.63334733
AHCYL2	5.676313139
AHDC1	4.627605919
AHI1	6.65630006
AHNAK	7.387714351
AHNAK2	7.510114101
AHR	9.722624382
AHSA1	11.18194192
AHSG	4.247148566
AHSP	4.517740882
AICDA	3.80218042
AIF1	4.674305841
AIFM1	9.328194605
AIM1	7.597102153
AIM1L	4.840388346
AIM2	5.301770759
AIMP1	9.201980261
AIMP2	11.25430086
AIP	8.435580032
AIPL1	4.442425099
AIRE	4.649832985
AJAP1	4.263077677
AK1	8.355365999
AK2	8.167057427
AK5	5.345011009
AKAP1	8.95253652
AKAP10	6.290275368
AKAP11	9.359930807
AKAP12	7.954205402
AKAP13	7.316100936
AKAP3	4.334298089
AKAP4	3.904206032
AKAP5	4.650200586
AKAP6	4.04948817
AKAP7	5.539431338
AKAP8	7.862929311
AKAP8L	7.644923331
AKAP9	9.489805462
AKIRIN1	9.413295289
AKR1A1	10.41172209
AKR1B1	11.66190416
AKR1B10	6.363285795
AKR1C1	7.244900533
AKR1C2	7.705817711
AKR1C3	8.470075964
AKR1C4	3.729512318
AKR1D1	3.62223008
AKR7A2	9.808459713
AKR7A3	5.744469089
AKT1	8.428553092
AKT2	5.883187761
AKT3	6.213286568
AKTIP	9.065794894
ALAD	6.99526384
ALAS1	9.224937698
ALAS2	4.305774137
ALB	3.816637538
ALCAM	10.70229005
ALDH18A1	9.676790261
ALDH1A1	6.720436782
ALDH1A2	4.521196229
ALDH1A3	8.454227446
ALDH1B1	6.09281571
ALDH1L1	4.368483389
ALDH2	9.218151681
ALDH3A1	5.241526923
ALDH3A2	8.915592168
ALDH3B1	6.50413392
ALDH3B2	4.136307405
ALDH4A1	5.524285129
ALDH5A1	6.611962037
ALDH6A1	8.39107392
ALDH7A1	5.309530133
ALDH8A1	4.215396352
ALDH9A1	11.15960866
ALDOA	12.71970451
ALDOB	3.731061275
ALDOC	7.166384305
ALG12	6.562220386
ALG13	8.447081313
ALG3	9.673896095
ALG5	10.57287491
ALG6	8.943837607
ALG8	10.52643729
ALG9	8.229027426
ALK	4.821128549
ALKBH1	7.202412836
ALKBH4	6.035601849
ALLC	4.000880901
ALMS1	7.76236282
ALOX12	4.137073011
ALOX12B	4.250267625
ALOX12P2	5.14128286
ALOX15	3.97846363
ALOX15B	4.262348649
ALOX5	4.31089014
ALOX5AP	4.793976061
ALOXE3	4.017021964
ALPI	3.836794719
ALPK3	4.338949101
ALPL	3.879827649
ALPP	4.655171764
ALPPL2	4.752191993
ALS2CL	5.894673268
ALS2CR8	4.577694349
ALX1	5.621252876
ALX3	4.068260119
ALX4	4.118894246
AMBN	4.666101033
AMBP	4.918117796
AMBRA1	6.238271268
AMD1	10.19054692
AMDHD2	5.914773469
AMELX	3.49017683
AMELY	3.565883282
AMFR	7.527164247
AMH	5.025507446
AMHR2	4.176816057
AMIGO2	9.74276782
AMMECR1	8.830711074
AMN	3.98511043
AMOT	8.630822105
AMOTL2	9.332593641
AMPD1	3.830434827
AMPD2	7.973756905
AMPD3	5.743459985
AMPH	5.972686184
AMT	5.681160345
AMZ2	10.24434846
ANAPC10	9.396042167
ANAPC13	11.39179671
ANAPC2	7.013823861
ANAPC5	10.03789568
ANG	6.116441137
ANGEL1	6.831077517
ANGEL2	7.969085313
ANGPT1	5.661040789
ANGPT2	3.93780262
ANGPT4	4.41080158
ANGPTL2	4.81951522
ANGPTL3	3.699969454
ANGPTL4	4.968184952
ANGPTL7	3.73536527
ANK1	4.402258061
ANK2	5.390570408
ANK3	6.063172064
ANKFY1	7.907333029
ANKHD1	8.724686927
ANKLE2	7.906963482
ANKMY1	4.337344602
ANKMY2	9.780292222
ANKRA2	8.764132407
ANKRD1	5.253664219
ANKRD10	8.499228456
ANKRD11	7.906686789
ANKRD12	7.654975992
ANKRD17	9.679823069
ANKRD2	4.574416291
ANKRD26	5.952447083
ANKRD27	9.733999888
ANKRD28	9.294566538
ANKRD46	7.852252703
ANKRD49	9.124056137
ANKRD5	5.274725091
ANKRD55	4.191543871
ANKRD6	5.767531897
ANKRD7	4.169937501
ANKS1A	9.096570204
ANKS1B	3.909622902
ANKZF1	7.234958932
ANO1	5.072541437
ANO10	8.05026645
ANO2	3.960260156
ANO3	3.968425835
ANP32A	11.3209796
ANP32B	12.77377137
ANP32C	4.302471778
ANP32D	3.777940393
ANP32E	10.30937944
ANPEP	5.316565483
ANTXR1	6.711688366
ANXA1	11.38200886
ANXA10	5.469545023
ANXA11	8.219194022
ANXA13	4.304306529
ANXA2	13.62732372
ANXA2P1	5.238621873
ANXA2P2	8.2791762
ANXA2P3	5.361264683
ANXA3	8.819780437
ANXA4	10.32711309
ANXA5	12.04758078
ANXA6	8.270333807
ANXA7	10.51947827
ANXA9	5.557676219
AOAH	4.332393053
AOC2	4.630452063
AOC3	3.836031357
AOC4	4.092276436
AOX1	5.538089
AP1AR	7.515536753
AP1B1	7.27436584
AP1G1	8.321159949
AP1G2	8.260801195
AP1M2	7.535061968
AP1S1	8.738159032
AP1S2	8.580173198
AP2A2	8.101414882
AP2B1	9.358264408
AP2M1	11.53087034
AP2S1	11.68538049
AP3B1	8.74643176
AP3B2	4.323459218
AP3D1	8.431320008
AP3M2	8.619274271
AP4E1	5.843763634
AP4M1	7.558638447
AP4S1	5.775527131
APAF1	5.665956446
APBA1	4.372466196
APBA2	6.234282681
APBA3	5.884441857
APBB1	4.577752806
APBB1IP	4.838679984
APBB2	6.998397097
APBB3	5.925020799
APC	6.563441525
APC2	4.277166264
APCS	4.268622606
APEH	9.33410753
APEX1	11.94773739
APEX2	8.226298701
APH1A	8.879645476
APH1B	6.020005273
API5	8.965358054
APITD1	9.344212988
APLNR	4.48397825
APLP1	6.379383215
APLP2	10.49433307
APOA1	4.126463946
APOA2	4.073436771
APOA4	4.503805373
APOB	4.090115316
APOBEC1	4.121915642
APOBEC2	4.193895704
APOBEC3A	3.851322393
APOBEC3B	9.002992187
APOBEC3C	6.871216896
APOBEC3F	4.070884434
APOBEC3G	6.680541385
APOBR	3.872562377
APOC1	7.406315465
APOC3	4.089150696
APOD	4.853746759
APOE	5.627426401
APOF	3.748604287
APOH	4.215405784
APOL1	6.354274647
APOL2	6.370768469
APOL3	4.465649196
APOL5	4.186027526
APOL6	5.50709948
APOLD1	6.935570077
APOM	6.180175981
APOO	10.14298738
APOOL	7.795017877
APP	10.52994539
APPBP2	8.183297614
APPL1	8.200485647
APPL2	7.788517557
APRT	9.186350165
APTX	8.684004516
AQP1	4.680783392
AQP2	4.157348101
AQP3	6.570125857
AQP4	3.651208563
AQP6	4.488129468
AQP7	4.499268241
AQP8	4.642796789
AQP9	4.6500542
AQR	9.262358406
AR	5.16292367
ARAF	7.985221157
ARAP1	6.735738573
ARAP2	6.210377799
ARAP3	6.347113377
ARC	4.29483934
ARCN1	11.00432313
ARF1	11.03203418
ARF3	10.08208787
ARF4	12.29837437
ARF5	8.912245615
ARF6	9.359209075
ARFGAP1	7.308201765
ARFGAP2	8.340034147
ARFGAP3	9.293718129
ARFGEF1	8.484841911
ARFGEF2	8.298156281
ARFIP1	7.73409275
ARFIP2	9.419295745
ARFRP1	6.498161455
ARG1	3.726769937
ARG2	6.650787871
ARGLU1	8.630613512
ARHGAP1	8.38279913
ARHGAP10	7.245684774
ARHGAP11A	6.685971375
ARHGAP12	8.618698874
ARHGAP15	4.242753425
ARHGAP17	9.183960642
ARHGAP19	6.955681429
ARHGAP22	5.15861585
ARHGAP24	5.371400747
ARHGAP25	4.433945135
ARHGAP26	5.63375632
ARHGAP28	4.324404538
ARHGAP29	9.896892475
ARHGAP32	6.692183324
ARHGAP33	5.595129219
ARHGAP4	4.736254939
ARHGAP44	5.124698443
ARHGAP5	8.09054667
ARHGAP6	4.029623632
ARHGDIA	7.381336984
ARHGDIB	7.45111515
ARHGDIG	4.638721379
ARHGEF1	6.38540531
ARHGEF10	8.775613668
ARHGEF10L	7.116387819
ARHGEF11	5.932755882
ARHGEF12	6.697572016
ARHGEF15	3.965933174
ARHGEF16	5.556538568
ARHGEF17	6.83576295
ARHGEF18	9.501289408
ARHGEF2	6.473473722
ARHGEF3	7.867389535
ARHGEF38	4.416105551
ARHGEF4	4.681671656
ARHGEF40	7.386446642
ARHGEF5	7.630609246
ARHGEF6	5.654054209
ARHGEF7	6.833481519
ARHGEF9	6.435698793
ARID1A	8.400076503
ARID3A	5.92995122
ARID4A	6.59535062
ARID4B	8.470325768
ARID5A	4.950888267
ARID5B	4.619890898
ARIH1	8.65798363
ARIH2	7.466536177
ARL1	9.569970165
ARL14	5.187241282
ARL15	5.066064387
ARL2	9.630500586
ARL2BP	9.52439736
ARL3	6.455835488
ARL4C	8.577639526
ARL4D	6.551595792
ARL5A	9.694678786
ARL6IP1	12.45486342
ARL6IP4	8.98506123
ARL6IP5	10.97021398
ARL8B	10.14343584
ARMC1	10.46439161
ARMC6	7.398978325
ARMC7	6.994179911
ARMC8	6.929680414
ARMC9	6.943598571
ARMCX1	6.799256578
ARMCX2	7.146318829
ARMCX3	8.92273658
ARMCX5	7.978268943
ARNT	6.084768987
ARNT2	6.595236152
ARNTL	7.390270009
ARNTL2	8.456138078
ARPC1A	11.76382587
ARPC1B	11.07970968
ARPC2	12.66251144
ARPC4	8.473689832
ARPC5	11.35338303
ARPC5L	9.700579192
ARPP19	10.32242179
ARPP21	3.771689382
ARR3	5.038990684
ARRB1	5.790657069
ARRB2	6.80800869
ARSA	4.842974731
ARSB	5.224619191
ARSD	5.987877571
ARSE	5.349502823
ARSF	4.963758753
ARSJ	6.980734698
ART1	3.966363091
ART3	4.216797646
ART4	3.888874201
ARTN	5.185646742
ARVCF	5.775742947
ASAH1	10.24697674
ASAP1	9.116269115
ASAP2	9.667708938
ASAP3	6.007746239
ASB1	6.458890975
ASB13	7.757319351
ASB4	3.945423795
ASB6	6.874460041
ASB7	6.911246254
ASB8	7.595591598
ASB9	5.945978123
ASCC1	8.483821159
ASCC2	7.456418016
ASCC3	7.988260157
ASCL1	4.409567875
ASCL2	3.967367717
ASCL3	4.250120947
ASF1A	8.767918508
ASF1B	8.667795926
ASGR1	4.615569399
ASGR2	5.149055239
ASH1L	9.31132235
ASH2L	9.964143194
ASIP	4.232222861
ASL	8.226090372
ASNA1	9.480504374
ASNS	10.98851898
ASNSD1	10.28304708
ASPA	4.024558719
ASPH	8.249429342
ASPHD1	7.340436423
ASPM	9.160855044
ASPN	4.442969455
ASPSCR1	7.461791021
ASRGL1	7.58061834
ASS1	9.309003725
ASTE1	7.429418828
ASTN1	3.905551647
ASTN2	5.048242405
ASXL1	8.355019951
ASXL2	6.324510692
ATAD2	9.650897757
ATAD2B	6.316441773
ATAD3A	7.85121802
ATAD5	7.354144193
ATAT1	5.388992032
ATF1	8.453055291
ATF2	6.297877792
ATF3	6.898679002
ATF5	6.110614909
ATF6	9.420102855
ATF6B	4.835420558
ATF7	6.768526122
ATF7IP	9.092132855
ATF7IP2	5.436937304
ATG12	8.603891694
ATG13	8.09394707
ATG14	7.903289444
ATG2A	8.285062046
ATG2B	6.31390575
ATG3	11.66508909
ATG4A	7.717972363
ATG4B	8.655820378
ATG5	8.860839689
ATG7	7.186398073
ATG9A	8.062949772
ATHL1	6.065185077
ATIC	11.39274593
ATM	7.87539396
ATMIN	9.148586132
ATN1	5.748102014
ATOH1	4.071660032
ATOX1	10.82348098
ATP10A	5.292916255
ATP10B	5.460150731
ATP10D	8.089402315
ATP11A	5.697040317
ATP11B	7.258478524
ATP12A	4.944111568
ATP13A1	8.657507207
ATP13A2	6.169240989
ATP13A3	8.968667125
ATP1A1	10.70726393
ATP1A2	3.762482526
ATP1A3	4.32246963
ATP1B1	11.28096853
ATP1B2	4.602738194
ATP1B3	11.49833578
ATP1B4	3.753391388
ATP2A1	4.067159414
ATP2A2	8.885433285
ATP2A3	4.790965504
ATP2B1	8.981528345
ATP2B2	3.922060156
ATP2B3	3.925867434
ATP2B4	7.686067711
ATP2C1	8.585929356
ATP2C2	5.209295382
ATP4A	3.951868552
ATP4B	3.898911621
ATP5A1	13.30321599
ATP5B	12.53942029
ATP5C1	12.76297023
ATP5D	8.180194125
ATP5F1	12.68560881
ATP5G1	9.930494513
ATP5G2	12.28932592
ATP5G3	12.2306977
ATP5I	11.75341025
ATP5J	12.2276923
ATP5J2	12.69483149
ATP5L	10.90532041
ATP5O	12.87365237
ATP5S	7.888992974
ATP5SL	9.499507065
ATP6AP1	10.16027653
ATP6AP2	11.36890754
ATP6V0A1	7.165911771
ATP6V0A2	6.842718761
ATP6V0A4	4.349028117
ATP6V0B	10.63166672
ATP6V0C	11.63819606
ATP6V0D1	10.75295258
ATP6V0E1	12.33868597
ATP6V0E2	8.204904793
ATP6V1A	9.202429643
ATP6V1B1	4.319815753
ATP6V1B2	9.452588775
ATP6V1C1	8.369489085
ATP6V1D	10.95213469
ATP6V1E1	11.26039002
ATP6V1F	10.74760809
ATP6V1G1	7.451778501
ATP6V1G2	4.469867587
ATP6V1H	9.773587798
ATP7A	6.669662053
ATP7B	6.185413901
ATP8A1	4.509139443
ATP8A2	4.56781173
ATP8B2	6.226697757
ATP8B3	4.013804545
ATP8B4	3.722025019
ATP9A	8.95147833
ATP9B	5.769257832
ATPAF2	6.489588871
ATPIF1	8.429945108
ATR	9.04018294
ATRN	7.686757815
ATRNL1	4.060325826
ATRX	8.407593476
ATXN1	7.130825
ATXN10	9.470322488
ATXN2	8.229119972
ATXN2L	5.085854842
ATXN3	6.311283021
ATXN3L	3.513262243
ATXN7	6.409624736
ATXN7L1	4.597024009
ATXN7L3B	8.59168593
ATXN8OS	4.039921709
AUH	8.476309984
AUP1	10.91434183
AURKA	10.67374883
AURKAIP1	10.11377274
AURKB	9.493427835
AURKC	5.742055661
AUTS2	5.605911163
AVEN	8.466780048
AVIL	5.210005641
AVL9	6.597828138
AVP	4.242464057
AVPI1	8.204354916
AVPR1A	3.891119028
AVPR1B	5.793530265
AVPR2	4.118225275
AXIN1	7.121874422
AXL	7.553610862
AZGP1	4.820686319
AZGP1P1	4.100855351
AZI1	6.020552531
AZI2	7.364893117
AZIN1	10.77714162
AZU1	3.772012599
B2M	13.35927102
B3GALNT1	6.119981172
B3GALT1	3.920253615
B3GALT2	3.931723719
B3GALT4	5.641244087
B3GALT5	3.775056784
B3GAT1	5.107388841
B3GAT3	6.469203223
B3GNT1	8.678860174
B3GNT2	7.547052491
B3GNT3	5.32572356
B3GNT4	5.653534804
B3GNTL1	6.245234088
B4GALNT1	5.893371113
B4GALT1	5.181360044
B4GALT2	6.900912704
B4GALT3	5.171921125
B4GALT4	8.103357098
B4GALT5	9.703383497
B4GALT6	5.898655727
B4GALT7	6.759865029
B9D1	7.011187858
B9D2	5.745984116
BAALC	4.543579739
BAAT	4.225641172
BABAM1	9.84461546
BACE1	7.410942571
BACE2	8.413669099
BACH1	5.572056191
BACH2	4.765386795
BAD	7.365493305
BAG1	7.882458772
BAG2	9.190011473
BAG3	10.21106183
BAG4	7.675922027
BAG5	8.112083442
BAG6	10.69260776
BAHCC1	4.961461698
BAHD1	5.778353822
BAI1	4.051564804
BAI2	5.730063166
BAI3	3.975797802
BAIAP2	5.85464884
BAIAP3	5.111750529
BAMBI	8.403576375
BANF1	11.7194542
BANK1	4.612160215
BANP	7.49592752
BAP1	7.244476325
BARD1	8.878625333
BARX1	4.112920789
BARX2	4.426211316
BASP1	9.063881297
BATF	4.975519505
BATF3	6.05994291
BAX	7.814168526
BAZ1A	9.509170475
BAZ1B	8.178885374
BAZ2A	6.422563744
BAZ2B	8.193891629
BBC3	6.085097152
BBIP1	8.859399618
BBOX1	4.079908601
BBS1	7.100762836
BBS10	7.355263952
BBS4	7.71116826
BBS7	6.805274504
BBS9	5.34726736
BCAM	5.39914811
BCAN	4.35756808
BCAP29	8.456970144
BCAP31	12.34661494
BCAR3	9.15639464
BCAS1	4.535654056
BCAS2	10.1847921
BCAS3	6.094339938
BCAS4	6.570413727
BCAT1	7.142533754
BCAT2	8.643407587
BCCIP	9.111281489
BCHE	5.75118047
BCKDHA	8.428764656
BCKDHB	7.053843711
BCKDK	7.835907236
BCL10	10.23506595
BCL11A	5.79156173
BCL11B	4.574581481
BCL2	4.70739908
BCL2A1	4.468918076
BCL2L1	6.915436138
BCL2L10	4.523131132
BCL2L11	6.546773697
BCL2L13	8.042357166
BCL2L14	5.035363422
BCL2L2	6.213616856
BCL3	6.207399743
BCL6	7.117173933
BCL7A	6.423036226
BCL7B	8.435656513
BCL7C	8.717320026
BCL9	7.001026757
BCLAF1	8.741194443
BCMO1	4.164015613
BCOR	6.433494441
BCORL1	5.537501919
BCR	7.237945773
BCS1L	8.95376796
BDH1	6.828596179
BDH2	5.219738004
BDKRB1	5.116267379
BDKRB2	5.337447393
BDNF	6.791377819
BEAN1	4.272629027
BECN1	9.528068632
BEGAIN	4.721013606
BEND5	4.491705667
BEST1	5.032455064
BEST2	4.316580096
BET1	9.923222089
BET1L	7.099209475
BEX1	6.337222035
BEX4	6.303068892
BFAR	8.863685453
BFSP1	5.306710878
BFSP2	3.690991571
BGN	4.644634855
BHLHB9	5.827255523
BHLHE40	7.84302184
BHLHE41	5.115943144
BHMT	5.328872909
BHMT2	4.728892014
BICC1	5.501456578
BICD1	6.538199863
BICD2	8.40106727
BID	9.074527375
BIK	7.481743527
BIN1	7.18107794
BIN2	4.126250828
BIN3	7.829170234
BIRC2	10.87542806
BIRC3	6.622060198
BIRC5	9.903873688
BIRC7	4.823390126
BLCAP	9.95228789
BLK	3.667233594
BLM	8.43175365
BLMH	8.600877275
BLNK	4.606311738
BLOC1S1	9.145113195
BLVRA	9.140650867
BLVRB	9.967789088
BMP1	6.479979839
BMP10	3.84751896
BMP15	4.306632344
BMP2	5.911940118
BMP2K	6.774586901
BMP3	3.872328388
BMP4	7.058327315
BMP5	4.56478097
BMP6	5.465065076
BMP7	4.904717563
BMP8A	4.371947491
BMP8B	4.481373228
BMPR1A	8.664107917
BMPR1B	4.976750006
BMPR2	7.878623643
BMS1	8.748804661
BMX	3.992527036
BNC1	4.792356818
BNC2	5.284635406
BNIP1	7.390036574
BNIP2	8.959474823
BNIP3	10.29552892
BNIP3L	10.34692729
BOLA1	7.14915826
BPGM	7.769125402
BPHL	8.004099616
BPI	3.797624227
BPTF	8.367361432
BRAF	6.621218932
BRAP	7.572852977
BRCA1	8.115788339
BRCA2	5.856326789
BRCC3	8.020712112
BRD1	7.668487673
BRD2	9.823153656
BRD3	9.043774147
BRD4	8.08641664
BRD8	7.757124804
BRD9	7.880498118
BRDT	3.921927386
BRE	9.088213354
BRF1	4.7595864
BRF2	7.304636127
BRIP1	7.10260735
BRIX1	10.08469005
BRMS1	8.57327046
BRP44	7.915193738
BRP44L	10.26992303
BRPF1	7.7849058
BRSK2	3.938452451
BRWD1	6.215372449
BSDC1	8.003325127
BSG	10.69634117
BSN	4.244090522
BSPRY	5.773994796
BST1	4.643395875
BST2	6.523479004
BTAF1	9.188615032
BTBD1	10.97761031
BTBD2	6.833232747
BTBD3	8.831493116
BTBD7	7.696660793
BTC	4.028622837
BTD	6.022729186
BTF3	13.10941171
BTG1	9.369060689
BTG2	6.093433749
BTG3	10.17309094
BTG4	4.040741085
BTK	4.654705733
BTN1A1	4.249789481
BTN2A1	7.540662931
BTN2A2	6.413198678
BTN3A1	6.156702732
BTN3A2	7.093500273
BTN3A3	5.785932239
BTNL2	3.767435508
BTNL3	5.207591579
BTNL8	3.979050804
BTRC	6.261203843
BUB1	8.728998814
BUB1B	10.0736772
BUB3	10.91036493
BUD31	10.88855006
BYSL	9.056459474
BZRAP1	4.741542622
BZW2	11.77827589
C10orf10	5.264818696
C10orf116	6.823173112
C10orf118	6.199892335
C10orf12	4.229974851
C10orf137	8.133051112
C10orf2	7.176879214
C10orf26	8.074015764
C10orf28	5.715574482
C10orf68	4.64210665
C10orf76	6.471989523
C10orf88	7.36694597
C10orf95	4.855219123
C11orf10	12.18270637
C11orf16	5.749380485
C11orf2	9.328620491
C11orf20	5.238681985
C11orf24	8.514185614
C11orf30	5.592622308
C11orf41	4.911330703
C11orf48	9.994412465
C11orf49	8.767784511
C11orf51	9.553417226
C11orf57	7.68093712
C11orf58	9.554560227
C11orf63	5.124645515
C11orf67	7.397296687
C11orf68	8.096198276
C11orf71	7.002396153
C11orf73	8.012183416
C11orf75	8.769993384
C11orf80	6.996176046
C11orf9	4.985988104
C11orf95	6.570638577
C12orf10	8.918514317
C12orf29	9.232140558
C12orf35	7.927926578
C12orf39	4.073617634
C12orf4	7.811921124
C12orf43	7.970451058
C12orf44	9.303051551
C12orf49	7.62794312
C12orf5	9.469891028
C12orf51	8.311203994
C12orf52	7.997136288
C14orf1	9.061597848
C14orf101	7.740024014
C14orf105	3.952249524
C14orf109	9.315437337
C14orf118	5.834096835
C14orf135	8.602797091
C14orf159	7.039754457
C14orf166	12.71882255
C14orf169	8.081106347
C14orf2	10.98402545
C14orf45	6.74427607
C14orf79	5.944990014
C14orf93	5.32190902
C15orf2	4.174634254
C15orf24	10.9040887
C15orf29	7.541539949
C15orf39	6.071980722
C15orf44	8.63987514
C15orf5	5.831380759
C16orf3	3.89764176
C16orf42	7.961476854
C16orf45	6.439972271
C16orf5	6.056604966
C16orf53	8.135940682
C16orf57	6.808295931
C16orf58	7.691412916
C16orf59	6.833235974
C16orf62	7.367445361
